form,filingDate,items,accessionNumber,primaryDocument,size,primaryDocDescription,final_cik,breach_date,days,treated,is502
8-K,2018-09-20,8.01,0000732717-18-000066,form8k.htm,21116,FORM 8-K,732717,2018-08-21,30,1,False
8-K,2018-09-18,8.01,0001193125-18-275906,d624357d8k.htm,15194,8-K,732717,2018-08-21,28,1,False
8-K,2018-09-11,"8.01,9.01",0001193125-18-270844,d611667d8k.htm,240192,8-K,732717,2018-08-21,21,1,False
8-K,2018-08-27,8.01,0001193125-18-259141,d609123d8k.htm,15998,FORM 8-K,732717,2018-08-21,6,1,False
8-K/A,2018-08-27,"2.01,8.01,9.01",0000732717-18-000059,proforma8ka_twx.htm,558938,AT&T INC. PRO FORMA FINANCIAL STATEMENTS,732717,2018-08-21,6,1,False
8-K,2018-08-22,"8.01,9.01",0001193125-18-254720,d600221d8k.htm,226072,8-K,732717,2018-08-21,1,1,False
8-K,2019-06-05,"8.01,9.01",0001193125-19-166211,d753126d8k.htm,1249062,FORM 8-K,732717,2019-01-01,155,1,False
8-K,2019-05-02,5.07,0000732717-19-000014,votingresults8k.htm,122769,2019 ANNUAL MEETING OF STOCKHOLDERS VOTING RESULTS 8-K,732717,2019-01-01,121,1,False
8-K,2019-05-01,9.01,0001193125-19-133251,d738683d8k.htm,121861,FORM 8-K,732717,2019-01-01,120,1,False
8-K,2019-04-24,"2.02,9.01",0000732717-19-000011,q1earnings8k.htm,2730030,AT&T INC. 1ST QUARTER 2019 EARNINGS RELEASE,732717,2019-01-01,113,1,False
8-K,2019-04-24,"8.01,9.01",0000732717-19-000010,q1earnings801_8k.htm,2077758,AT&T INC. 1ST QUARTER 2019 EARNINGS RELEASE,732717,2019-01-01,113,1,False
8-K,2019-02-20,1.02,0001193125-19-045414,d709999d8k.htm,16388,FORM 8-K,732717,2019-01-01,50,1,False
8-K,2019-02-19,"8.01,9.01",0001193125-19-044297,d710677d8k.htm,320041,8-K,732717,2019-01-01,49,1,False
8-K,2019-02-15,8.01,0001193125-19-042562,d701011d8k.htm,17442,8-K,732717,2019-01-01,45,1,False
8-K,2019-01-30,"2.02,9.01",0000732717-19-000006,q4earning8k.htm,4866659,AT&T 4TH QUARTER 2018 EARNINGS RELEASE,732717,2019-01-01,29,1,False
8-K,2019-01-30,"8.01,9.01",0000732717-19-000005,q4earnings8k_801.htm,4395109,AT&T 4TH QUARTER 2018 EARNINGS RELEASE,732717,2019-01-01,29,1,False
8-K,2022-11-18,"1.01,1.02,2.03,9.01",0001193125-22-288947,d385545d8k.htm,1200428,8-K,732717,2022-06-01,170,1,False
8-K,2022-10-20,"2.02,9.01",0000732717-22-000099,t-20221020.htm,2859516,8-K 2.02 AT&T 3RD QUARTER 2022 EARNINGS RELEASE,732717,2022-06-01,141,1,False
8-K,2022-10-20,"8.01,9.01",0000732717-22-000098,t-20221020.htm,1499192,8-K 8.01 AT&T 3RD QUARTER 2022 EARNINGS RELEASE,732717,2022-06-01,141,1,False
8-K/A,2022-08-04,5.02,0000732717-22-000091,t-20220630.htm,615331,8-K/A DIAL,732717,2022-06-01,64,1,True
8-K,2022-07-21,"2.02,9.01",0000732717-22-000080,t-20220721.htm,2847572,8-K 2.02 AT&T 2ND QUARTER 2022 EARNINGS RELEASE,732717,2022-06-01,50,1,False
8-K,2022-07-21,"8.01,9.01",0000732717-22-000079,t-20220721.htm,1520190,8-K 8.01 AT&T 2ND QUARTER 2022 EARNINGS RELEASE,732717,2022-06-01,50,1,False
8-K,2022-07-01,5.02,0000732717-22-000073,a8-kdial.htm,51705,8-K,732717,2022-06-01,30,1,True
8-K,2023-02-22,"8.01,9.01",0001193125-23-044963,d467564d8k.htm,741589,8-K,732717,2022-08-30,176,1,False
8-K,2023-02-02,"5.02,5.03,9.01",0001193125-23-022845,d457902d8k.htm,601159,8-K,732717,2022-08-30,156,1,True
8-K,2023-01-25,"2.02,9.01",0000732717-23-000007,t-20230125.htm,2819689,8-K 2.02 AT&T 4TH QUARTER 2022 EARNINGS RELEASE,732717,2022-08-30,148,1,False
8-K,2023-01-25,"8.01,9.01",0000732717-23-000006,t-20230125.htm,1500828,8-K 8.01 AT&T 4TH QUARTER 2022 EARNINGS RELEASE,732717,2022-08-30,148,1,False
8-K,2022-11-18,"1.01,1.02,2.03,9.01",0001193125-22-288947,d385545d8k.htm,1200428,8-K,732717,2022-08-30,80,1,False
8-K,2022-10-20,"2.02,9.01",0000732717-22-000099,t-20221020.htm,2859516,8-K 2.02 AT&T 3RD QUARTER 2022 EARNINGS RELEASE,732717,2022-08-30,51,1,False
8-K,2022-10-20,"8.01,9.01",0000732717-22-000098,t-20221020.htm,1499192,8-K 8.01 AT&T 3RD QUARTER 2022 EARNINGS RELEASE,732717,2022-08-30,51,1,False
8-K,2023-07-26,"2.02,9.01",0000732717-23-000043,t-20230726.htm,2751336,8-K,732717,2023-03-01,147,1,False
8-K,2023-07-26,"8.01,9.01",0000732717-23-000042,t-20230726.htm,1351905,8-K 8.01 AT&T 2ND QUARTER 2023 EARNINGS RELEASE,732717,2023-03-01,147,1,False
8-K,2023-06-02,"8.01,9.01",0001193125-23-159839,d489542d8k.htm,805517,8-K,732717,2023-03-01,93,1,False
8-K,2023-05-23,5.07,0001193125-23-151799,d360012d8k.htm,520028,8-K,732717,2023-03-01,83,1,False
8-K,2023-05-18,"8.01,9.01",0001193125-23-148320,d501886d8k.htm,934266,8-K,732717,2023-03-01,78,1,False
8-K,2023-05-03,"8.01,9.01",0000732717-23-000026,t-20230503.htm,602111,8-K 8.01,732717,2023-03-01,63,1,False
8-K,2023-05-01,"7.01,9.01",0000732717-23-000024,t-20230501.htm,602059,8-K 7.01 REGULATION FD DISCLOSURE MAY 2023,732717,2023-03-01,61,1,False
8-K,2023-04-20,"2.02,9.01",0000732717-23-000019,t-20230420.htm,1641117,8-K 2.01 AT&T 1ST QUARTER 2023 EARNINGS RELEASE,732717,2023-03-01,50,1,False
8-K,2023-04-20,"8.01,9.01",0000732717-23-000018,t-20230420.htm,1181363,8-K 8.01 AT&T 1ST QUARTER 2023 EARNINGS RELEASE,732717,2023-03-01,50,1,False
8-K,2023-04-07,"1.01,8.01,9.01",0001193125-23-094975,d211285d8k.htm,1084007,8-K,732717,2023-03-01,37,1,False
8-K,2023-03-06,"8.01,9.01",0001193125-23-061366,d478263d8k.htm,736994,8-K,732717,2023-03-01,5,1,False
8-K,2023-03-03,"7.01,9.01",0000732717-23-000013,t-20230303.htm,949453,8-K 7.01 REGULATION FD DISCLOSURE MAR 2023,732717,2023-03-01,2,1,False
8-K,2024-07-24,"2.02,9.01",0000732717-24-000050,t-20240724.htm,2281939,8-K 2.02 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-03-17,129,1,False
8-K,2024-07-12,"1.05,9.01",0000732717-24-000046,t-20240506.htm,451065,8-K 1.05 MATERIAL CYBERSECURITY INCIDENT,732717,2024-03-17,117,1,False
8-K,2024-05-21,5.07,0001193125-24-143912,d804926d8k.htm,465952,8-K,732717,2024-03-17,65,1,False
8-K,2024-04-24,"2.02,9.01",0000732717-24-000018,t-20240424.htm,1731903,8-K 2.02 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-03-17,38,1,False
8-K,2024-04-24,"8.01,9.01",0000732717-24-000016,t-20240424.htm,1017240,8-K 8.01 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-03-17,38,1,False
8-K,2024-07-24,"2.02,9.01",0000732717-24-000050,t-20240724.htm,2281939,8-K 2.02 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-03-26,120,1,False
8-K,2024-07-12,"1.05,9.01",0000732717-24-000046,t-20240506.htm,451065,8-K 1.05 MATERIAL CYBERSECURITY INCIDENT,732717,2024-03-26,108,1,False
8-K,2024-05-21,5.07,0001193125-24-143912,d804926d8k.htm,465952,8-K,732717,2024-03-26,56,1,False
8-K,2024-04-24,"2.02,9.01",0000732717-24-000018,t-20240424.htm,1731903,8-K 2.02 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-03-26,29,1,False
8-K,2024-04-24,"8.01,9.01",0000732717-24-000016,t-20240424.htm,1017240,8-K 8.01 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-03-26,29,1,False
8-K,2024-09-30,"1.01,7.01,9.01",0001193125-24-228321,d35594d8k.htm,993422,8-K,732717,2024-04-09,174,1,False
8-K,2024-07-24,"2.02,9.01",0000732717-24-000050,t-20240724.htm,2281939,8-K 2.02 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-04-09,106,1,False
8-K,2024-07-12,"1.05,9.01",0000732717-24-000046,t-20240506.htm,451065,8-K 1.05 MATERIAL CYBERSECURITY INCIDENT,732717,2024-04-09,94,1,False
8-K,2024-05-21,5.07,0001193125-24-143912,d804926d8k.htm,465952,8-K,732717,2024-04-09,42,1,False
8-K,2024-04-24,"2.02,9.01",0000732717-24-000018,t-20240424.htm,1731903,8-K 2.02 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-04-09,15,1,False
8-K,2024-04-24,"8.01,9.01",0000732717-24-000016,t-20240424.htm,1017240,8-K 8.01 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-04-09,15,1,False
8-K,2024-09-30,"1.01,7.01,9.01",0001193125-24-228321,d35594d8k.htm,993422,8-K,732717,2024-04-14,169,1,False
8-K,2024-07-24,"2.02,9.01",0000732717-24-000050,t-20240724.htm,2281939,8-K 2.02 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-04-14,101,1,False
8-K,2024-07-12,"1.05,9.01",0000732717-24-000046,t-20240506.htm,451065,8-K 1.05 MATERIAL CYBERSECURITY INCIDENT,732717,2024-04-14,89,1,False
8-K,2024-05-21,5.07,0001193125-24-143912,d804926d8k.htm,465952,8-K,732717,2024-04-14,37,1,False
8-K,2024-04-24,"2.02,9.01",0000732717-24-000018,t-20240424.htm,1731903,8-K 2.02 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-04-14,10,1,False
8-K,2024-04-24,"8.01,9.01",0000732717-24-000016,t-20240424.htm,1017240,8-K 8.01 AT&T 1ST QUARTER 2024 EARNINGS RELEASE,732717,2024-04-14,10,1,False
8-K,2007-05-15,"8.01,9.01",0001157523-07-005225,a5401200.htm,2482761,"ALTRIA GROUP, INC. 8-K",764180,2006-12-01,165,0,False
8-K,2007-04-19,"2.02,9.01",0001157523-07-003793,a5380837.htm,780074,"ALTRIA GROUP, INC. 8-K",764180,2006-12-01,139,0,False
8-K,2007-04-05,"2.01,9.01",0001193125-07-075015,d8k.htm,196084,FORM 8-K,764180,2006-12-01,125,0,False
8-K,2007-04-03,"1.01,2.03,9.01",0000950123-07-004952,y32630e8vk.htm,454285,FORM 8-K,764180,2006-12-01,123,0,False
8-K,2007-03-30,"1.01,8.01,9.01",0001193125-07-070747,d8k.htm,366889,FORM 8-K,764180,2006-12-01,119,0,False
8-K,2007-03-23,"8.01,9.01",0001157523-07-002946,a5362613.htm,2021076,"ALTRIA GROUP, INC. 8-K",764180,2006-12-01,112,0,False
8-K,2007-03-20,"8.01,9.01",0001193125-07-058775,d8k.htm,121392,FORM 8-K,764180,2006-12-01,109,0,False
8-K,2007-02-05,"8.01,9.01",0001193125-07-019995,d8k.htm,1412508,FORM 8-K,764180,2006-12-01,66,0,False
8-K,2007-02-02,"5.02,9.01",0001193125-07-019313,d8k.htm,53952,FORM 8-K,764180,2006-12-01,63,0,True
8-K,2007-01-31,"2.02,9.01",0001157523-07-000791,a5321302.htm,993458,"ALTRIA GROUP, INC. 8-K",764180,2006-12-01,61,0,False
8-K,2007-01-31,"1.01,8.01,9.01",0001193125-07-017014,d8k.htm,193496,FORM 8-K,764180,2006-12-01,61,0,False
8-K,2007-01-19,"7.01,9.01",0001193125-07-009279,d8k.htm,47543,FORM 8-K,764180,2006-12-01,49,0,False
8-K,2007-01-08,8.01,0001193125-07-003059,d8k.htm,12482,FORM 8-K,764180,2006-12-01,38,0,False
8-K,2006-12-07,"8.01,9.01",0001157523-06-011973,a5289183.htm,2139679,"ALTRIA GROUP, INC. 8-K",764180,2006-12-01,6,0,False
8-K,2021-08-04,"8.01,9.01",0001193125-21-236429,d114254d8k.htm,206116,8-K,773840,2021-02-16,169,0,False
8-K,2021-08-02,"8.01,9.01",0001193125-21-232326,d154174d8k.htm,206627,8-K,773840,2021-02-16,167,0,False
8-K,2021-07-23,"2.02,9.01",0000773840-21-000055,hon-20210723.htm,713656,8-K,773840,2021-02-16,157,0,False
8-K,2021-07-14,5.02,0001193125-21-215278,d153129d8k.htm,206563,8-K,773840,2021-02-16,148,0,True
8-K,2021-05-25,"5.07,9.01",0000773840-21-000045,hon-20210521.htm,265528,8-K,773840,2021-02-16,98,0,False
8-K,2021-04-30,"3.01,7.01,9.01",0000773840-21-000036,hon-20210430.htm,315025,8-K,773840,2021-02-16,73,0,False
8-K,2021-04-23,"2.02,9.01",0000773840-21-000030,hon-20210423.htm,643745,8-K,773840,2021-02-16,66,0,False
8-K,2021-04-02,"1.01,2.03,9.01",0000773840-21-000023,hon-20210331.htm,2554264,8-K,773840,2021-02-16,45,0,False
8-K,2023-10-26,"2.02,9.01",0000773840-23-000083,hon-20231026.htm,746367,8-K,773840,2023-05-27,152,0,False
8-K,2023-10-10,"2.02,5.02,8.01,9.01",0000773840-23-000076,hon-20231010.htm,284963,8-K,773840,2023-05-27,136,0,True
8-K,2023-07-27,"2.02,9.01",0000773840-23-000070,hon-20230727.htm,731759,8-K,773840,2023-05-27,61,0,False
8-K,2023-06-15,5.02,0000773840-23-000063,hon-20230615.htm,257548,8-K,773840,2023-05-27,19,0,True
8-K/A,2023-06-06,5.07,0000773840-23-000060,hon-20230519.htm,245966,8-K/A,773840,2023-05-27,10,0,False
8-K,2023-11-28,"5.02,7.01,9.01",0000773840-23-000088,hon-20231128.htm,295586,8-K,773840,2023-06-03,178,0,True
8-K,2023-10-26,"2.02,9.01",0000773840-23-000083,hon-20231026.htm,746367,8-K,773840,2023-06-03,145,0,False
8-K,2023-10-10,"2.02,5.02,8.01,9.01",0000773840-23-000076,hon-20231010.htm,284963,8-K,773840,2023-06-03,129,0,True
8-K,2023-07-27,"2.02,9.01",0000773840-23-000070,hon-20230727.htm,731759,8-K,773840,2023-06-03,54,0,False
8-K,2023-06-15,5.02,0000773840-23-000063,hon-20230615.htm,257548,8-K,773840,2023-06-03,12,0,True
8-K/A,2023-06-06,5.07,0000773840-23-000060,hon-20230519.htm,245966,8-K/A,773840,2023-06-03,3,0,False
8-K,2017-11-30,"5.02,5.07",0001193125-17-357415,d485065d8k.htm,55037,FORM 8-K,789019,2017-07-05,148,0,True
8-K,2017-10-26,"2.02,9.01",0001193125-17-321202,d483053d8k.htm,281694,8-K,789019,2017-07-05,113,0,False
8-K,2017-09-19,"5.02,9.01",0001193125-17-288464,d447207d8k.htm,23605,FORM 8-K,789019,2017-07-05,76,0,True
8-K,2017-08-03,"7.01,9.01",0001193125-17-247395,d410488d8k.htm,275775,8-K,789019,2017-07-05,29,0,False
8-K,2017-07-20,"2.02,9.01",0001193125-17-232047,d425932d8k.htm,460536,8-K,789019,2017-07-05,15,0,False
8-K,2020-06-01,"8.01,9.01",0001193125-20-157234,d829164d8k.htm,373873,8-K,789019,2019-12-05,179,0,False
8-K,2020-05-14,"8.01,9.01",0001193125-20-142890,d911580d8k.htm,337960,8-K,789019,2019-12-05,161,0,False
8-K,2020-04-30,"8.01,9.01",0001193125-20-128779,d924162d8k.htm,283702,8-K,789019,2019-12-05,147,0,False
8-K,2020-04-29,"2.02,9.01",0001193125-20-126089,d844377d8k.htm,585681,8-K,789019,2019-12-05,146,0,False
8-K,2020-03-31,"7.01,9.01",0001193125-20-091746,d909204d8k.htm,226150,8-K,789019,2019-12-05,117,0,False
8-K,2020-03-13,"5.02,9.01",0001193125-20-073072,d884867d8k.htm,210079,8-K,789019,2019-12-05,99,0,True
8-K,2020-02-26,"7.01,9.01",0001193125-20-050232,d896577d8k.htm,228828,8-K,789019,2019-12-05,83,0,False
8-K,2020-01-29,"2.02,9.01",0001193125-20-018383,d875975d8k.htm,620556,8-K,789019,2019-12-05,55,0,False
8-K,2022-07-26,"2.02,9.01",0001193125-22-202034,d372382d8k.htm,666373,8-K,789019,2022-03-01,147,0,False
8-K,2022-06-02,"7.01,9.01",0001193125-22-165839,d295016d8k.htm,980957,8-K,789019,2022-03-01,93,0,False
8-K,2022-04-26,"2.02,9.01",0001193125-22-120207,d328712d8k.htm,573368,8-K,789019,2022-03-01,56,0,False
8-K,2023-01-24,"2.02,9.01",0001193125-23-014230,d406070d8k.htm,610072,8-K,789019,2022-09-24,122,0,False
8-K,2023-01-18,"7.01,9.01",0001193125-23-009934,d447690d8k.htm,195529,8-K,789019,2022-09-24,116,0,False
8-K,2022-12-16,5.07,0001193125-22-306591,d434535d8k.htm,243272,8-K,789019,2022-09-24,83,0,False
8-K,2022-10-25,"2.02,9.01",0001193125-22-268356,d361432d8k.htm,527379,8-K,789019,2022-09-24,31,0,False
8-K,2023-11-06,"8.01,9.01",0001193125-23-271376,d566386d8k.htm,3508454,8-K,789019,2023-05-28,162,0,False
8-K,2023-10-30,"8.01,9.01",0001193125-23-265616,d572684d8k.htm,232497,8-K,789019,2023-05-28,155,0,False
8-K,2023-10-24,"2.02,9.01",0000950170-23-054848,msft-20231024.htm,1227382,8-K,789019,2023-05-28,149,0,False
8-K,2023-10-16,"8.01,9.01",0001104659-23-109428,tm2328507d1_8k.htm,299168,FORM 8-K,789019,2023-05-28,141,0,False
