final_cik,breach_date,org_name,treated,gvkey,variable,v3_value,v4_value,change,delta
1136893,2023-05-27,"Fidelity National Information Services, Inc.",0,165993,roa,-0.2642,-0.2642,identical,0.0
1136893,2023-05-27,"Fidelity National Information Services, Inc.",0,165993,op_margin,0.3705,0.3705,identical,0.0
1136893,2023-06-21,"Fidelity National Information Services, Inc.",0,165993,firm_size_log,11.0553,11.0553,identical,0.0
1136893,2023-06-21,"Fidelity National Information Services, Inc.",0,165993,leverage,0.5669,0.5669,identical,0.0
1136893,2023-06-21,"Fidelity National Information Services, Inc.",0,165993,roa,-0.2642,-0.2642,identical,0.0
1136893,2023-06-21,"Fidelity National Information Services, Inc.",0,165993,op_margin,0.3705,0.3705,identical,0.0
1136893,2023-06-26,"Fidelity National Information Services, Inc.",0,165993,firm_size_log,11.0553,11.0553,identical,0.0
1136893,2023-06-26,"Fidelity National Information Services, Inc.",0,165993,leverage,0.5669,0.5669,identical,0.0
1136893,2023-06-26,"Fidelity National Information Services, Inc.",0,165993,roa,-0.2642,-0.2642,identical,0.0
1136893,2023-06-26,"Fidelity National Information Services, Inc.",0,165993,op_margin,0.3705,0.3705,identical,0.0
1136893,2023-07-17,"Fidelity National Information Services, Inc.",0,165993,firm_size_log,11.0553,11.0553,identical,0.0
1136893,2023-07-17,"Fidelity National Information Services, Inc.",0,165993,leverage,0.5669,0.5669,identical,0.0
1136893,2023-07-17,"Fidelity National Information Services, Inc.",0,165993,roa,-0.2642,-0.2642,identical,0.0
1136893,2023-07-17,"Fidelity National Information Services, Inc.",0,165993,op_margin,0.3705,0.3705,identical,0.0
1136893,2023-07-21,"Fidelity National Information Services, Inc.",0,165993,firm_size_log,11.0553,11.0553,identical,0.0
1136893,2023-07-21,"Fidelity National Information Services, Inc.",0,165993,leverage,0.5669,0.5669,identical,0.0
1136893,2023-07-21,"Fidelity National Information Services, Inc.",0,165993,roa,-0.2642,-0.2642,identical,0.0
1136893,2023-07-21,"Fidelity National Information Services, Inc.",0,165993,op_margin,0.3705,0.3705,identical,0.0
1136893,2023-09-08,"Fidelity National Information Services, Inc.",0,165993,firm_size_log,11.0553,11.0553,identical,0.0
1136893,2023-09-08,"Fidelity National Information Services, Inc.",0,165993,leverage,0.5669,0.5669,identical,0.0
1136893,2023-09-08,"Fidelity National Information Services, Inc.",0,165993,roa,-0.2642,-0.2642,identical,0.0
1136893,2023-09-08,"Fidelity National Information Services, Inc.",0,165993,op_margin,0.3705,0.3705,identical,0.0
1136893,2023-09-19,"Fidelity National Information Services, Inc.",0,165993,firm_size_log,11.0553,11.0553,identical,0.0
1136893,2023-09-19,"Fidelity National Information Services, Inc.",0,165993,leverage,0.5669,0.5669,identical,0.0
1136893,2023-09-19,"Fidelity National Information Services, Inc.",0,165993,roa,-0.2642,-0.2642,identical,0.0
1136893,2023-09-19,"Fidelity National Information Services, Inc.",0,165993,op_margin,0.3705,0.3705,identical,0.0
1136893,2023-10-04,"Fidelity National Information Services, Inc.",0,165993,firm_size_log,11.0553,11.0553,identical,0.0
1136893,2023-10-04,"Fidelity National Information Services, Inc.",0,165993,leverage,0.5669,0.5669,identical,0.0
1136893,2023-10-04,"Fidelity National Information Services, Inc.",0,165993,roa,-0.2642,-0.2642,identical,0.0
1136893,2023-10-04,"Fidelity National Information Services, Inc.",0,165993,op_margin,0.3705,0.3705,identical,0.0
1136893,2023-11-09,"Fidelity National Information Services, Inc.",0,165993,firm_size_log,11.0553,11.0553,identical,0.0
1136893,2023-11-09,"Fidelity National Information Services, Inc.",0,165993,leverage,0.5669,0.5669,identical,0.0
1136893,2023-11-09,"Fidelity National Information Services, Inc.",0,165993,roa,-0.2642,-0.2642,identical,0.0
1136893,2023-11-09,"Fidelity National Information Services, Inc.",0,165993,op_margin,0.3705,0.3705,identical,0.0
1136893,2023-11-20,"Fidelity National Information Services, Inc.",0,165993,firm_size_log,11.0553,11.0553,identical,0.0
1136893,2023-11-20,"Fidelity National Information Services, Inc.",0,165993,leverage,0.5669,0.5669,identical,0.0
1136893,2023-11-20,"Fidelity National Information Services, Inc.",0,165993,roa,-0.2642,-0.2642,identical,0.0
1136893,2023-11-20,"Fidelity National Information Services, Inc.",0,165993,op_margin,0.3705,0.3705,identical,0.0
1137789,2016-02-29,Seagate US LLC,0,150937,firm_size_log,,9.1947,gained,
1137789,2016-02-29,Seagate US LLC,0,150937,leverage,,0.6934,gained,
1137789,2016-02-29,Seagate US LLC,0,150937,roa,,0.1769,gained,
1137789,2016-02-29,Seagate US LLC,0,150937,op_margin,,0.1717,gained,
1137789,2016-03-14,Seagate US LLC,0,150937,firm_size_log,,9.1947,gained,
1137789,2016-03-14,Seagate US LLC,0,150937,leverage,,0.6934,gained,
1137789,2016-03-14,Seagate US LLC,0,150937,roa,,0.1769,gained,
1137789,2016-03-14,Seagate US LLC,0,150937,op_margin,,0.1717,gained,
1137789,2017-07-08,Seagate Technology LLC,0,150937,firm_size_log,9.1343,9.1343,identical,0.0
1137789,2017-07-08,Seagate Technology LLC,0,150937,leverage,0.8528,0.8528,identical,0.0
1137789,2017-07-08,Seagate Technology LLC,0,150937,roa,0.0833,0.0833,identical,0.0
1137789,2017-07-08,Seagate Technology LLC,0,150937,op_margin,0.1839,0.1839,identical,0.0
1140859,2024-02-21,"Cencora, Inc.",0,031673,firm_size_log,11.0439,11.0439,identical,0.0
1140859,2024-02-21,"Cencora, Inc.",0,031673,leverage,0.9893,0.9893,identical,0.0
1140859,2024-02-21,"Cencora, Inc.",0,031673,roa,0.0279,0.0279,identical,0.0
1140859,2024-02-21,"Cencora, Inc.",0,031673,op_margin,0.0134,0.0134,identical,0.0
1140859,2024-04-10,"Cencora, Inc.",0,031673,firm_size_log,11.0439,11.0439,identical,0.0
1140859,2024-04-10,"Cencora, Inc.",0,031673,leverage,0.9893,0.9893,identical,0.0
1140859,2024-04-10,"Cencora, Inc.",0,031673,roa,0.0279,0.0279,identical,0.0
1140859,2024-04-10,"Cencora, Inc.",0,031673,op_margin,0.0134,0.0134,identical,0.0
1140859,2024-05-08,"Cencora, Inc.",0,031673,firm_size_log,11.0439,11.0439,identical,0.0
1140859,2024-05-08,"Cencora, Inc.",0,031673,leverage,0.9893,0.9893,identical,0.0
1140859,2024-05-08,"Cencora, Inc.",0,031673,roa,0.0279,0.0279,identical,0.0
1140859,2024-05-08,"Cencora, Inc.",0,031673,op_margin,0.0134,0.0134,identical,0.0
1166691,2008-01-29,Comcast,1,003226,firm_size_log,11.6388,11.6388,identical,0.0
1166691,2008-01-29,Comcast,1,003226,leverage,0.6333,0.6333,identical,0.0
1166691,2008-01-29,Comcast,1,003226,roa,0.0228,0.0228,identical,0.0
1166691,2008-01-29,Comcast,1,003226,op_margin,0.3828,0.3828,identical,0.0
1166691,2009-05-11,"Comcast Cable Communications, Inc.",1,003226,firm_size_log,11.6353,11.6353,identical,0.0
1166691,2009-05-11,"Comcast Cable Communications, Inc.",1,003226,leverage,0.6395,0.6395,identical,0.0
1166691,2009-05-11,"Comcast Cable Communications, Inc.",1,003226,roa,0.0225,0.0225,identical,0.0
1166691,2009-05-11,"Comcast Cable Communications, Inc.",1,003226,op_margin,0.3882,0.3882,identical,0.0
1166691,2009-06-22,"Comcast Cable Communications, Inc.",1,003226,firm_size_log,11.6353,11.6353,identical,0.0
1166691,2009-06-22,"Comcast Cable Communications, Inc.",1,003226,leverage,0.6395,0.6395,identical,0.0
1166691,2009-06-22,"Comcast Cable Communications, Inc.",1,003226,roa,0.0225,0.0225,identical,0.0
1166691,2009-06-22,"Comcast Cable Communications, Inc.",1,003226,op_margin,0.3882,0.3882,identical,0.0
1166691,2012-08-24,NBC Sports Group,0,003226,firm_size_log,11.9692,11.9692,identical,0.0
1166691,2012-08-24,NBC Sports Group,0,003226,leverage,0.5966,0.5966,identical,0.0
1166691,2012-08-24,NBC Sports Group,0,003226,roa,0.0264,0.0264,identical,0.0
1166691,2012-08-24,NBC Sports Group,0,003226,op_margin,0.3315,0.3315,identical,0.0
1166691,2013-08-24,NBC Sports Group,0,003226,firm_size_log,12.0135,12.0135,identical,0.0
1166691,2013-08-24,NBC Sports Group,0,003226,leverage,0.5951,0.5951,identical,0.0
1166691,2013-08-24,NBC Sports Group,0,003226,roa,0.0376,0.0376,identical,0.0
1166691,2013-08-24,NBC Sports Group,0,003226,op_margin,0.3193,0.3193,identical,0.0
1166691,2013-10-15,NBC Sports Group,0,003226,firm_size_log,12.0135,12.0135,identical,0.0
1166691,2013-10-15,NBC Sports Group,0,003226,leverage,0.5951,0.5951,identical,0.0
1166691,2013-10-15,NBC Sports Group,0,003226,roa,0.0376,0.0376,identical,0.0
1166691,2013-10-15,NBC Sports Group,0,003226,op_margin,0.3193,0.3193,identical,0.0
1166691,2014-09-29,Comcast,1,003226,firm_size_log,11.9755,11.9755,identical,0.0
1166691,2014-09-29,Comcast,1,003226,leverage,0.6725,0.6725,identical,0.0
1166691,2014-09-29,Comcast,1,003226,roa,0.0429,0.0429,identical,0.0
1166691,2014-09-29,Comcast,1,003226,op_margin,0.3326,0.3326,identical,0.0
1166691,2022-01-04,NBCUniversal,1,003226,firm_size_log,12.5278,12.5278,identical,0.0
1166691,2022-01-04,NBCUniversal,1,003226,leverage,0.6448,0.6448,identical,0.0
1166691,2022-01-04,NBCUniversal,1,003226,roa,0.0513,0.0513,identical,0.0
1166691,2022-01-04,NBCUniversal,1,003226,op_margin,0.2977,0.2977,identical,0.0
1166691,2023-10-16,Comcast Cable Communications LLC,1,003226,firm_size_log,12.4579,12.4579,identical,0.0
1166691,2023-10-16,Comcast Cable Communications LLC,1,003226,leverage,0.6811,0.6811,identical,0.0
1166691,2023-10-16,Comcast Cable Communications LLC,1,003226,roa,0.0209,0.0209,identical,0.0
1166691,2023-10-16,Comcast Cable Communications LLC,1,003226,op_margin,0.3046,0.3046,identical,0.0
1166691,2024-01-26,Comcast Cable Communications LLC,1,003226,firm_size_log,12.4868,12.4868,identical,0.0
1166691,2024-01-26,Comcast Cable Communications LLC,1,003226,leverage,0.6848,0.6848,identical,0.0
1166691,2024-01-26,Comcast Cable Communications LLC,1,003226,roa,0.0581,0.0581,identical,0.0
1166691,2024-01-26,Comcast Cable Communications LLC,1,003226,op_margin,0.3097,0.3097,identical,0.0
1166691,2024-02-14,Comcast Cable Communications LLC,1,003226,firm_size_log,12.4868,12.4868,identical,0.0
1166691,2024-02-14,Comcast Cable Communications LLC,1,003226,leverage,0.6848,0.6848,identical,0.0
1166691,2024-02-14,Comcast Cable Communications LLC,1,003226,roa,0.0581,0.0581,identical,0.0
1166691,2024-02-14,Comcast Cable Communications LLC,1,003226,op_margin,0.3097,0.3097,identical,0.0
1166691,2024-10-04,Comcast Cable Communications LLC,1,003226,firm_size_log,12.4868,12.4868,identical,0.0
1166691,2024-10-04,Comcast Cable Communications LLC,1,003226,leverage,0.6848,0.6848,identical,0.0
1166691,2024-10-04,Comcast Cable Communications LLC,1,003226,roa,0.0581,0.0581,identical,0.0
1166691,2024-10-04,Comcast Cable Communications LLC,1,003226,op_margin,0.3097,0.3097,identical,0.0
1180262,2022-02-01,"Herbalife International of America, Inc.",0,014269,firm_size_log,,7.9444,gained,
1180262,2022-02-01,"Herbalife International of America, Inc.",0,014269,leverage,,1.4935,gained,
1180262,2022-02-01,"Herbalife International of America, Inc.",0,014269,roa,,0.1586,gained,
1180262,2022-02-01,"Herbalife International of America, Inc.",0,014269,op_margin,,0.1466,gained,
51434,2023-05-30,International Paper Company,0,006104,firm_size_log,,10.0833,gained,
51434,2023-05-30,International Paper Company,0,006104,leverage,,0.6451,gained,
51434,2023-05-30,International Paper Company,0,006104,roa,,0.0628,gained,
51434,2023-05-30,International Paper Company,0,006104,op_margin,,0.1351,gained,
1283699,2014-01-02,"T-Mobile USA, Inc.",1,017874,firm_size_log,10.8188,10.8188,identical,0.0
1283699,2014-01-02,"T-Mobile USA, Inc.",1,017874,leverage,0.7148,0.7148,identical,0.0
1283699,2014-01-02,"T-Mobile USA, Inc.",1,017874,roa,0.0007,0.0007,identical,0.0
1283699,2014-01-02,"T-Mobile USA, Inc.",1,017874,op_margin,0.1959,0.1959,identical,0.0
1283699,2015-09-14,"T-Mobile USA, Inc.",1,017874,firm_size_log,10.9447,10.9447,identical,0.0
1283699,2015-09-14,"T-Mobile USA, Inc.",1,017874,leverage,0.7235,0.7235,identical,0.0
1283699,2015-09-14,"T-Mobile USA, Inc.",1,017874,roa,0.0044,0.0044,identical,0.0
1283699,2015-09-14,"T-Mobile USA, Inc.",1,017874,op_margin,0.179,0.179,identical,0.0
1283699,2015-10-01,T-Mobile USA Inc.,1,017874,firm_size_log,10.9447,10.9447,identical,0.0
1283699,2015-10-01,T-Mobile USA Inc.,1,017874,leverage,0.7235,0.7235,identical,0.0
1283699,2015-10-01,T-Mobile USA Inc.,1,017874,roa,0.0044,0.0044,identical,0.0
1283699,2015-10-01,T-Mobile USA Inc.,1,017874,op_margin,0.179,0.179,identical,0.0
1283699,2015-11-04,T-Mobile USA Inc,1,017874,firm_size_log,10.9447,10.9447,identical,0.0
1283699,2015-11-04,T-Mobile USA Inc,1,017874,leverage,0.7235,0.7235,identical,0.0
1283699,2015-11-04,T-Mobile USA Inc,1,017874,roa,0.0044,0.0044,identical,0.0
1283699,2015-11-04,T-Mobile USA Inc,1,017874,op_margin,0.179,0.179,identical,0.0
1283699,2017-04-01,T-Mobile,1,017874,firm_size_log,11.0958,11.0958,identical,0.0
1283699,2017-04-01,T-Mobile,1,017874,leverage,0.7232,0.7232,identical,0.0
1283699,2017-04-01,T-Mobile,1,017874,roa,0.0222,0.0222,identical,0.0
1283699,2017-04-01,T-Mobile,1,017874,op_margin,0.2501,0.2501,identical,0.0
1283699,2017-08-24,"T-Mobile USA, Inc.",1,017874,firm_size_log,11.0958,11.0958,identical,0.0
1283699,2017-08-24,"T-Mobile USA, Inc.",1,017874,leverage,0.7232,0.7232,identical,0.0
1283699,2017-08-24,"T-Mobile USA, Inc.",1,017874,roa,0.0222,0.0222,identical,0.0
1283699,2017-08-24,"T-Mobile USA, Inc.",1,017874,op_margin,0.2501,0.2501,identical,0.0
1283699,2017-09-16,"T-Mobile USA, Inc.",1,017874,firm_size_log,11.0958,11.0958,identical,0.0
1283699,2017-09-16,"T-Mobile USA, Inc.",1,017874,leverage,0.7232,0.7232,identical,0.0
1283699,2017-09-16,"T-Mobile USA, Inc.",1,017874,roa,0.0222,0.0222,identical,0.0
1283699,2017-09-16,"T-Mobile USA, Inc.",1,017874,op_margin,0.2501,0.2501,identical,0.0
1283699,2018-08-20,T-Mobile USA Inc.,1,017874,firm_size_log,11.1643,11.1643,identical,0.0
1283699,2018-08-20,T-Mobile USA Inc.,1,017874,leverage,0.6803,0.6803,identical,0.0
1283699,2018-08-20,T-Mobile USA Inc.,1,017874,roa,0.0643,0.0643,identical,0.0
1283699,2018-08-20,T-Mobile USA Inc.,1,017874,op_margin,0.2666,0.2666,identical,0.0
1283699,2019-11-26,T-Mobile USA,1,017874,firm_size_log,11.1909,11.1909,identical,0.0
1283699,2019-11-26,T-Mobile USA,1,017874,leverage,0.6589,0.6589,identical,0.0
1283699,2019-11-26,T-Mobile USA,1,017874,roa,0.0399,0.0399,identical,0.0
1283699,2019-11-26,T-Mobile USA,1,017874,op_margin,0.2737,0.2737,identical,0.0
1283699,2020-04-02,Sprint,1,017874,firm_size_log,11.3728,11.3728,identical,0.0
1283699,2020-04-02,Sprint,1,017874,leverage,0.6688,0.6688,identical,0.0
1283699,2020-04-02,Sprint,1,017874,roa,0.0399,0.0399,identical,0.0
1283699,2020-04-02,Sprint,1,017874,op_margin,0.288,0.288,identical,0.0
1283699,2020-04-15,Sprint,1,017874,firm_size_log,11.3728,11.3728,identical,0.0
1283699,2020-04-15,Sprint,1,017874,leverage,0.6688,0.6688,identical,0.0
1283699,2020-04-15,Sprint,1,017874,roa,0.0399,0.0399,identical,0.0
1283699,2020-04-15,Sprint,1,017874,op_margin,0.288,0.288,identical,0.0
1283699,2020-08-27,"T-Mobile US, Inc.",1,017874,firm_size_log,11.3728,11.3728,identical,0.0
1283699,2020-08-27,"T-Mobile US, Inc.",1,017874,leverage,0.6688,0.6688,identical,0.0
1283699,2020-08-27,"T-Mobile US, Inc.",1,017874,roa,0.0399,0.0399,identical,0.0
1283699,2020-08-27,"T-Mobile US, Inc.",1,017874,op_margin,0.288,0.288,identical,0.0
1283699,2020-08-31,T-Mobile,1,017874,firm_size_log,11.3728,11.3728,identical,0.0
1283699,2020-08-31,T-Mobile,1,017874,leverage,0.6688,0.6688,identical,0.0
1283699,2020-08-31,T-Mobile,1,017874,roa,0.0399,0.0399,identical,0.0
1283699,2020-08-31,T-Mobile,1,017874,op_margin,0.288,0.288,identical,0.0
1283699,2021-01-18,T-Mobile,1,017874,firm_size_log,12.2069,12.2069,identical,0.0
1283699,2021-01-18,T-Mobile,1,017874,leverage,0.6735,0.6735,identical,0.0
1283699,2021-01-18,T-Mobile,1,017874,roa,0.0153,0.0153,identical,0.0
1283699,2021-01-18,T-Mobile,1,017874,op_margin,0.3447,0.3447,identical,0.0
1283699,2021-02-12,"T-Mobile USA, Inc.",1,017874,firm_size_log,12.2069,12.2069,identical,0.0
1283699,2021-02-12,"T-Mobile USA, Inc.",1,017874,leverage,0.6735,0.6735,identical,0.0
1283699,2021-02-12,"T-Mobile USA, Inc.",1,017874,roa,0.0153,0.0153,identical,0.0
1283699,2021-02-12,"T-Mobile USA, Inc.",1,017874,op_margin,0.3447,0.3447,identical,0.0
1283699,2021-02-20,T-Mobile,1,017874,firm_size_log,12.2069,12.2069,identical,0.0
1283699,2021-02-20,T-Mobile,1,017874,leverage,0.6735,0.6735,identical,0.0
1283699,2021-02-20,T-Mobile,1,017874,roa,0.0153,0.0153,identical,0.0
1283699,2021-02-20,T-Mobile,1,017874,op_margin,0.3447,0.3447,identical,0.0
1283699,2021-03-01,"T-Mobile USA, Inc.",1,017874,firm_size_log,12.2069,12.2069,identical,0.0
1283699,2021-03-01,"T-Mobile USA, Inc.",1,017874,leverage,0.6735,0.6735,identical,0.0
1283699,2021-03-01,"T-Mobile USA, Inc.",1,017874,roa,0.0153,0.0153,identical,0.0
1283699,2021-03-01,"T-Mobile USA, Inc.",1,017874,op_margin,0.3447,0.3447,identical,0.0
1283699,2021-03-31,T-Mobile,1,017874,firm_size_log,12.2069,12.2069,identical,0.0
1283699,2021-03-31,T-Mobile,1,017874,leverage,0.6735,0.6735,identical,0.0
1283699,2021-03-31,T-Mobile,1,017874,roa,0.0153,0.0153,identical,0.0
1283699,2021-03-31,T-Mobile,1,017874,op_margin,0.3447,0.3447,identical,0.0
1283699,2021-08-13,"T-Mobile USA, Inc.",1,017874,firm_size_log,12.2069,12.2069,identical,0.0
1283699,2021-08-13,"T-Mobile USA, Inc.",1,017874,leverage,0.6735,0.6735,identical,0.0
1283699,2021-08-13,"T-Mobile USA, Inc.",1,017874,roa,0.0153,0.0153,identical,0.0
1283699,2021-08-13,"T-Mobile USA, Inc.",1,017874,op_margin,0.3447,0.3447,identical,0.0
1283699,2021-08-17,T-Mobile USA,1,017874,firm_size_log,12.2069,12.2069,identical,0.0
1283699,2021-08-17,T-Mobile USA,1,017874,leverage,0.6735,0.6735,identical,0.0
1283699,2021-08-17,T-Mobile USA,1,017874,roa,0.0153,0.0153,identical,0.0
1283699,2021-08-17,T-Mobile USA,1,017874,op_margin,0.3447,0.3447,identical,0.0
1283699,2021-08-26,T-Mobile USA,1,017874,firm_size_log,12.2069,12.2069,identical,0.0
1283699,2021-08-26,T-Mobile USA,1,017874,leverage,0.6735,0.6735,identical,0.0
1283699,2021-08-26,T-Mobile USA,1,017874,roa,0.0153,0.0153,identical,0.0
1283699,2021-08-26,T-Mobile USA,1,017874,op_margin,0.3447,0.3447,identical,0.0
1283699,2022-03-08,T-Mobile,1,017874,firm_size_log,12.2384,12.2384,identical,0.0
1283699,2022-03-08,T-Mobile,1,017874,leverage,0.6655,0.6655,identical,0.0
1283699,2022-03-08,T-Mobile,1,017874,roa,0.0146,0.0146,identical,0.0
1283699,2022-03-08,T-Mobile,1,017874,op_margin,0.3293,0.3293,identical,0.0
1283699,2022-11-25,T-Mobile USA,1,017874,firm_size_log,12.2384,12.2384,identical,0.0
1283699,2022-11-25,T-Mobile USA,1,017874,leverage,0.6655,0.6655,identical,0.0
1283699,2022-11-25,T-Mobile USA,1,017874,roa,0.0146,0.0146,identical,0.0
1283699,2022-11-25,T-Mobile USA,1,017874,op_margin,0.3293,0.3293,identical,0.0
1283699,2023-02-01,"T-Mobile USA, Inc.",1,017874,firm_size_log,12.2612,12.2612,identical,0.0
1283699,2023-02-01,"T-Mobile USA, Inc.",1,017874,leverage,0.6704,0.6704,identical,0.0
1283699,2023-02-01,"T-Mobile USA, Inc.",1,017874,roa,0.0123,0.0123,identical,0.0
1283699,2023-02-01,"T-Mobile USA, Inc.",1,017874,op_margin,0.3366,0.3366,identical,0.0
1283699,2023-02-24,T-Mobile,1,017874,firm_size_log,12.2612,12.2612,identical,0.0
1283699,2023-02-24,T-Mobile,1,017874,leverage,0.6704,0.6704,identical,0.0
1283699,2023-02-24,T-Mobile,1,017874,roa,0.0123,0.0123,identical,0.0
1283699,2023-02-24,T-Mobile,1,017874,op_margin,0.3366,0.3366,identical,0.0
1283699,2023-04-28,T-Mobile USA,1,017874,firm_size_log,12.2612,12.2612,identical,0.0
1283699,2023-04-28,T-Mobile USA,1,017874,leverage,0.6704,0.6704,identical,0.0
1283699,2023-04-28,T-Mobile USA,1,017874,roa,0.0123,0.0123,identical,0.0
1283699,2023-04-28,T-Mobile USA,1,017874,op_margin,0.3366,0.3366,identical,0.0
1652044,2008-06-27,"Google, Inc.",0,160329,firm_size_log,,10.14,gained,
1652044,2008-06-27,"Google, Inc.",0,160329,leverage,,0.1044,gained,
1652044,2008-06-27,"Google, Inc.",0,160329,roa,,0.1659,gained,
1652044,2008-06-27,"Google, Inc.",0,160329,op_margin,,0.3649,gained,
1308161,2009-04-09,Fox Entertainment Group,0,012886,firm_size_log,,11.0398,gained,
1308161,2009-04-09,Fox Entertainment Group,0,012886,leverage,,0.5247,gained,
1308161,2009-04-09,Fox Entertainment Group,0,012886,roa,,0.0865,gained,
1308161,2009-04-09,Fox Entertainment Group,0,012886,op_margin,,0.1964,gained,
1308161,2009-04-15,Fox Entertainment Group Inc.,0,012886,firm_size_log,,11.0398,gained,
1308161,2009-04-15,Fox Entertainment Group Inc.,0,012886,leverage,,0.5247,gained,
1308161,2009-04-15,Fox Entertainment Group Inc.,0,012886,roa,,0.0865,gained,
1308161,2009-04-15,Fox Entertainment Group Inc.,0,012886,op_margin,,0.1964,gained,
1316644,2018-10-29,AeroGrow International,0,176083,firm_size_log,,2.8996,gained,
1316644,2018-10-29,AeroGrow International,0,176083,leverage,,0.2986,gained,
1316644,2018-10-29,AeroGrow International,0,176083,roa,,-0.0243,gained,
1316644,2018-10-29,AeroGrow International,0,176083,op_margin,,-0.0032,gained,
1316644,2019-03-04,"AeroGrow International, Inc.",0,176083,firm_size_log,,2.8996,gained,
1316644,2019-03-04,"AeroGrow International, Inc.",0,176083,leverage,,0.2986,gained,
1316644,2019-03-04,"AeroGrow International, Inc.",0,176083,roa,,-0.0243,gained,
1316644,2019-03-04,"AeroGrow International, Inc.",0,176083,op_margin,,-0.0032,gained,
1319161,2020-08-05,Warner Music Group,0,163118,firm_size_log,,8.7023,gained,
1319161,2020-08-05,Warner Music Group,0,163118,leverage,,1.0447,gained,
1319161,2020-08-05,Warner Music Group,0,163118,roa,,0.0425,gained,
1319161,2020-08-05,Warner Music Group,0,163118,op_margin,,0.1482,gained,
1319161,2020-09-09,Warner Music Group,0,163118,firm_size_log,,8.7023,gained,
1319161,2020-09-09,Warner Music Group,0,163118,leverage,,1.0447,gained,
1319161,2020-09-09,Warner Music Group,0,163118,roa,,0.0425,gained,
1319161,2020-09-09,Warner Music Group,0,163118,op_margin,,0.1482,gained,
1326160,2014-03-24,Duke Energy Corporation,0,004093,firm_size_log,11.6508,11.6508,identical,0.0
1326160,2014-03-24,Duke Energy Corporation,0,004093,leverage,0.6392,0.6392,identical,0.0
1326160,2014-03-24,Duke Energy Corporation,0,004093,roa,0.0232,0.0232,identical,0.0
1326160,2014-03-24,Duke Energy Corporation,0,004093,op_margin,0.3644,0.3644,identical,0.0
1326160,2017-11-10,Duke Energy,0,004093,firm_size_log,11.7963,11.7963,identical,0.0
1326160,2017-11-10,Duke Energy,0,004093,leverage,0.6909,0.6909,identical,0.0
1326160,2017-11-10,Duke Energy,0,004093,roa,0.0162,0.0162,identical,0.0
1326160,2017-11-10,Duke Energy,0,004093,op_margin,0.3962,0.3962,identical,0.0
1326160,2021-05-28,Duke Energy Corporation,0,004093,firm_size_log,11.9977,11.9977,identical,0.0
1326160,2021-05-28,Duke Energy Corporation,0,004093,leverage,0.6971,0.6971,identical,0.0
1326160,2021-05-28,Duke Energy Corporation,0,004093,roa,0.0085,0.0085,identical,0.0
1326160,2021-05-28,Duke Energy Corporation,0,004093,op_margin,0.4338,0.4338,identical,0.0
1326801,2013-11-24,Facebook,0,170617,firm_size_log,,9.6226,gained,
1326801,2013-11-24,Facebook,0,170617,leverage,,0.2217,gained,
1326801,2013-11-24,Facebook,0,170617,roa,,0.0035,gained,
1326801,2013-11-24,Facebook,0,170617,op_margin,,0.2323,gained,
1326801,2018-03-01,Facebook,0,170617,firm_size_log,,11.3448,gained,
1326801,2018-03-01,Facebook,0,170617,leverage,,0.1204,gained,
1326801,2018-03-01,Facebook,0,170617,roa,,0.1885,gained,
1326801,2018-03-01,Facebook,0,170617,op_margin,,0.5739,gained,
1326801,2018-09-01,Facebook,0,170617,firm_size_log,,11.3448,gained,
1326801,2018-09-01,Facebook,0,170617,leverage,,0.1204,gained,
1326801,2018-09-01,Facebook,0,170617,roa,,0.1885,gained,
1326801,2018-09-01,Facebook,0,170617,op_margin,,0.5739,gained,
1327811,2025-08-06,Workday Inc.,0,015044,firm_size_log,9.7968,9.7968,identical,0.0
1327811,2025-08-06,Workday Inc.,0,015044,leverage,0.4975,0.4975,identical,0.0
1327811,2025-08-06,Workday Inc.,0,015044,roa,0.0293,0.0293,identical,0.0
1327811,2025-08-06,Workday Inc.,0,015044,op_margin,0.0997,0.0997,identical,0.0
1341439,2013-07-10,Oracle Corporation,0,012142,firm_size_log,11.3122,11.3122,identical,0.0
1341439,2013-07-10,Oracle Corporation,0,012142,leverage,0.4482,0.4482,identical,0.0
1341439,2013-07-10,Oracle Corporation,0,012142,roa,0.1335,0.1335,identical,0.0
1341439,2013-07-10,Oracle Corporation,0,012142,op_margin,0.4646,0.4646,identical,0.0
1373715,2024-05-14,ServiceNow Inc.,0,171007,firm_size_log,9.7635,9.7635,identical,0.0
1373715,2024-05-14,ServiceNow Inc.,0,171007,leverage,0.5613,0.5613,identical,0.0
1373715,2024-05-14,ServiceNow Inc.,0,171007,roa,0.0996,0.0996,identical,0.0
1373715,2024-05-14,ServiceNow Inc.,0,171007,op_margin,0.1401,0.1401,identical,0.0
1387467,2022-02-22,Alpha & Omega Semiconductor,0,184604,firm_size_log,,6.8228,gained,
1387467,2022-02-22,Alpha & Omega Semiconductor,0,184604,leverage,,0.4379,gained,
1387467,2022-02-22,Alpha & Omega Semiconductor,0,184604,roa,,0.0633,gained,
1387467,2022-02-22,Alpha & Omega Semiconductor,0,184604,op_margin,,0.1824,gained,
1113169,2007-12-24,"T. Rowe Price Retirement Plan Services, Inc.",0,012138,firm_size_log,,7.9249,gained,
1113169,2007-12-24,"T. Rowe Price Retirement Plan Services, Inc.",0,012138,leverage,,0.1224,gained,
