phase,cik,breach_date,accession,status,path
documents,732717,2014-10-09,0000732717-14-000094,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-14-000094_form8k.htm
documents,732717,2014-10-09,0000732717-13-000101,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-13-000101_hrc8k.htm
documents,732717,2014-10-09,0000732717-13-000090,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-13-000090_newdirector8k.htm
documents,732717,2014-10-09,0000732717-13-000077,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-13-000077_form8k.htm
documents,732717,2014-10-09,0000732717-13-000058,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-13-000058_taylor8k.htm
documents,732717,2014-10-09,0000732717-13-000012,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-13-000012_mccallister8k.htm
documents,732717,2014-10-16,0000732717-14-000138,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-14-000138_form8k.htm
documents,732717,2014-10-16,0000732717-14-000126,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-14-000126_form8k.htm
documents,732717,2014-10-16,0000732717-14-000094,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-14-000094_form8k.htm
documents,732717,2014-10-16,0000732717-13-000101,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-13-000101_hrc8k.htm
documents,732717,2014-10-16,0000732717-13-000090,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-13-000090_newdirector8k.htm
documents,732717,2014-10-16,0000732717-13-000077,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-13-000077_form8k.htm
documents,732717,2014-10-16,0000732717-13-000058,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-13-000058_taylor8k.htm
documents,732717,2014-10-16,0000732717-13-000012,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-13-000012_mccallister8k.htm
documents,732717,2017-01-01,0000732717-17-000084,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-17-000084_serpamendment8k.htm
documents,732717,2017-01-01,0000732717-16-000257,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000257_form8k.htm
documents,732717,2017-01-01,0000732717-16-000251,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000251_delavegaretirement8k.htm
documents,732717,2017-01-01,0000732717-16-000186,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000186_newdirector8k.htm
documents,732717,2017-01-01,0000732717-15-000089,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-15-000089_form8k.htm
documents,732717,2017-01-01,0000732717-15-000073,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-15-000073_form8k.htm
documents,732717,2017-01-01,0000732717-15-000056,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-15-000056_form8k.htm
documents,732717,2017-01-25,0000732717-17-000084,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-17-000084_serpamendment8k.htm
documents,732717,2017-01-25,0000732717-16-000257,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000257_form8k.htm
documents,732717,2017-01-25,0000732717-16-000251,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000251_delavegaretirement8k.htm
documents,732717,2017-01-25,0000732717-16-000186,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000186_newdirector8k.htm
documents,732717,2017-01-25,0000732717-15-000089,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-15-000089_form8k.htm
documents,732717,2017-01-25,0000732717-15-000073,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-15-000073_form8k.htm
documents,732717,2017-01-25,0000732717-15-000056,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-15-000056_form8k.htm
documents,732717,2017-02-01,0000732717-18-000005,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-18-000005_form8k.htm
documents,732717,2017-02-01,0000732717-17-000084,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-17-000084_serpamendment8k.htm
documents,732717,2017-02-01,0000732717-16-000257,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000257_form8k.htm
documents,732717,2017-02-01,0000732717-16-000251,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000251_delavegaretirement8k.htm
documents,732717,2017-02-01,0000732717-16-000186,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000186_newdirector8k.htm
documents,732717,2017-02-01,0000732717-15-000089,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-15-000089_form8k.htm
documents,732717,2017-02-01,0000732717-15-000073,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-15-000073_form8k.htm
documents,732717,2017-02-01,0000732717-15-000056,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-15-000056_form8k.htm
documents,732717,2018-08-17,0000732717-18-000050,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-18-000050_form8k.htm
documents,732717,2018-08-17,0000732717-18-000005,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-18-000005_form8k.htm
documents,732717,2018-08-17,0000732717-17-000084,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-17-000084_serpamendment8k.htm
documents,732717,2018-08-17,0000732717-16-000257,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000257_form8k.htm
documents,732717,2018-08-17,0000732717-16-000251,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000251_delavegaretirement8k.htm
documents,732717,2018-08-21,0000732717-18-000050,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-18-000050_form8k.htm
documents,732717,2018-08-21,0000732717-18-000005,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-18-000005_form8k.htm
documents,732717,2018-08-21,0000732717-17-000084,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-17-000084_serpamendment8k.htm
documents,732717,2018-08-21,0000732717-16-000257,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000257_form8k.htm
documents,732717,2018-08-21,0000732717-16-000251,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-16-000251_delavegaretirement8k.htm
documents,732717,2019-01-01,0000732717-24-000012,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-24-000012_t-20240301.htm
documents,732717,2019-01-01,0001193125-23-022845,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-23-022845_d457902d8k.htm
documents,732717,2019-01-01,0000732717-22-000091,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000091_t-20220630.htm
documents,732717,2019-01-01,0000732717-22-000073,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000073_a8-kdial.htm
documents,732717,2019-01-01,0001193125-22-076137,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-22-076137_d330864d8k.htm
documents,732717,2019-01-01,0000732717-21-000088,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-21-000088_t-20210625.htm
documents,732717,2019-01-01,0001193125-21-199754,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-21-199754_d139615d8k.htm
documents,732717,2019-01-01,0001193125-21-100281,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-21-100281_d167058d8k.htm
documents,732717,2019-01-01,0001193125-21-015737,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-21-015737_d21535d8k.htm
documents,732717,2019-01-01,0001193125-20-296128,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-20-296128_d23235d8k.htm
documents,732717,2019-01-01,0000732717-20-000020,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-20-000020_form8k.htm
documents,732717,2019-01-01,0001193125-20-123202,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-20-123202_d913267d8k.htm
documents,732717,2019-01-01,0001193125-19-316283,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-19-316283_d851493d8k.htm
documents,732717,2019-01-01,0000732717-19-000054,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-19-000054_form8k.htm
documents,732717,2019-01-01,0001193125-19-239966,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-19-239966_d799915d8k.htm
documents,732717,2019-01-01,0001193125-19-236682,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-19-236682_d798261d8k.htm
documents,732717,2019-01-01,0001193125-19-233801,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-19-233801_d767363d8k.htm
documents,732717,2019-01-01,0000732717-19-000034,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-19-000034_newdirector.htm
documents,732717,2019-01-01,0000732717-18-000050,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-18-000050_form8k.htm
documents,732717,2019-01-01,0000732717-18-000005,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-18-000005_form8k.htm
documents,732717,2019-01-01,0000732717-17-000084,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-17-000084_serpamendment8k.htm
documents,732717,2022-06-01,0000732717-24-000012,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-24-000012_t-20240301.htm
documents,732717,2022-06-01,0001193125-23-022845,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-23-022845_d457902d8k.htm
documents,732717,2022-06-01,0000732717-22-000091,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000091_t-20220630.htm
documents,732717,2022-06-01,0000732717-22-000073,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000073_a8-kdial.htm
documents,732717,2022-06-01,0001193125-22-076137,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-22-076137_d330864d8k.htm
documents,732717,2022-06-01,0000732717-21-000088,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-21-000088_t-20210625.htm
documents,732717,2022-06-01,0001193125-21-199754,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-21-199754_d139615d8k.htm
documents,732717,2022-06-01,0001193125-21-100281,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-21-100281_d167058d8k.htm
documents,732717,2022-06-01,0001193125-21-015737,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-21-015737_d21535d8k.htm
documents,732717,2022-06-01,0001193125-20-296128,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-20-296128_d23235d8k.htm
documents,732717,2022-06-01,0000732717-20-000020,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-20-000020_form8k.htm
documents,732717,2022-08-30,0001193125-23-022845,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-23-022845_d457902d8k.htm
documents,732717,2022-08-30,0000732717-22-000091,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000091_t-20220630.htm
documents,732717,2022-08-30,0000732717-22-000073,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000073_a8-kdial.htm
documents,732717,2022-08-30,0001193125-22-076137,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-22-076137_d330864d8k.htm
documents,732717,2022-08-30,0000732717-21-000088,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-21-000088_t-20210625.htm
documents,732717,2022-08-30,0001193125-21-199754,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-21-199754_d139615d8k.htm
documents,732717,2022-08-30,0001193125-21-100281,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-21-100281_d167058d8k.htm
documents,732717,2022-08-30,0001193125-21-015737,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-21-015737_d21535d8k.htm
documents,732717,2022-08-30,0001193125-20-296128,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-20-296128_d23235d8k.htm
documents,732717,2023-03-01,0001193125-23-022845,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-23-022845_d457902d8k.htm
documents,732717,2023-03-01,0000732717-22-000091,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000091_t-20220630.htm
documents,732717,2023-03-01,0000732717-22-000073,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000073_a8-kdial.htm
documents,732717,2023-03-01,0001193125-22-076137,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-22-076137_d330864d8k.htm
documents,732717,2023-03-01,0000732717-21-000088,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-21-000088_t-20210625.htm
documents,732717,2023-03-01,0001193125-21-199754,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-21-199754_d139615d8k.htm
documents,732717,2023-03-01,0001193125-21-100281,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-21-100281_d167058d8k.htm
documents,732717,2024-03-17,0000732717-24-000012,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-24-000012_t-20240301.htm
documents,732717,2024-03-17,0001193125-23-022845,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-23-022845_d457902d8k.htm
documents,732717,2024-03-17,0000732717-22-000091,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000091_t-20220630.htm
documents,732717,2024-03-17,0000732717-22-000073,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000073_a8-kdial.htm
documents,732717,2024-03-26,0000732717-24-000012,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-24-000012_t-20240301.htm
documents,732717,2024-03-26,0001193125-23-022845,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-23-022845_d457902d8k.htm
documents,732717,2024-03-26,0000732717-22-000091,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000091_t-20220630.htm
documents,732717,2024-03-26,0000732717-22-000073,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000073_a8-kdial.htm
documents,732717,2024-04-09,0000732717-24-000012,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-24-000012_t-20240301.htm
documents,732717,2024-04-09,0001193125-23-022845,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-23-022845_d457902d8k.htm
documents,732717,2024-04-09,0000732717-22-000091,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000091_t-20220630.htm
documents,732717,2024-04-09,0000732717-22-000073,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000073_a8-kdial.htm
documents,732717,2024-04-14,0000732717-24-000012,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-24-000012_t-20240301.htm
documents,732717,2024-04-14,0001193125-23-022845,already_on_disk,Data\edgar\item5_02_text\732717\0001193125-23-022845_d457902d8k.htm
documents,732717,2024-04-14,0000732717-22-000091,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000091_t-20220630.htm
documents,732717,2024-04-14,0000732717-22-000073,already_on_disk,Data\edgar\item5_02_text\732717\0000732717-22-000073_a8-kdial.htm
documents,764180,2006-12-01,0001193125-07-019313,already_on_disk,Data\edgar\item5_02_text\764180\0001193125-07-019313_d8k.htm
documents,764180,2006-12-01,0001193125-05-040688,already_on_disk,Data\edgar\item5_02_text\764180\0001193125-05-040688_d8ka.htm
documents,764180,2006-12-01,0001193125-05-040686,already_on_disk,Data\edgar\item5_02_text\764180\0001193125-05-040686_d8ka.htm
documents,764180,2006-12-01,0000950117-04-004470,already_on_disk,Data\edgar\item5_02_text\764180\0000950117-04-004470_a38915.htm
documents,771497,2018-01-08,0001144204-19-016646,already_on_disk,Data\edgar\item5_02_text\771497\0001144204-19-016646_tv517418_8ka.htm
documents,771497,2018-01-08,0001144204-19-016641,already_on_disk,Data\edgar\item5_02_text\771497\0001144204-19-016641_tv517419_8ka.htm
documents,771497,2018-01-08,0001144204-19-001120,already_on_disk,Data\edgar\item5_02_text\771497\0001144204-19-001120_tv510628_8k.htm
documents,771497,2018-01-08,0001144204-18-055152,already_on_disk,Data\edgar\item5_02_text\771497\0001144204-18-055152_tv505362_8k.htm
documents,771497,2018-01-08,0001144204-18-048330,already_on_disk,Data\edgar\item5_02_text\771497\0001144204-18-048330_tv502442_8k.htm
documents,771497,2018-01-08,0001571049-17-008020,already_on_disk,Data\edgar\item5_02_text\771497\0001571049-17-008020_t1702643_8k.htm
documents,771497,2018-01-08,0001571049-17-007803,already_on_disk,Data\edgar\item5_02_text\771497\0001571049-17-007803_t1702518_8k.htm
documents,771497,2018-01-08,0001571049-17-005791,already_on_disk,Data\edgar\item5_02_text\771497\0001571049-17-005791_t1704024x1_8k.htm
documents,771497,2018-01-08,0001571049-17-003091,already_on_disk,Data\edgar\item5_02_text\771497\0001571049-17-003091_t1700928_8k.htm
documents,771497,2018-01-08,0001571049-17-002191,already_on_disk,Data\edgar\item5_02_text\771497\0001571049-17-002191_t1700685_8ka.htm
documents,771497,2018-01-08,0001571049-17-000711,already_on_disk,Data\edgar\item5_02_text\771497\0001571049-17-000711_t1700228_8k.htm
documents,771497,2018-01-08,0001571049-16-020727,already_on_disk,Data\edgar\item5_02_text\771497\0001571049-16-020727_t1603127_8k.htm
documents,771497,2018-01-08,0001571049-16-015903,already_on_disk,Data\edgar\item5_02_text\771497\0001571049-16-015903_t1601513_8k.htm
documents,771497,2018-01-08,0001571049-16-011409,already_on_disk,Data\edgar\item5_02_text\771497\0001571049-16-011409_t1600293_8k.htm
documents,773840,2021-02-16,0001193125-21-215278,already_on_disk,Data\edgar\item5_02_text\773840\0001193125-21-215278_d153129d8k.htm
documents,773840,2021-02-16,0000773840-20-000031,already_on_disk,Data\edgar\item5_02_text\773840\0000773840-20-000031_hon-20200605.htm
