final_cik,breach_date,reported_date,fcc_form499,accession,filing_date,days_from_reported,days_from_breach,in_spec_scope
896878,2023-01-01,2023-09-15 00:00:00,0,0000896878-23-000009,2023-02-23,-204,53,1
896878,2023-01-01,2023-09-15 00:00:00,0,0000896878-22-000019,2022-05-24,-479,-222,1
896878,2023-01-01,2023-09-15 00:00:00,0,0000896878-22-000003,2022-01-24,-599,-342,1
896878,2023-01-01,2023-09-15 00:00:00,0,0000896878-21-000255,2021-11-10,-674,-417,0
896878,2023-06-04,2024-03-15 00:00:00,0,0000896878-24-000032,2024-07-25,132,417,1
896878,2023-06-04,2024-03-15 00:00:00,0,0000896878-24-000021,2024-05-02,48,333,1
896878,2023-06-04,2024-03-15 00:00:00,0,0000896878-23-000028,2023-08-14,-214,71,1
896878,2023-06-04,2024-03-15 00:00:00,0,0000896878-23-000016,2023-05-04,-316,-31,1
896878,2023-06-04,2024-03-15 00:00:00,0,0000896878-23-000009,2023-02-23,-386,-101,1
896878,2023-06-04,2024-03-15 00:00:00,0,0000896878-22-000019,2022-05-24,-661,-376,0
896878,2023-06-04,2024-03-15 00:00:00,0,0000896878-22-000003,2022-01-24,-781,-496,0
896878,2023-06-04,2024-03-15 00:00:00,0,0000896878-21-000255,2021-11-10,-856,-571,0
896878,2023-12-01,2024-03-15 00:00:00,0,0000896878-24-000032,2024-07-25,132,237,1
896878,2023-12-01,2024-03-15 00:00:00,0,0000896878-24-000021,2024-05-02,48,153,1
896878,2023-12-01,2024-03-15 00:00:00,0,0000896878-23-000028,2023-08-14,-214,-109,1
896878,2023-12-01,2024-03-15 00:00:00,0,0000896878-23-000016,2023-05-04,-316,-211,1
896878,2023-12-01,2024-03-15 00:00:00,0,0000896878-23-000009,2023-02-23,-386,-281,1
896878,2023-12-01,2024-03-15 00:00:00,0,0000896878-22-000019,2022-05-24,-661,-556,0
896878,2023-12-01,2024-03-15 00:00:00,0,0000896878-22-000003,2022-01-24,-781,-676,0
896878,2024-01-29,2024-11-08 00:00:00,0,0000896878-24-000041,2024-11-04,-4,280,1
896878,2024-01-29,2024-11-08 00:00:00,0,0000896878-24-000032,2024-07-25,-106,178,1
896878,2024-01-29,2024-11-08 00:00:00,0,0000896878-24-000021,2024-05-02,-190,94,1
896878,2024-01-29,2024-11-08 00:00:00,0,0000896878-23-000028,2023-08-14,-452,-168,1
896878,2024-01-29,2024-11-08 00:00:00,0,0000896878-23-000016,2023-05-04,-554,-270,1
896878,2024-01-29,2024-11-08 00:00:00,0,0000896878-23-000009,2023-02-23,-624,-340,1
896878,2024-01-29,2024-11-08 00:00:00,0,0000896878-22-000019,2022-05-24,-899,-615,0
896878,2024-03-05,2024-12-20 00:00:00,0,0000896878-25-000027,2025-06-16,178,468,1
896878,2024-03-05,2024-12-20 00:00:00,0,0000896878-24-000041,2024-11-04,-46,244,1
896878,2024-03-05,2024-12-20 00:00:00,0,0000896878-24-000032,2024-07-25,-148,142,1
896878,2024-03-05,2024-12-20 00:00:00,0,0000896878-24-000021,2024-05-02,-232,58,1
896878,2024-03-05,2024-12-20 00:00:00,0,0000896878-23-000028,2023-08-14,-494,-204,1
896878,2024-03-05,2024-12-20 00:00:00,0,0000896878-23-000016,2023-05-04,-596,-306,1
896878,2024-03-05,2024-12-20 00:00:00,0,0000896878-23-000009,2023-02-23,-666,-376,0
896878,2024-03-05,2024-12-20 00:00:00,0,0000896878-22-000019,2022-05-24,-941,-651,0
896878,2024-12-20,2024-12-20 00:00:00,0,0000896878-25-000027,2025-06-16,178,178,1
896878,2024-12-20,2024-12-20 00:00:00,0,0000896878-24-000041,2024-11-04,-46,-46,1
896878,2024-12-20,2024-12-20 00:00:00,0,0000896878-24-000032,2024-07-25,-148,-148,1
896878,2024-12-20,2024-12-20 00:00:00,0,0000896878-24-000021,2024-05-02,-232,-232,1
896878,2024-12-20,2024-12-20 00:00:00,0,0000896878-23-000028,2023-08-14,-494,-494,0
896878,2024-12-20,2024-12-20 00:00:00,0,0000896878-23-000016,2023-05-04,-596,-596,0
896878,2024-12-20,2024-12-20 00:00:00,0,0000896878-23-000009,2023-02-23,-666,-666,0
908937,2012-03-19,2012-04-06 00:00:00,0,0000930413-12-001340,2012-03-05,-32,-14,1
908937,2012-03-19,2012-04-06 00:00:00,0,0000930413-11-005668,2011-08-24,-226,-208,1
908937,2012-03-19,2012-04-06 00:00:00,0,0000930413-11-004876,2011-07-22,-259,-241,1
908937,2012-03-19,2012-04-06 00:00:00,0,0000950123-11-034955,2011-04-12,-360,-342,1
908937,2012-03-19,2012-04-06 00:00:00,0,0000930413-11-001085,2011-02-15,-416,-398,0
908937,2012-04-12,2012-04-12 00:00:00,0,0000930413-12-001340,2012-03-05,-38,-38,1
908937,2012-04-12,2012-04-12 00:00:00,0,0000930413-11-005668,2011-08-24,-232,-232,1
908937,2012-04-12,2012-04-12 00:00:00,0,0000930413-11-004876,2011-07-22,-265,-265,1
908937,2012-04-12,2012-04-12 00:00:00,0,0000950123-11-034955,2011-04-12,-366,-366,0
908937,2012-04-12,2012-04-12 00:00:00,0,0000930413-11-001085,2011-02-15,-422,-422,0
908937,2016-02-01,2016-03-17 00:00:00,0,0000930413-16-005595,2016-02-22,-24,21,1
908937,2016-02-01,2016-03-17 00:00:00,0,0000930413-15-003326,2015-08-13,-217,-172,1
908937,2016-02-01,2016-03-17 00:00:00,0,0000930413-15-003027,2015-07-08,-253,-208,1
908937,2016-02-01,2016-03-17 00:00:00,0,0000930413-15-002950,2015-06-30,-261,-216,1
908937,2016-02-01,2016-03-17 00:00:00,0,0000930413-15-002882,2015-06-23,-268,-223,1
908937,2016-02-01,2016-03-17 00:00:00,0,0000930413-15-002576,2015-05-21,-301,-256,1
908937,2016-02-01,2016-03-17 00:00:00,0,0000930413-14-004831,2014-12-11,-462,-417,0
908937,2016-04-05,2016-04-05 00:00:00,0,0000930413-16-005595,2016-02-22,-43,-43,1
908937,2016-04-05,2016-04-05 00:00:00,0,0000930413-15-003326,2015-08-13,-236,-236,1
908937,2016-04-05,2016-04-05 00:00:00,0,0000930413-15-003027,2015-07-08,-272,-272,1
908937,2016-04-05,2016-04-05 00:00:00,0,0000930413-15-002950,2015-06-30,-280,-280,1
908937,2016-04-05,2016-04-05 00:00:00,0,0000930413-15-002882,2015-06-23,-287,-287,1
908937,2016-04-05,2016-04-05 00:00:00,0,0000930413-15-002576,2015-05-21,-320,-320,1
908937,2016-04-05,2016-04-05 00:00:00,0,0000930413-14-004831,2014-12-11,-481,-481,0
908937,2016-08-20,2016-09-14 00:00:00,0,0000930413-16-005595,2016-02-22,-205,-180,1
908937,2016-08-20,2016-09-14 00:00:00,0,0000930413-15-003326,2015-08-13,-398,-373,0
908937,2016-08-20,2016-09-14 00:00:00,0,0000930413-15-003027,2015-07-08,-434,-409,0
908937,2016-08-20,2016-09-14 00:00:00,0,0000930413-15-002950,2015-06-30,-442,-417,0
908937,2016-08-20,2016-09-14 00:00:00,0,0000930413-15-002882,2015-06-23,-449,-424,0
908937,2016-08-20,2016-09-14 00:00:00,0,0000930413-15-002576,2015-05-21,-482,-457,0
908937,2016-08-20,2016-09-14 00:00:00,0,0000930413-14-004831,2014-12-11,-643,-618,0
908937,2016-09-26,2016-10-03 00:00:00,0,0000930413-16-005595,2016-02-22,-224,-217,1
908937,2016-09-26,2016-10-03 00:00:00,0,0000930413-15-003326,2015-08-13,-417,-410,0
908937,2016-09-26,2016-10-03 00:00:00,0,0000930413-15-003027,2015-07-08,-453,-446,0
908937,2016-09-26,2016-10-03 00:00:00,0,0000930413-15-002950,2015-06-30,-461,-454,0
908937,2016-09-26,2016-10-03 00:00:00,0,0000930413-15-002882,2015-06-23,-468,-461,0
908937,2016-09-26,2016-10-03 00:00:00,0,0000930413-15-002576,2015-05-21,-501,-494,0
908937,2016-09-26,2016-10-03 00:00:00,0,0000930413-14-004831,2014-12-11,-662,-655,0
908937,2016-10-04,2016-10-04 00:00:00,0,0000930413-16-005595,2016-02-22,-225,-225,1
908937,2016-10-04,2016-10-04 00:00:00,0,0000930413-15-003326,2015-08-13,-418,-418,0
908937,2016-10-04,2016-10-04 00:00:00,0,0000930413-15-003027,2015-07-08,-454,-454,0
908937,2016-10-04,2016-10-04 00:00:00,0,0000930413-15-002950,2015-06-30,-462,-462,0
908937,2016-10-04,2016-10-04 00:00:00,0,0000930413-15-002882,2015-06-23,-469,-469,0
908937,2016-10-04,2016-10-04 00:00:00,0,0000930413-15-002576,2015-05-21,-502,-502,0
908937,2016-10-04,2016-10-04 00:00:00,0,0000930413-14-004831,2014-12-11,-663,-663,0
908937,2016-10-31,2016-11-10 00:00:00,0,0000930413-16-005595,2016-02-22,-262,-252,1
908937,2016-10-31,2016-11-10 00:00:00,0,0000930413-15-003326,2015-08-13,-455,-445,0
908937,2016-10-31,2016-11-10 00:00:00,0,0000930413-15-003027,2015-07-08,-491,-481,0
908937,2016-10-31,2016-11-10 00:00:00,0,0000930413-15-002950,2015-06-30,-499,-489,0
908937,2016-10-31,2016-11-10 00:00:00,0,0000930413-15-002882,2015-06-23,-506,-496,0
908937,2016-10-31,2016-11-10 00:00:00,0,0000930413-15-002576,2015-05-21,-539,-529,0
908937,2016-10-31,2016-11-10 00:00:00,0,0000930413-14-004831,2014-12-11,-700,-690,0
908937,2016-11-15,2016-11-15 00:00:00,0,0000930413-16-005595,2016-02-22,-267,-267,1
908937,2016-11-15,2016-11-15 00:00:00,0,0000930413-15-003326,2015-08-13,-460,-460,0
908937,2016-11-15,2016-11-15 00:00:00,0,0000930413-15-003027,2015-07-08,-496,-496,0
908937,2016-11-15,2016-11-15 00:00:00,0,0000930413-15-002950,2015-06-30,-504,-504,0
908937,2016-11-15,2016-11-15 00:00:00,0,0000930413-15-002882,2015-06-23,-511,-511,0
908937,2016-11-15,2016-11-15 00:00:00,0,0000930413-15-002576,2015-05-21,-544,-544,0
908937,2016-11-15,2016-11-15 00:00:00,0,0000930413-14-004831,2014-12-11,-705,-705,0
908937,2016-12-04,2016-12-16 00:00:00,0,0000930413-16-005595,2016-02-22,-298,-286,1
908937,2016-12-04,2016-12-16 00:00:00,0,0000930413-15-003326,2015-08-13,-491,-479,0
908937,2016-12-04,2016-12-16 00:00:00,0,0000930413-15-003027,2015-07-08,-527,-515,0
908937,2016-12-04,2016-12-16 00:00:00,0,0000930413-15-002950,2015-06-30,-535,-523,0
908937,2016-12-04,2016-12-16 00:00:00,0,0000930413-15-002882,2015-06-23,-542,-530,0
908937,2016-12-04,2016-12-16 00:00:00,0,0000930413-15-002576,2015-05-21,-575,-563,0
908937,2016-12-04,2016-12-16 00:00:00,0,0000930413-14-004831,2014-12-11,-736,-724,0
908937,2016-12-19,2016-12-19 00:00:00,0,0000930413-16-005595,2016-02-22,-301,-301,1
908937,2016-12-19,2016-12-19 00:00:00,0,0000930413-15-003326,2015-08-13,-494,-494,0
908937,2016-12-19,2016-12-19 00:00:00,0,0000930413-15-003027,2015-07-08,-530,-530,0
908937,2016-12-19,2016-12-19 00:00:00,0,0000930413-15-002950,2015-06-30,-538,-538,0
908937,2016-12-19,2016-12-19 00:00:00,0,0000930413-15-002882,2015-06-23,-545,-545,0
908937,2016-12-19,2016-12-19 00:00:00,0,0000930413-15-002576,2015-05-21,-578,-578,0
908937,2017-01-06,2017-01-25 00:00:00,0,0000930413-16-005595,2016-02-22,-338,-319,1
908937,2017-01-06,2017-01-25 00:00:00,0,0000930413-15-003326,2015-08-13,-531,-512,0
908937,2017-01-06,2017-01-25 00:00:00,0,0000930413-15-003027,2015-07-08,-567,-548,0
908937,2017-01-06,2017-01-25 00:00:00,0,0000930413-15-002950,2015-06-30,-575,-556,0
908937,2017-01-06,2017-01-25 00:00:00,0,0000930413-15-002882,2015-06-23,-582,-563,0
908937,2017-01-06,2017-01-25 00:00:00,0,0000930413-15-002576,2015-05-21,-615,-596,0
908937,2017-01-25,2017-01-25 00:00:00,0,0000930413-16-005595,2016-02-22,-338,-338,1
908937,2017-01-25,2017-01-25 00:00:00,0,0000930413-15-003326,2015-08-13,-531,-531,0
908937,2017-01-25,2017-01-25 00:00:00,0,0000930413-15-003027,2015-07-08,-567,-567,0
908937,2017-01-25,2017-01-25 00:00:00,0,0000930413-15-002950,2015-06-30,-575,-575,0
908937,2017-01-25,2017-01-25 00:00:00,0,0000930413-15-002882,2015-06-23,-582,-582,0
908937,2017-01-25,2017-01-25 00:00:00,0,0000930413-15-002576,2015-05-21,-615,-615,0
908937,2017-08-06,2017-08-31 00:00:00,0,0000908937-18-000008,2018-01-23,145,170,1
908937,2017-08-06,2017-08-31 00:00:00,0,0000908937-18-000005,2018-01-11,133,158,1
908937,2017-08-06,2017-08-31 00:00:00,0,0000930413-16-005595,2016-02-22,-556,-531,0
908937,2017-08-06,2017-08-31 00:00:00,0,0000930413-15-003326,2015-08-13,-749,-724,0
908937,2017-09-18,2017-09-18 00:00:00,0,0000908937-18-000008,2018-01-23,127,127,1
908937,2017-09-18,2017-09-18 00:00:00,0,0000908937-18-000005,2018-01-11,115,115,1
908937,2017-09-18,2017-09-18 00:00:00,0,0000930413-16-005595,2016-02-22,-574,-574,0
920522,2013-08-13,2015-04-01 00:00:00,0,0001140361-15-032543,2015-08-18,139,735,1
920522,2013-08-13,2015-04-01 00:00:00,0,0000920522-15-000011,2015-05-07,36,632,1
920522,2013-08-13,2015-04-01 00:00:00,0,0001140361-14-046028,2014-12-22,-100,496,1
920522,2013-08-13,2015-04-01 00:00:00,0,0001140361-14-015094,2014-04-01,-365,231,1
920522,2013-08-13,2015-04-01 00:00:00,0,0001140361-14-003902,2014-01-31,-425,171,1
920522,2013-08-13,2015-04-01 00:00:00,0,0001140361-13-030591,2013-08-06,-603,-7,1
920522,2013-08-13,2015-04-01 00:00:00,0,0001140361-13-021459,2013-05-17,-684,-88,1
920522,2013-08-13,2015-04-01 00:00:00,0,0001140361-13-012917,2013-03-18,-744,-148,1
920522,2013-08-13,2015-04-01 00:00:00,0,0001140361-12-050307,2012-12-10,-842,-246,1
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-22-044669,2022-12-07,-23,267,1
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-22-024697,2022-07-01,-182,108,1
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-22-020352,2022-05-24,-220,70,1
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-22-013268,2022-04-06,-268,22,1
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-21-031241,2021-09-14,-472,-182,1
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-21-028111,2021-08-12,-505,-215,1
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-21-023780,2021-07-08,-540,-250,1
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-21-018288,2021-05-21,-588,-298,1
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-21-005371,2021-02-18,-680,-390,0
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-20-027975,2020-12-10,-750,-460,0
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-20-017477,2020-08-04,-878,-588,0
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-20-012015,2020-05-20,-954,-664,0
943452,2022-03-15,2022-12-30 00:00:00,0,0001140361-20-010932,2020-05-07,-967,-677,0
1000228,2023-09-27,2023-12-06 00:00:00,0,0001193125-24-147029,2024-05-24,170,240,1
1000228,2023-09-27,2023-12-06 00:00:00,0,0001193125-23-297629,2023-12-18,12,82,1
1000228,2023-09-27,2023-12-06 00:00:00,0,0001193125-23-278944,2023-11-16,-20,50,1
1000228,2023-09-27,2023-12-06 00:00:00,0,0001193125-23-154352,2023-05-25,-195,-125,1
1000228,2023-09-27,2023-12-06 00:00:00,0,0001193125-22-293869,2022-11-29,-372,-302,1
1000228,2023-09-27,2023-12-06 00:00:00,0,0001193125-22-094333,2022-04-04,-611,-541,0
1000228,2023-09-27,2023-12-06 00:00:00,0,0001193125-22-002148,2022-01-05,-700,-630,0
1000228,2023-09-27,2023-12-06 00:00:00,0,0001193125-21-350793,2021-12-08,-728,-658,0
1001082,2023-02-22,2023-05-15 00:00:00,1,0001104659-23-114464,2023-11-06,175,257,1
1001082,2023-02-22,2023-05-15 00:00:00,1,0001104659-23-106153,2023-10-03,141,223,1
1001082,2023-02-22,2023-05-15 00:00:00,1,0001104659-23-088620,2023-08-08,85,167,1
1001082,2023-02-22,2023-05-15 00:00:00,1,0001001082-23-000031,2023-06-23,39,121,1
1001082,2023-02-22,2023-05-15 00:00:00,1,0001001082-23-000008,2023-01-10,-125,-43,1
1001082,2023-02-22,2023-05-15 00:00:00,1,0001001082-22-000013,2022-03-31,-410,-328,1
1001082,2023-02-22,2023-05-15 00:00:00,1,0001001082-22-000006,2022-01-04,-496,-414,0
1001082,2023-05-17,2023-05-17 00:00:00,1,0001104659-23-116755,2023-11-13,180,180,1
1001082,2023-05-17,2023-05-17 00:00:00,1,0001104659-23-114464,2023-11-06,173,173,1
1001082,2023-05-17,2023-05-17 00:00:00,1,0001104659-23-106153,2023-10-03,139,139,1
1001082,2023-05-17,2023-05-17 00:00:00,1,0001104659-23-088620,2023-08-08,83,83,1
1001082,2023-05-17,2023-05-17 00:00:00,1,0001001082-23-000031,2023-06-23,37,37,1
1001082,2023-05-17,2023-05-17 00:00:00,1,0001001082-23-000008,2023-01-10,-127,-127,1
1001082,2023-05-17,2023-05-17 00:00:00,1,0001001082-22-000013,2022-03-31,-412,-412,0
1001082,2023-05-17,2023-05-17 00:00:00,1,0001001082-22-000006,2022-01-04,-498,-498,0
1001250,2023-05-01,2023-10-19 00:00:00,0,0001001250-23-000119,2023-08-24,-56,115,1
1001250,2023-05-01,2023-10-19 00:00:00,0,0001001250-22-000114,2022-07-22,-454,-283,1
1001250,2023-05-01,2023-10-19 00:00:00,0,0001001250-22-000105,2022-07-11,-465,-294,1
1001250,2023-05-01,2023-10-19 00:00:00,0,0001001250-22-000048,2022-04-25,-542,-371,0
1001250,2023-05-01,2023-10-19 00:00:00,0,0001001250-22-000023,2022-02-28,-598,-427,0
1001250,2023-05-01,2023-10-19 00:00:00,0,0001001250-22-000020,2022-02-24,-602,-431,0
1001250,2023-05-01,2023-10-19 00:00:00,0,0001001250-21-000168,2021-10-26,-723,-552,0
1001250,2023-05-01,2023-10-19 00:00:00,0,0001001250-21-000111,2021-07-16,-825,-654,0
1001250,2023-05-30,2023-10-18 00:00:00,0,0001001250-23-000119,2023-08-24,-55,86,1
1001250,2023-05-30,2023-10-18 00:00:00,0,0001001250-22-000114,2022-07-22,-453,-312,1
1001250,2023-05-30,2023-10-18 00:00:00,0,0001001250-22-000105,2022-07-11,-464,-323,1
1001250,2023-05-30,2023-10-18 00:00:00,0,0001001250-22-000048,2022-04-25,-541,-400,0
1001250,2023-05-30,2023-10-18 00:00:00,0,0001001250-22-000023,2022-02-28,-597,-456,0
1001250,2023-05-30,2023-10-18 00:00:00,0,0001001250-22-000020,2022-02-24,-601,-460,0
1001250,2023-05-30,2023-10-18 00:00:00,0,0001001250-21-000168,2021-10-26,-722,-581,0
1001250,2023-05-30,2023-10-18 00:00:00,0,0001001250-21-000111,2021-07-16,-824,-683,0
1001250,2023-07-11,2023-08-31 00:00:00,0,0001001250-23-000119,2023-08-24,-7,44,1
1001250,2023-07-11,2023-08-31 00:00:00,0,0001001250-22-000114,2022-07-22,-405,-354,1
1001250,2023-07-11,2023-08-31 00:00:00,0,0001001250-22-000105,2022-07-11,-416,-365,1
1001250,2023-07-11,2023-08-31 00:00:00,0,0001001250-22-000048,2022-04-25,-493,-442,0
1001250,2023-07-11,2023-08-31 00:00:00,0,0001001250-22-000023,2022-02-28,-549,-498,0
1001250,2023-07-11,2023-08-31 00:00:00,0,0001001250-22-000020,2022-02-24,-553,-502,0
1001250,2023-07-11,2023-08-31 00:00:00,0,0001001250-21-000168,2021-10-26,-674,-623,0
1001250,2023-07-11,2023-08-31 00:00:00,0,0001001250-21-000111,2021-07-16,-776,-725,0
1041061,2023-01-13,2023-04-07 00:00:00,0,0001041061-23-000043,2023-08-17,132,216,1
1041061,2023-01-13,2023-04-07 00:00:00,0,0001041061-23-000035,2023-07-19,103,187,1
1041061,2023-01-13,2023-04-07 00:00:00,0,0001041061-23-000033,2023-06-29,83,167,1
1041061,2023-01-13,2023-04-07 00:00:00,0,0001104659-22-129816,2022-12-23,-105,-21,1
1041061,2023-01-13,2023-04-07 00:00:00,0,0001041061-21-000048,2021-09-22,-562,-478,0
1041061,2023-01-13,2023-04-07 00:00:00,0,0001041061-21-000003,2021-02-02,-794,-710,0
1048911,2011-05-01,2011-06-24 00:00:00,0,0000950123-10-090493,2010-09-30,-267,-213,1
1048911,2011-05-01,2011-06-24 00:00:00,0,0000950123-10-058498,2010-06-16,-373,-319,1
1048911,2011-05-01,2011-06-24 00:00:00,0,0000950123-09-056728,2009-11-03,-598,-544,0
1048911,2011-05-01,2011-06-24 00:00:00,0,0000950123-09-044728,2009-09-22,-640,-586,0
1048911,2011-05-01,2011-06-24 00:00:00,0,0000950123-09-012599,2009-06-09,-745,-691,0
1051470,2013-10-31,2013-11-15 00:00:00,0,0001193125-14-069855,2014-02-26,103,118,1
1051470,2013-10-31,2013-11-15 00:00:00,0,0001193125-14-062781,2014-02-21,98,113,1
1051470,2013-10-31,2013-11-15 00:00:00,0,0000950157-13-000209,2013-05-29,-170,-155,1
1051470,2013-10-31,2013-11-15 00:00:00,0,0001193125-13-080108,2013-02-27,-261,-246,1
1051470,2013-10-31,2013-11-15 00:00:00,0,0001193125-12-078385,2012-02-24,-630,-615,0
1051470,2013-11-19,2013-11-19 00:00:00,0,0001193125-14-069855,2014-02-26,99,99,1
1051470,2013-11-19,2013-11-19 00:00:00,0,0001193125-14-062781,2014-02-21,94,94,1
1051470,2013-11-19,2013-11-19 00:00:00,0,0000950157-13-000209,2013-05-29,-174,-174,1
1051470,2013-11-19,2013-11-19 00:00:00,0,0001193125-13-080108,2013-02-27,-265,-265,1
1051470,2013-11-19,2013-11-19 00:00:00,0,0001193125-12-078385,2012-02-24,-634,-634,0
1058290,2020-04-09,2020-07-01 00:00:00,0,0001206774-20-002232,2020-07-29,28,111,1
1058290,2020-04-09,2020-07-01 00:00:00,0,0001058290-20-000013,2020-03-09,-114,-31,1
1058290,2020-04-09,2020-07-01 00:00:00,0,0001058290-20-000004,2020-02-05,-147,-64,1
1058290,2020-04-09,2020-07-01 00:00:00,0,0001058290-19-000038,2019-12-06,-208,-125,1
1058290,2020-04-09,2020-07-01 00:00:00,0,0001058290-19-000030,2019-09-23,-282,-199,1
1058290,2020-04-09,2020-07-01 00:00:00,0,0001058290-19-000028,2019-09-20,-285,-202,1
1058290,2020-04-09,2020-07-01 00:00:00,0,0001058290-19-000021,2019-07-18,-349,-266,1
1058290,2020-04-09,2020-07-01 00:00:00,0,0001058290-19-000006,2019-02-06,-511,-428,0
1058290,2020-04-09,2020-07-01 00:00:00,0,0001058290-18-000044,2018-11-05,-604,-521,0
1058290,2020-04-09,2020-07-01 00:00:00,0,0001058290-18-000021,2018-06-13,-749,-666,0
1058290,2020-04-09,2020-07-01 00:00:00,0,0001058290-18-000019,2018-06-07,-755,-672,0
1060391,2013-08-10,2013-08-26 00:00:00,0,0001060391-14-000007,2014-02-12,170,186,1
1060391,2013-08-10,2013-08-26 00:00:00,0,0001060391-13-000038,2013-10-10,45,61,1
1060391,2013-08-10,2013-08-26 00:00:00,0,0001060391-13-000035,2013-08-26,0,16,1
1060391,2013-08-10,2013-08-26 00:00:00,0,0001060391-13-000021,2013-04-29,-119,-103,1
1060391,2013-08-10,2013-08-26 00:00:00,0,0001060391-12-000023,2012-12-18,-251,-235,1
1060391,2013-08-10,2013-08-26 00:00:00,0,0001060391-12-000012,2012-08-21,-370,-354,1
1060391,2013-08-10,2013-08-26 00:00:00,0,0001193125-12-282327,2012-06-25,-427,-411,0
1060391,2013-08-10,2013-08-26 00:00:00,0,0001193125-12-186198,2012-04-26,-487,-471,0
1060391,2013-08-10,2013-08-26 00:00:00,0,0001193125-12-144048,2012-03-30,-514,-498,0
1060391,2013-08-10,2013-08-26 00:00:00,0,0001193125-11-350759,2011-12-22,-613,-597,0
1060391,2013-08-10,2013-08-26 00:00:00,0,0001193125-11-326028,2011-11-30,-635,-619,0
1060391,2013-08-26,2013-08-26 00:00:00,0,0001060391-14-000007,2014-02-12,170,170,1
1060391,2013-08-26,2013-08-26 00:00:00,0,0001060391-13-000038,2013-10-10,45,45,1
1060391,2013-08-26,2013-08-26 00:00:00,0,0001060391-13-000035,2013-08-26,0,0,1
1060391,2013-08-26,2013-08-26 00:00:00,0,0001060391-13-000021,2013-04-29,-119,-119,1
1060391,2013-08-26,2013-08-26 00:00:00,0,0001060391-12-000023,2012-12-18,-251,-251,1
1060391,2013-08-26,2013-08-26 00:00:00,0,0001060391-12-000012,2012-08-21,-370,-370,0
1060391,2013-08-26,2013-08-26 00:00:00,0,0001193125-12-282327,2012-06-25,-427,-427,0
1060391,2013-08-26,2013-08-26 00:00:00,0,0001193125-12-186198,2012-04-26,-487,-487,0
1060391,2013-08-26,2013-08-26 00:00:00,0,0001193125-12-144048,2012-03-30,-514,-514,0
1060391,2013-08-26,2013-08-26 00:00:00,0,0001193125-11-350759,2011-12-22,-613,-613,0
1060391,2013-08-26,2013-08-26 00:00:00,0,0001193125-11-326028,2011-11-30,-635,-635,0
1060391,2019-02-01,2021-09-19 00:00:00,0,0001060391-21-000027,2021-06-28,-83,878,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001193125-21-100584,2021-03-30,-173,788,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001193125-21-095518,2021-03-26,-177,784,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001060391-21-000005,2021-02-17,-214,747,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001060391-20-000048,2020-07-30,-416,545,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001060391-20-000042,2020-06-04,-472,489,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001060391-20-000039,2020-05-21,-486,475,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001193125-20-060522,2020-03-03,-565,396,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001193125-19-133178,2019-05-01,-872,89,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001193125-18-288678,2018-10-01,-1084,-123,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001193125-18-219719,2018-07-17,-1160,-199,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001193125-18-036970,2018-02-09,-1318,-357,1
1060391,2019-02-01,2021-09-19 00:00:00,0,0001193125-17-363416,2017-12-07,-1382,-421,0
1060391,2019-02-01,2021-09-19 00:00:00,0,0001060391-17-000039,2017-07-31,-1511,-550,0
1060391,2019-02-01,2021-09-19 00:00:00,0,0001060391-17-000013,2017-02-17,-1675,-714,0
1060391,2021-09-20,2021-09-20 00:00:00,0,0001060391-21-000027,2021-06-28,-84,-84,1
1060391,2021-09-20,2021-09-20 00:00:00,0,0001193125-21-100584,2021-03-30,-174,-174,1
1060391,2021-09-20,2021-09-20 00:00:00,0,0001193125-21-095518,2021-03-26,-178,-178,1
1060391,2021-09-20,2021-09-20 00:00:00,0,0001060391-21-000005,2021-02-17,-215,-215,1
1060391,2021-09-20,2021-09-20 00:00:00,0,0001060391-20-000048,2020-07-30,-417,-417,0
1060391,2021-09-20,2021-09-20 00:00:00,0,0001060391-20-000042,2020-06-04,-473,-473,0
1060391,2021-09-20,2021-09-20 00:00:00,0,0001060391-20-000039,2020-05-21,-487,-487,0
1060391,2021-09-20,2021-09-20 00:00:00,0,0001193125-20-060522,2020-03-03,-566,-566,0
