final_cik,breach_date,org_name,reported_date,fcc_form499,permno,immediate_disclosure,firm_size_log,leverage,roa,prior_breaches_1yr,health_breach,rs_exec_departure_30_rd,rs_ceo_departure_30_rd,rs_director_departure_30_rd,any_502_30_rd,rs_exec_departure_nopre_30_rd,rs_exec_departure_90_rd,rs_ceo_departure_90_rd,rs_director_departure_90_rd,any_502_90_rd,rs_exec_departure_nopre_90_rd,rs_exec_departure_180_rd,rs_ceo_departure_180_rd,rs_director_departure_180_rd,any_502_180_rd,rs_exec_departure_nopre_180_rd,rs_days_to_first_exec_departure_rd,rs_placebo_exec_departure_rd,rs_baseline_exec_departures_rd,rs_baseline_exec_rate_py_rd,rs_exec_departure_30_bd,rs_ceo_departure_30_bd,rs_director_departure_30_bd,any_502_30_bd,rs_exec_departure_nopre_30_bd,rs_exec_departure_90_bd,rs_ceo_departure_90_bd,rs_director_departure_90_bd,any_502_90_bd,rs_exec_departure_nopre_90_bd,rs_exec_departure_180_bd,rs_ceo_departure_180_bd,rs_director_departure_180_bd,any_502_180_bd,rs_exec_departure_nopre_180_bd,rs_days_to_first_exec_departure_bd,rs_placebo_exec_departure_bd,rs_baseline_exec_departures_bd,rs_baseline_exec_rate_py_bd,exec_departure_30_rd,ceo_departure_30_rd,director_departure_30_rd,exec_departure_nopre_30_rd,exec_departure_90_rd,ceo_departure_90_rd,director_departure_90_rd,exec_departure_nopre_90_rd,exec_departure_180_rd,ceo_departure_180_rd,director_departure_180_rd,exec_departure_nopre_180_rd,days_to_first_exec_departure_rd,placebo_exec_departure_rd,baseline_exec_departures_rd,baseline_exec_rate_py_rd,exec_departure_30_bd,ceo_departure_30_bd,director_departure_30_bd,exec_departure_nopre_30_bd,exec_departure_90_bd,ceo_departure_90_bd,director_departure_90_bd,exec_departure_nopre_90_bd,exec_departure_180_bd,ceo_departure_180_bd,director_departure_180_bd,exec_departure_nopre_180_bd,days_to_first_exec_departure_bd,placebo_exec_departure_bd,baseline_exec_departures_bd,baseline_exec_rate_py_bd,outcome_cik,has_8k_activity,prior12m_mktadj_ret_rd,prior12m_ndays_rd,prior12m_mktadj_ret_bd,prior12m_ndays_bd,sic2,reported_year,breach_year,in_analysis_sample,bd180_before_rd
1051470,2013-11-19,Crown Castle,2013-11-19 00:00:00,0,86339.0,1.0,9.6859,0.8166,0.0117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1051470,1,-0.16085058435018862,252,-0.16085058435018862,252,67,2013,2013,1,0
1058290,2020-04-09,Cognizant Technology Solutions Corporation,2020-07-01 00:00:00,0,86158.0,0.0,9.693,0.3198,0.1137,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,1058290,1,-0.15052856122420988,252,-0.23548928358757182,252,73,2020,2020,1,0
1060391,2013-08-10,Republic Services,2013-08-26 00:00:00,0,86228.0,0.0,9.8841,0.6072,0.0291,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,45.0,1,4,2.6545,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,61.0,1,4,2.6545,0,0,0,0,1,0,0,1,1,0,1,1,45.0,1,2,1.3273,0,0,1,0,1,0,1,1,1,0,1,1,61.0,1,2,1.3273,1060391,1,0.044893667222224654,249,0.015294565169759355,250,49,2013,2013,1,0
1060391,2013-08-26,Republic Services,2013-08-26 00:00:00,0,86228.0,1.0,9.8841,0.6072,0.0291,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,45.0,1,4,2.6545,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,45.0,1,4,2.6545,0,0,0,0,1,0,0,1,1,0,1,1,45.0,1,2,1.3273,0,0,0,0,1,0,0,1,1,0,1,1,45.0,1,2,1.3273,1060391,1,0.044893667222224654,249,0.044893667222224654,249,49,2013,2013,1,0
1060391,2019-02-01,"Republic Services, Inc.",2021-09-19 00:00:00,0,86228.0,0.0,9.9812,0.6332,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1.3273,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1060391,1,-0.048385626175767804,251,0.1672100328952304,251,49,2021,2019,1,1
1060391,2021-09-20,"Republic Services, Inc.",2021-09-20 00:00:00,0,86228.0,1.0,10.0619,0.6378,0.0413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1.3273,1060391,1,-0.048385626175767804,251,-0.048385626175767804,251,49,2021,2021,1,0
1060391,2022-04-09,"Republic Services, Inc.",2022-06-03 00:00:00,0,86228.0,0.0,10.1248,0.6402,0.0517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,1060391,1,0.3046822810443519,253,0.29275485661017076,254,49,2022,2022,1,0
1091667,2008-07-14,"Charter Communications, Inc.",2008-08-05 00:00:00,1,87378.0,0.0,9.5933,1.5242,-0.1102,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,1,1,0.6636,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,1,1,0.6636,0,0,0,0,0,0,1,0,0,0,1,0,,1,1,0.6636,0,0,0,0,0,0,1,0,0,0,1,0,,1,1,0.6636,1091667,1,-0.5283416071592486,252,-0.6027323970758377,251,48,2008,2008,1,0
1091667,2008-08-11,Charter Communications,2008-08-11 00:00:00,1,87378.0,1.0,9.5933,1.5242,-0.1102,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,1,1,0.6636,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,1,1,0.6636,0,0,0,0,0,0,1,0,0,0,1,0,,1,1,0.6636,0,0,0,0,0,0,1,0,0,0,1,0,,1,1,0.6636,1091667,1,-0.5237431970488446,251,-0.5237431970488446,251,48,2008,2008,1,0
1091667,2013-04-26,"Charter Communications, Inc.",2013-04-26 00:00:00,1,12308.0,1.0,9.655,0.9904,-0.0195,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,,0,4,2.6545,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,,0,4,2.6545,0,0,1,0,0,0,1,0,0,0,1,0,,0,2,1.3273,0,0,1,0,0,0,1,0,0,0,1,0,,0,2,1.3273,1091667,1,0.5123129694182003,250,0.5123129694182003,250,48,2013,2013,1,0
1091667,2014-01-21,"Charter Communications, Inc.",2014-01-21 00:00:00,1,12308.0,1.0,9.7582,0.9913,-0.0098,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,0,3,1.9909,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,0,3,1.9909,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,1091667,1,0.4570761634707601,251,0.4570761634707601,251,48,2014,2014,1,0
1091667,2014-09-30,Charter Communication,2014-09-30 00:00:00,1,12308.0,1.0,9.7582,0.9913,-0.0098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1091667,1,0.002442244912916447,252,0.002442244912916447,252,48,2014,2014,1,0
1091667,2022-12-21,Charter Communications,2023-02-10 00:00:00,1,12308.0,0.0,11.867,0.8726,0.0327,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,1091667,1,-0.257493846095592,251,-0.3573601371297605,252,48,2023,2022,1,0
1091667,2023-01-01,"Charter Communications, Inc.",2023-01-01 00:00:00,1,12308.0,1.0,11.8812,0.9132,0.035,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,1091667,1,-0.2846349449580191,251,-0.2846349449580191,251,48,2023,2023,1,0
1091667,2023-09-01,"Charter Communications, Inc.",2023-09-01 00:00:00,1,12308.0,1.0,11.8812,0.9132,0.035,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,54.0,0,1,0.6636,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,54.0,0,1,0.6636,0,0,0,0,1,0,0,0,1,0,1,0,54.0,0,3,1.9909,0,0,0,0,1,0,0,0,1,0,1,0,54.0,0,3,1.9909,1091667,1,-0.07289520594283583,251,-0.07289520594283583,251,48,2023,2023,1,0
1108524,2008-02-07,Salesforce.com,2008-02-07 00:00:00,0,90215.0,1.0,6.9936,0.5769,0.0168,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,29.0,1,3,1.9909,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,29.0,1,3,1.9909,1,0,0,1,1,0,0,1,1,0,0,1,29.0,1,2,1.3273,1,0,0,1,1,0,0,1,1,0,0,1,29.0,1,2,1.3273,1108524,1,0.06873174179206376,252,0.06873174179206376,252,73,2008,2008,1,0
1123360,2012-06-22,"Global Payments, Inc.",2012-06-22 00:00:00,0,88873.0,1.0,7.8966,0.4623,0.07,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,26.0,0,0,0.0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,26.0,0,0,0.0,1,0,0,1,1,0,0,1,1,0,0,1,26.0,0,0,0.0,1,0,0,1,1,0,0,1,1,0,0,1,26.0,0,0,0.0,1123360,1,-0.19418560605347723,252,-0.19418560605347723,252,73,2012,2012,1,0
1123360,2012-07-25,Global Payments Inc.,2012-07-25 00:00:00,0,88873.0,1.0,7.8966,0.4623,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,1123360,1,-0.11282566921272918,252,-0.11282566921272918,252,73,2012,2012,1,0
1136893,2007-09-24,"Fidelity National Information Services, Inc.",2007-09-27 00:00:00,0,89003.0,1.0,8.9399,0.5864,0.034,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,97.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,100.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,97.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,100.0,0,0,0.0,1136893,1,0.020412418640864516,251,0.033759153035594736,250,73,2007,2007,1,0
1136893,2023-05-01,"Fidelity National Information Services, Inc.",2023-10-04 00:00:00,0,89003.0,0.0,11.0553,0.5669,-0.2642,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,142.0,1,4,2.6545,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,25.0,1,4,2.6545,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,3.3182,1,0,0,1,1,0,0,1,1,0,0,1,25.0,1,5,3.3182,1136893,1,-0.4105766296208362,251,-0.3996107009790061,250,73,2023,2023,1,0
1136893,2023-05-27,"Fidelity National Information Services, Inc.",2023-08-11 00:00:00,0,89003.0,0.0,11.0553,0.5669,-0.2642,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,11.0,1,4,2.6545,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,87.0,1,4,2.6545,1,0,0,0,1,0,0,0,1,0,1,0,11.0,1,5,3.3182,0,0,0,0,1,0,0,1,1,0,0,1,87.0,1,5,3.3182,1136893,1,-0.4683904271421516,251,-0.4973965040647568,251,73,2023,2023,1,0
1136893,2023-06-21,"Fidelity National Information Services, Inc.",2023-06-21 00:00:00,0,89003.0,1.0,11.0553,0.5669,-0.2642,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,62.0,1,4,2.6545,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,62.0,1,4,2.6545,0,0,0,0,1,0,0,1,1,0,0,1,62.0,1,5,3.3182,0,0,0,0,1,0,0,1,1,0,0,1,62.0,1,5,3.3182,1136893,1,-0.5764330519113212,251,-0.5764330519113212,251,73,2023,2023,1,0
1136893,2023-06-26,"Fidelity National Information Services, Inc.",2023-06-26 00:00:00,0,89003.0,1.0,11.0553,0.5669,-0.2642,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,57.0,1,4,2.6545,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,57.0,1,4,2.6545,0,0,0,0,1,0,0,1,1,0,0,1,57.0,1,5,3.3182,0,0,0,0,1,0,0,1,1,0,0,1,57.0,1,5,3.3182,1136893,1,-0.558112504615882,250,-0.558112504615882,250,73,2023,2023,1,0
1136893,2023-07-17,"Fidelity National Information Services, Inc.",2023-07-17 00:00:00,0,89003.0,1.0,11.0553,0.5669,-0.2642,4,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,36.0,1,4,2.6545,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,36.0,1,4,2.6545,0,0,0,0,1,0,0,1,1,0,0,1,36.0,1,5,3.3182,0,0,0,0,1,0,0,1,1,0,0,1,36.0,1,5,3.3182,1136893,1,-0.5321270432532693,250,-0.5321270432532693,250,73,2023,2023,1,0
1136893,2023-07-21,"Fidelity National Information Services, Inc.",2023-07-21 00:00:00,0,89003.0,1.0,11.0553,0.5669,-0.2642,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,32.0,1,4,2.6545,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,32.0,1,4,2.6545,0,0,0,0,1,0,0,0,1,0,0,0,32.0,1,5,3.3182,0,0,0,0,1,0,0,0,1,0,0,0,32.0,1,5,3.3182,1136893,1,-0.4992102335024875,251,-0.4992102335024875,251,73,2023,2023,1,0
1136893,2023-09-08,"Fidelity National Information Services, Inc.",2023-09-08 00:00:00,0,89003.0,1.0,11.0553,0.5669,-0.2642,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,168.0,1,4,2.6545,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,168.0,1,4,2.6545,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,3.3182,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,3.3182,1136893,1,-0.49272723711832245,251,-0.49272723711832245,251,73,2023,2023,1,0
1136893,2023-09-19,"Fidelity National Information Services, Inc.",2023-09-19 00:00:00,0,89003.0,1.0,11.0553,0.5669,-0.2642,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,157.0,1,4,2.6545,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,157.0,1,4,2.6545,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,3.3182,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,3.3182,1136893,1,-0.4383838983720125,251,-0.4383838983720125,251,73,2023,2023,1,0
1136893,2023-10-04,"Fidelity National Information Services, Inc.",2023-10-04 00:00:00,0,89003.0,1.0,11.0553,0.5669,-0.2642,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,142.0,1,4,2.6545,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,142.0,1,4,2.6545,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,3.3182,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,3.3182,1136893,1,-0.4105766296208362,251,-0.4105766296208362,251,73,2023,2023,1,0
1136893,2023-11-09,"Fidelity National Information Services, Inc.",2023-11-09 00:00:00,0,89003.0,1.0,11.0553,0.5669,-0.2642,9,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,106.0,1,5,3.3182,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,106.0,1,5,3.3182,0,0,0,0,0,0,1,0,0,0,1,0,,1,6,3.9818,0,0,0,0,0,0,1,0,0,0,1,0,,1,6,3.9818,1136893,1,-0.2539860970954845,251,-0.2539860970954845,251,73,2023,2023,1,0
1136893,2023-11-20,"Fidelity National Information Services, Inc.",2023-11-20 00:00:00,0,89003.0,1.0,11.0553,0.5669,-0.2642,10,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,95.0,1,5,3.3182,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,95.0,1,5,3.3182,0,0,0,0,0,0,1,0,0,0,1,0,,1,6,3.9818,0,0,0,0,0,0,1,0,0,0,1,0,,1,6,3.9818,1136893,1,-0.20557211487220473,250,-0.20557211487220473,250,73,2023,2023,1,0
1137789,2017-07-08,Seagate Technology LLC,2017-07-08 00:00:00,0,89641.0,1.0,9.1343,0.8528,0.0833,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,17.0,1,0,0.0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,17.0,1,0,0.0,1,1,0,0,1,1,0,0,1,1,0,0,17.0,1,0,0.0,1,1,0,0,1,1,0,0,1,1,0,0,17.0,1,0,0.0,1137789,1,0.5322337195746927,252,0.5322337195746927,252,35,2017,2017,1,0
1140859,2024-02-21,"Cencora, Inc.",2024-05-15 00:00:00,0,81540.0,0.0,11.0439,0.9893,0.0279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0.0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,20.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,1,1,0,1,1,1,0,1,1,1,0,1,20.0,0,0,0.0,1140859,1,0.07777124003789848,178,,119,51,2024,2024,1,0
1140859,2024-04-10,"Cencora, Inc.",2024-05-15 00:00:00,0,81540.0,0.0,11.0439,0.9893,0.0279,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0.0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,23.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,1,0,0,1,1,0,0,1,1,0,0,1,23.0,1,0,0.0,1140859,1,0.07777124003789848,178,0.1748955056011623,153,51,2024,2024,1,0
1140859,2024-05-08,"Cencora, Inc.",2024-06-20 00:00:00,0,81540.0,0.0,11.0439,0.9893,0.0279,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.0,1140859,1,0.12633907007296474,202,0.11486862440926782,173,51,2024,2024,1,0
1166691,2008-01-29,Comcast,2008-01-29 00:00:00,1,89525.0,1.0,11.6388,0.6333,0.0228,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,1,1,0.6636,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,1,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,2.6545,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,2.6545,1166691,1,-0.37103627735164224,252,-0.37103627735164224,252,48,2008,2008,1,0
1166691,2009-05-11,"Comcast Cable Communications, Inc.",2009-05-11 00:00:00,1,89525.0,1.0,11.6353,0.6395,0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1166691,1,0.05161514323342775,251,0.05161514323342775,251,48,2009,2009,1,0
1166691,2009-06-22,"Comcast Cable Communications, Inc.",2009-06-22 00:00:00,1,89525.0,1.0,11.6353,0.6395,0.0225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1166691,1,0.006060403220675137,251,0.006060403220675137,251,48,2009,2009,1,0
1166691,2012-08-24,NBC Sports Group,2013-10-14 00:00:00,0,89525.0,0.0,11.9692,0.5966,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,123.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,1,1,0,1,123.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,1166691,1,0.0900134906780059,249,0.5045142887614344,252,48,2013,2012,1,1
1166691,2013-08-24,NBC Sports Group,2013-10-14 00:00:00,0,89525.0,0.0,12.0135,0.5951,0.0376,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,123.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,174.0,0,1,0.6636,0,0,0,0,0,0,0,0,1,1,0,1,123.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,174.0,0,1,0.6636,1166691,1,0.0900134906780059,249,0.04326059849810848,250,48,2013,2013,1,0
1166691,2013-10-15,NBC Sports Group,2013-10-15 00:00:00,0,89525.0,1.0,12.0135,0.5951,0.0376,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,122.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,122.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,122.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,122.0,0,0,0.0,1166691,1,0.09656014138667435,250,0.09656014138667435,250,48,2013,2013,1,0
1166691,2014-09-29,Comcast,2014-09-29 00:00:00,1,89525.0,1.0,11.9755,0.6725,0.0429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,1,0.6636,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.6636,1166691,1,0.06763467772838538,251,0.06763467772838538,251,48,2014,2014,1,0
1166691,2022-01-04,NBCUniversal,2022-04-21 00:00:00,1,89525.0,0.0,12.5278,0.6448,0.0513,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,174.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,174.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1166691,1,-0.15622994781895538,253,-0.2518151916228947,253,48,2022,2022,1,0
1166691,2023-10-16,Comcast Cable Communications LLC,2023-12-18 00:00:00,1,89525.0,0.0,12.4579,0.6811,0.0209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,1166691,1,0.10425934082343291,250,0.3058670697988033,250,48,2023,2023,1,0
1166691,2024-01-26,Comcast Cable Communications LLC,2024-01-26 00:00:00,1,89525.0,1.0,12.4868,0.6848,0.0581,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,1166691,1,-0.03673123102220521,251,-0.03673123102220521,251,48,2024,2024,1,0
1166691,2024-02-14,Comcast Cable Communications LLC,2024-10-03 00:00:00,1,89525.0,0.0,12.4868,0.6848,0.0581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,1166691,1,-0.36814180618097236,251,-0.07539409487185211,251,48,2024,2024,1,1
1166691,2024-10-04,Comcast Cable Communications LLC,2024-10-04 00:00:00,1,89525.0,1.0,12.4868,0.6848,0.0581,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1.3273,1166691,1,-0.36729440944723313,251,-0.36729440944723313,251,48,2024,2024,1,0
1283699,2014-01-02,"T-Mobile USA, Inc.",2014-01-02 00:00:00,1,91937.0,1.0,10.8188,0.7148,0.0007,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,0,1,0.6636,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,0,1,0.6636,0,0,0,0,0,0,1,0,0,0,1,0,,0,2,1.3273,0,0,0,0,0,0,1,0,0,0,1,0,,0,2,1.3273,1283699,1,0.9487736193896843,170,0.9487736193896843,170,48,2014,2014,1,0
1283699,2015-09-14,"T-Mobile USA, Inc.",2015-10-01 00:00:00,1,91937.0,0.0,10.9447,0.7235,0.0044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,141.0,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,158.0,0,1,0.6636,0,0,0,0,0,0,0,0,1,0,0,1,141.0,0,1,0.6636,0,0,0,0,0,0,0,0,1,0,0,1,158.0,0,1,0.6636,1283699,1,0.4079621096733538,252,0.3083865319128587,251,48,2015,2015,1,0
1283699,2015-10-01,T-Mobile USA Inc.,2015-10-01 00:00:00,1,91937.0,1.0,10.9447,0.7235,0.0044,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,141.0,0,1,0.6636,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,141.0,0,1,0.6636,0,0,0,0,0,0,0,0,1,0,0,1,141.0,0,1,0.6636,0,0,0,0,0,0,0,0,1,0,0,1,141.0,0,1,0.6636,1283699,1,0.4079621096733538,252,0.4079621096733538,252,48,2015,2015,1,0
