cik,form,filing_date,items,accession,primary_doc,size,in_spec_scope,local_file
1283699,8-K,2022-11-22,5.02,0001193125-22-290740,d422589d8k.htm,149387,1,Data\edgar\item5_02_text\1283699\0001193125-22-290740_d422589d8k.htm
1283699,8-K,2023-02-03,5.02,0001193125-23-024130,d634006d8k.htm,154012,1,Data\edgar\item5_02_text\1283699\0001193125-23-024130_d634006d8k.htm
1283699,8-K,2023-02-13,5.02,0001193125-23-035719,d445719d8k.htm,155269,1,Data\edgar\item5_02_text\1283699\0001193125-23-035719_d445719d8k.htm
1283699,8-K,2023-03-10,5.02,0001193125-23-066908,d381908d8k.htm,189659,1,Data\edgar\item5_02_text\1283699\0001193125-23-066908_d381908d8k.htm
1283699,8-K,2023-06-21,"5.02,5.07,9.01",0001193125-23-171171,d526068d8k.htm,200084,1,Data\edgar\item5_02_text\1283699\0001193125-23-171171_d526068d8k.htm
1283699,8-K,2023-07-11,5.02,0001193125-23-185341,d506777d8k.htm,161955,1,Data\edgar\item5_02_text\1283699\0001193125-23-185341_d506777d8k.htm
1283699,8-K,2023-07-20,"5.02,7.01,9.01",0001193125-23-190499,d372769d8k.htm,183138,1,Data\edgar\item5_02_text\1283699\0001193125-23-190499_d372769d8k.htm
1283699,8-K,2023-09-08,5.02,0001193125-23-231377,d551212d8k.htm,176487,1,Data\edgar\item5_02_text\1283699\0001193125-23-231377_d551212d8k.htm
1326160,8-K,2012-07-03,"2.01,2.05,5.02,5.03,7.01,8.01,9.01",0001193125-12-293901,d376342d8k.htm,379214,0,Data\edgar\item5_02_text\1326160\0001193125-12-293901_d376342d8k.htm
1326160,8-K,2012-07-16,5.02,0001104659-12-049132,a12-16408_18k.htm,20479,0,Data\edgar\item5_02_text\1326160\0001104659-12-049132_a12-16408_18k.htm
1326160,8-K,2012-07-27,"5.02,9.01",0000898822-12-000348,duke8kbody.htm,46533,0,Data\edgar\item5_02_text\1326160\0000898822-12-000348_duke8kbody.htm
1326160,8-K,2012-11-29,"1.01,5.02,9.01",0001104659-12-080906,a12-28312_18k.htm,82081,0,Data\edgar\item5_02_text\1326160\0001104659-12-080906_a12-28312_18k.htm
1326160,8-K,2012-12-17,"5.02,7.01",0001104659-12-084708,a12-29623_18k.htm,24820,0,Data\edgar\item5_02_text\1326160\0001104659-12-084708_a12-29623_18k.htm
1326160,8-K,2013-02-26,5.02,0001104659-13-014407,a13-6049_18k.htm,20978,0,Data\edgar\item5_02_text\1326160\0001104659-13-014407_a13-6049_18k.htm
1326160,8-K,2013-05-07,"5.02,5.07,9.01",0001104659-13-038285,a13-11792_18k.htm,128795,1,Data\edgar\item5_02_text\1326160\0001104659-13-038285_a13-11792_18k.htm
1326160,8-K,2013-06-18,"5.02,9.01",0001104659-13-049764,a13-15164_18k.htm,173148,1,Data\edgar\item5_02_text\1326160\0001104659-13-049764_a13-15164_18k.htm
1326160,8-K,2013-08-06,5.02,0001104659-13-060144,a13-17897_18k.htm,26008,1,Data\edgar\item5_02_text\1326160\0001104659-13-060144_a13-17897_18k.htm
1326160,8-K,2013-08-30,5.02,0001104659-13-067275,a13-19929_18k.htm,25780,1,Data\edgar\item5_02_text\1326160\0001104659-13-067275_a13-19929_18k.htm
1326160,8-K,2013-11-22,5.02,0001104659-13-086631,a13-24823_18k.htm,20303,1,Data\edgar\item5_02_text\1326160\0001104659-13-086631_a13-24823_18k.htm
1326160,8-K/A,2013-12-11,5.02,0001104659-13-089600,a13-25973_18ka.htm,26950,1,Data\edgar\item5_02_text\1326160\0001104659-13-089600_a13-25973_18ka.htm
1326160,8-K,2014-01-02,5.02,0001104659-14-000076,a13-26918_18k.htm,23779,1,Data\edgar\item5_02_text\1326160\0001104659-14-000076_a13-26918_18k.htm
1326160,8-K,2014-05-06,"5.02,5.07,9.01",0001104659-14-035262,a14-12019_18k.htm,243949,1,Data\edgar\item5_02_text\1326160\0001104659-14-035262_a14-12019_18k.htm
1326160,8-K,2014-07-24,5.02,0001104659-14-053140,a14-17625_18k.htm,28488,1,Data\edgar\item5_02_text\1326160\0001104659-14-053140_a14-17625_18k.htm
1326160,8-K,2016-02-18,"2.02,5.02,9.01",0001193125-16-467698,d143218d8k.htm,1165805,0,Data\edgar\item5_02_text\1326160\0001193125-16-467698_d143218d8k.htm
1326160,8-K,2016-02-29,5.02,0001104659-16-100726,a16-5348_18k.htm,29757,0,Data\edgar\item5_02_text\1326160\0001104659-16-100726_a16-5348_18k.htm
1326160,8-K,2016-04-12,5.02,0001104659-16-110903,a16-8292_18k.htm,28086,0,Data\edgar\item5_02_text\1326160\0001104659-16-110903_a16-8292_18k.htm
1326160,8-K,2016-05-10,"5.02,5.07",0001104659-16-119780,a16-10869_18k.htm,115832,0,Data\edgar\item5_02_text\1326160\0001104659-16-119780_a16-10869_18k.htm
1326160,8-K,2016-08-25,5.02,0001326160-16-000368,form8-krewebsterboardappoi.htm,43926,0,Data\edgar\item5_02_text\1326160\0001326160-16-000368_form8-krewebsterboardappoi.htm
1326160,8-K,2016-10-03,"2.01,5.02,7.01,9.01",0001104659-16-148226,a16-19209_28k.htm,51670,0,Data\edgar\item5_02_text\1326160\0001104659-16-148226_a16-19209_28k.htm
1326160,8-K,2017-02-23,5.02,0001326160-17-000011,form8-kcraverboardappointm.htm,51977,1,Data\edgar\item5_02_text\1326160\0001326160-17-000011_form8-kcraverboardappointm.htm
1326160,8-K,2017-08-25,5.02,0001104659-17-053547,a17-20955_18k.htm,24005,1,Data\edgar\item5_02_text\1326160\0001104659-17-053547_a17-20955_18k.htm
1326160,8-K,2017-12-14,5.02,0001326160-17-000184,final8-kredavisboardappoin.htm,53972,1,Data\edgar\item5_02_text\1326160\0001326160-17-000184_final8-kredavisboardappoin.htm
1326160,8-K,2019-06-26,5.02,0001326160-19-000166,a6-26x19form8xkfanandakis.htm,42307,0,Data\edgar\item5_02_text\1326160\0001326160-19-000166_a6-26x19form8xkfanandakis.htm
1326160,8-K,2019-08-09,5.02,0001410578-19-000740,tv527229_8k.htm,285275,0,Data\edgar\item5_02_text\1326160\0001410578-19-000740_tv527229_8k.htm
1326160,8-K,2020-09-25,"5.02,9.01",0001104659-20-108520,tm2031555-1_8k.htm,518242,1,Data\edgar\item5_02_text\1326160\0001104659-20-108520_tm2031555-1_8k.htm
1326160,8-K,2021-03-03,5.02,0001326160-21-000105,duk-20210225.htm,599651,1,Data\edgar\item5_02_text\1326160\0001326160-21-000105_duk-20210225.htm
1326160,8-K,2021-03-30,5.02,0001104659-21-043714,tm2111251d1_8k.htm,291513,1,Data\edgar\item5_02_text\1326160\0001104659-21-043714_tm2111251d1_8k.htm
1326160,8-K,2021-05-11,"5.02,5.07",0001104659-21-064570,tm2115845d1_8k.htm,353200,1,Data\edgar\item5_02_text\1326160\0001104659-21-064570_tm2115845d1_8k.htm
1326160,8-K,2021-09-27,"5.02,9.01",0001326160-21-000219,duk-20210922.htm,284357,1,Data\edgar\item5_02_text\1326160\0001326160-21-000219_duk-20210922.htm
1326160,8-K,2021-11-15,"1.01,5.02,8.01,9.01",0001104659-21-138544,tm2132901d1_8k.htm,468549,1,Data\edgar\item5_02_text\1326160\0001104659-21-138544_tm2132901d1_8k.htm
1341439,8-K,2012-06-21,5.02,0001193125-12-277735,d370288d8k.htm,13066,0,Data\edgar\item5_02_text\1341439\0001193125-12-277735_d370288d8k.htm
1341439,8-K,2013-02-05,5.02,0001193125-13-037562,d480568d8k.htm,14031,1,Data\edgar\item5_02_text\1341439\0001193125-13-037562_d480568d8k.htm
1373715,8-K,2022-07-27,"2.02,5.02,9.01",0001373715-22-000239,now-20220725.htm,801674,0,Data\edgar\item5_02_text\1373715\0001373715-22-000239_now-20220725.htm
1373715,8-K,2022-08-24,5.02,0001373715-22-000309,now-20220822.htm,169602,0,Data\edgar\item5_02_text\1373715\0001373715-22-000309_now-20220822.htm
1373715,8-K,2022-10-26,"2.02,5.02,9.01",0001373715-22-000329,now-20221023.htm,817050,0,Data\edgar\item5_02_text\1373715\0001373715-22-000329_now-20221023.htm
1373715,8-K,2023-01-25,"2.02,5.02,9.01",0001373715-23-000016,now-20230124.htm,855782,0,Data\edgar\item5_02_text\1373715\0001373715-23-000016_now-20230124.htm
1373715,8-K,2023-04-26,"2.02,5.02,9.01",0001373715-23-000162,now-20230424.htm,644999,0,Data\edgar\item5_02_text\1373715\0001373715-23-000162_now-20230424.htm
1373715,8-K,2023-06-02,"5.02,5.07,9.01",0001373715-23-000282,now-20230601.htm,433644,1,Data\edgar\item5_02_text\1373715\0001373715-23-000282_now-20230601.htm
1373715,8-K,2024-07-24,"2.02,5.02,9.01",0001373715-24-000269,now-20240724.htm,809563,1,Data\edgar\item5_02_text\1373715\0001373715-24-000269_now-20240724.htm
1373715,8-K,2024-10-23,"2.02,5.02,9.01",0001373715-24-000342,now-20241021.htm,851126,1,Data\edgar\item5_02_text\1373715\0001373715-24-000342_now-20241021.htm
1428439,8-K,2022-01-07,"5.02,9.01",0001193125-22-004090,d44793d8k.htm,153819,0,Data\edgar\item5_02_text\1428439\0001193125-22-004090_d44793d8k.htm
1428439,8-K,2022-09-14,"5.02,9.01",0001193125-22-244792,d392908d8k.htm,300588,0,Data\edgar\item5_02_text\1428439\0001193125-22-244792_d392908d8k.htm
1428439,8-K,2022-11-02,"5.02,9.01",0001428439-22-000033,wk-20221031.htm,175028,0,Data\edgar\item5_02_text\1428439\0001428439-22-000033_wk-20221031.htm
1428439,8-K,2022-12-19,5.02,0001428439-22-000038,wk-20221213.htm,175866,1,Data\edgar\item5_02_text\1428439\0001428439-22-000038_wk-20221213.htm
1428439,8-K,2023-03-08,"5.02,9.01",0001193125-23-063903,d466555d8k.htm,156029,1,Data\edgar\item5_02_text\1428439\0001193125-23-063903_d466555d8k.htm
1428439,8-K,2023-08-11,5.02,0001428439-23-000032,wk-20230809.htm,399860,1,Data\edgar\item5_02_text\1428439\0001428439-23-000032_wk-20230809.htm
1428439,8-K,2024-06-07,"5.02,5.07,9.01",0001428439-24-000027,wk-20240606.htm,402897,1,Data\edgar\item5_02_text\1428439\0001428439-24-000027_wk-20240606.htm
1447669,8-K,2021-01-14,"5.02,9.01",0001193125-21-008667,d113435d8k.htm,158421,0,Data\edgar\item5_02_text\1447669\0001193125-21-008667_d113435d8k.htm
1447669,8-K,2021-02-22,"5.02,8.01,9.01",0001193125-21-049966,d126706d8k.htm,435758,0,Data\edgar\item5_02_text\1447669\0001193125-21-049966_d126706d8k.htm
1447669,8-K/A,2021-03-23,5.02,0001193125-21-091239,d125978d8ka.htm,150440,0,Data\edgar\item5_02_text\1447669\0001193125-21-091239_d125978d8ka.htm
1447669,8-K,2021-05-05,"2.02,5.02,9.01",0001447669-21-000122,twlo-20210430.htm,455958,0,Data\edgar\item5_02_text\1447669\0001447669-21-000122_twlo-20210430.htm
1447669,8-K,2021-10-27,"2.02,5.02,9.01",0001447669-21-000263,twlo-20211025.htm,468714,1,Data\edgar\item5_02_text\1447669\0001447669-21-000263_twlo-20211025.htm
1447669,8-K,2021-12-10,5.02,0001447669-21-000296,twlo-20211208.htm,204286,1,Data\edgar\item5_02_text\1447669\0001447669-21-000296_twlo-20211208.htm
1447669,8-K,2022-05-04,"2.02,5.02,9.01",0001447669-22-000094,twlo-20220428.htm,457652,1,Data\edgar\item5_02_text\1447669\0001447669-22-000094_twlo-20220428.htm
1447669,8-K,2022-08-04,"2.02,5.02,9.01",0001447669-22-000141,twlo-20220804.htm,456392,1,Data\edgar\item5_02_text\1447669\0001447669-22-000141_twlo-20220804.htm
1447669,8-K/A,2022-12-09,5.02,0001447669-22-000212,twlo-20220804.htm,204509,1,Data\edgar\item5_02_text\1447669\0001447669-22-000212_twlo-20220804.htm
1447669,8-K,2023-02-03,5.02,0001447669-23-000009,twlo-20221219.htm,204145,0,Data\edgar\item5_02_text\1447669\0001447669-23-000009_twlo-20221219.htm
1447669,8-K,2023-02-13,"2.02,2.05,5.02,7.01,8.01,9.01",0001193125-23-034646,d465044d8k.htm,190136,0,Data\edgar\item5_02_text\1447669\0001193125-23-034646_d465044d8k.htm
1447669,8-K,2023-02-15,"2.02,5.02,8.01,9.01",0001447669-23-000025,twlo-20230214.htm,627992,0,Data\edgar\item5_02_text\1447669\0001447669-23-000025_twlo-20230214.htm
1447669,8-K,2023-02-23,"5.02,9.01",0001193125-23-045159,d490360d8k.htm,307315,0,Data\edgar\item5_02_text\1447669\0001193125-23-045159_d490360d8k.htm
1447669,8-K,2023-03-30,"5.02,9.01",0001447669-23-000075,twlo-20230327.htm,212447,0,Data\edgar\item5_02_text\1447669\0001447669-23-000075_twlo-20230327.htm
1447669,8-K,2023-11-08,"2.02,5.02,9.01",0001447669-23-000224,twlo-20231103.htm,512724,1,Data\edgar\item5_02_text\1447669\0001447669-23-000224_twlo-20231103.htm
1447669,8-K,2023-12-01,"5.02,9.01",0001447669-23-000241,twlo-20231130.htm,271997,1,Data\edgar\item5_02_text\1447669\0001447669-23-000241_twlo-20231130.htm
1447669,8-K,2024-01-08,"2.02,5.02,7.01,8.01,9.01",0001193125-24-004000,d551551d8k.htm,306202,1,Data\edgar\item5_02_text\1447669\0001193125-24-004000_d551551d8k.htm
1447669,8-K,2024-04-01,"1.01,5.02,7.01,9.01",0001193125-24-082747,d819874d8k.htm,281629,1,Data\edgar\item5_02_text\1447669\0001193125-24-082747_d819874d8k.htm
1447669,8-K,2024-04-04,"5.02,7.01,9.01",0001193125-24-086510,d823064d8k.htm,184716,1,Data\edgar\item5_02_text\1447669\0001193125-24-086510_d823064d8k.htm
1501585,8-K,2020-03-10,"5.02,9.01",0001193125-20-068719,d885433d8k.htm,170063,0,Data\edgar\item5_02_text\1501585\0001193125-20-068719_d885433d8k.htm
1501585,8-K,2020-12-18,"5.02,5.05,9.01",0001193125-20-321598,d95898d8k.htm,199093,0,Data\edgar\item5_02_text\1501585\0001193125-20-321598_d95898d8k.htm
1501585,8-K,2021-01-21,"5.02,9.01",0001193125-21-013212,d116167d8k.htm,204789,0,Data\edgar\item5_02_text\1501585\0001193125-21-013212_d116167d8k.htm
1501585,8-K,2021-03-08,"5.02,9.01",0001193125-21-072840,d84630d8k.htm,173527,1,Data\edgar\item5_02_text\1501585\0001193125-21-072840_d84630d8k.htm
1501585,8-K,2022-02-01,"5.02,9.01",0001193125-22-024572,d82681d8k.htm,167175,1,Data\edgar\item5_02_text\1501585\0001193125-22-024572_d82681d8k.htm
1501585,8-K,2022-02-01,"5.02,9.01",0001193125-22-023552,d292072d8k.htm,169235,1,Data\edgar\item5_02_text\1501585\0001193125-22-023552_d292072d8k.htm
1501585,8-K,2022-03-04,5.02,0001193125-22-065623,d198358d8k.htm,141484,1,Data\edgar\item5_02_text\1501585\0001193125-22-065623_d198358d8k.htm
1501585,8-K/A,2022-03-04,5.02,0001193125-22-065618,d199082d8ka.htm,148918,1,Data\edgar\item5_02_text\1501585\0001193125-22-065618_d199082d8ka.htm
1501585,8-K,2022-05-09,"5.02,9.01",0001193125-22-145035,d259411d8k.htm,147028,1,Data\edgar\item5_02_text\1501585\0001193125-22-145035_d259411d8k.htm
1501585,8-K,2022-07-22,5.02,0001193125-22-200081,d304819d8k.htm,141384,1,Data\edgar\item5_02_text\1501585\0001193125-22-200081_d304819d8k.htm
1501585,8-K,2022-12-09,"5.02,9.01",0001193125-22-301591,d421696d8k.htm,194968,1,Data\edgar\item5_02_text\1501585\0001193125-22-301591_d421696d8k.htm
1501585,8-K,2022-12-20,5.02,0001193125-22-309155,d462123d8k.htm,141182,1,Data\edgar\item5_02_text\1501585\0001193125-22-309155_d462123d8k.htm
1501585,8-K,2023-10-05,"5.02,9.01",0001193125-23-251587,d554863d8k.htm,163956,1,Data\edgar\item5_02_text\1501585\0001193125-23-251587_d554863d8k.htm
1510295,8-K,2017-02-01,5.02,0001510295-17-000011,mpc8-kxstice.htm,28028,0,Data\edgar\item5_02_text\1510295\0001510295-17-000011_mpc8-kxstice.htm
1510295,8-K/A,2017-02-27,5.02,0001510295-17-000019,mpc8-kastice.htm,29758,0,Data\edgar\item5_02_text\1510295\0001510295-17-000019_mpc8-kastice.htm
1510295,8-K,2017-03-15,5.02,0001510295-17-000028,mpc8-kmarch152017.htm,26636,0,Data\edgar\item5_02_text\1510295\0001510295-17-000028_mpc8-kmarch152017.htm
1510295,8-K,2017-06-05,"5.02,5.03,9.01",0001510295-17-000059,mpc8-kappointments.htm,362783,0,Data\edgar\item5_02_text\1510295\0001510295-17-000059_mpc8-kappointments.htm
1510295,8-K,2018-08-10,"5.02,8.01,9.01",0001510295-18-000146,mpc8-k8102018.htm,81586,1,Data\edgar\item5_02_text\1510295\0001510295-18-000146_mpc8-k8102018.htm
1510295,8-K,2018-10-01,"1.02,2.01,2.03,5.02,5.03,7.01,9.01",0001193125-18-289740,d632978d8k.htm,174419,1,Data\edgar\item5_02_text\1510295\0001193125-18-289740_d632978d8k.htm
1510295,8-K,2018-11-14,5.02,0001510295-18-000225,mpc8-knov82018.htm,33182,1,Data\edgar\item5_02_text\1510295\0001510295-18-000225_mpc8-knov82018.htm
1510295,8-K,2019-01-30,"5.02,9.01",0001510295-19-000007,mpc8-kjan2019.htm,216019,1,Data\edgar\item5_02_text\1510295\0001510295-19-000007_mpc8-kjan2019.htm
1510295,8-K,2019-06-25,5.02,0001510295-19-000078,mpc8-kofficerchanges62019.htm,31869,1,Data\edgar\item5_02_text\1510295\0001510295-19-000078_mpc8-kofficerchanges62019.htm
1535527,8-K,2020-04-10,5.02,0001104659-20-045597,tm2015654d1_8k.htm,210825,0,Data\edgar\item5_02_text\1535527\0001104659-20-045597_tm2015654d1_8k.htm
1535527,8-K,2020-06-18,5.02,0001104659-20-074711,tm2022965d1_8k.htm,199204,0,Data\edgar\item5_02_text\1535527\0001104659-20-074711_tm2022965d1_8k.htm
1535527,8-K,2020-12-03,5.02,0001104659-20-132008,tm2037694d1_8k.htm,202722,0,Data\edgar\item5_02_text\1535527\0001104659-20-132008_tm2037694d1_8k.htm
1535527,8-K,2021-03-12,"5.02,9.01",0001104659-21-035670,tm219494d1_8k.htm,236051,0,Data\edgar\item5_02_text\1535527\0001104659-21-035670_tm219494d1_8k.htm
1535527,8-K,2021-04-09,5.02,0001104659-21-048810,tm2112658d1_8k.htm,203780,1,Data\edgar\item5_02_text\1535527\0001104659-21-048810_tm2112658d1_8k.htm
1535527,8-K,2021-08-06,5.02,0001104659-21-101531,tm2124374d1_8k.htm,196019,1,Data\edgar\item5_02_text\1535527\0001104659-21-101531_tm2124374d1_8k.htm
1535527,8-K,2021-09-17,5.02,0001104659-21-117007,tm2127949d1_8k.htm,196473,1,Data\edgar\item5_02_text\1535527\0001104659-21-117007_tm2127949d1_8k.htm
1535527,8-K,2021-10-22,5.02,0001104659-21-129072,tm2130856d1_8k.htm,195888,1,Data\edgar\item5_02_text\1535527\0001104659-21-129072_tm2130856d1_8k.htm
1535527,8-K,2021-12-30,5.02,0001104659-21-154724,tm2136531d1_8k.htm,237904,1,Data\edgar\item5_02_text\1535527\0001104659-21-154724_tm2136531d1_8k.htm
1535527,8-K,2022-01-14,"5.02,9.01",0001104659-22-004504,tm222862d1_8k.htm,323701,1,Data\edgar\item5_02_text\1535527\0001104659-22-004504_tm222862d1_8k.htm
1535527,8-K,2022-04-08,5.02,0001104659-22-044351,tm2212244d1_8k.htm,206129,1,Data\edgar\item5_02_text\1535527\0001104659-22-044351_tm2212244d1_8k.htm
1535527,8-K,2023-01-23,5.02,0001104659-23-005624,tm234087d1_8k.htm,199443,0,Data\edgar\item5_02_text\1535527\0001104659-23-005624_tm234087d1_8k.htm
1535527,8-K,2023-03-03,"5.02,5.03,9.01",0001104659-23-028507,tm238330d1_8k.htm,302514,0,Data\edgar\item5_02_text\1535527\0001104659-23-028507_tm238330d1_8k.htm
1543151,8-K,2019-05-24,5.02,0001193125-19-157213,d753156d8k.htm,17487,1,Data\edgar\item5_02_text\1543151\0001193125-19-157213_d753156d8k.htm
1543151,8-K,2019-06-07,5.02,0001552781-19-000277,e19316_uber-8k.htm,24627,1,Data\edgar\item5_02_text\1543151\0001552781-19-000277_e19316_uber-8k.htm
1543151,8-K,2019-07-24,5.02,0001193125-19-201404,d778039d8k.htm,17495,1,Data\edgar\item5_02_text\1543151\0001193125-19-201404_d778039d8k.htm
1543151,8-K,2019-07-24,5.02,0001193125-19-201403,d778037d8k.htm,17819,1,Data\edgar\item5_02_text\1543151\0001193125-19-201403_d778037d8k.htm
1543151,8-K,2019-12-26,5.02,0001552781-19-000515,e19531_uber-8k.htm,204750,1,Data\edgar\item5_02_text\1543151\0001552781-19-000515_e19531_uber-8k.htm
1543151,8-K,2020-02-19,"5.02,9.01",0001552781-20-000149,e20097_uber-8k.htm,221289,1,Data\edgar\item5_02_text\1543151\0001552781-20-000149_e20097_uber-8k.htm
1543151,8-K,2020-03-23,5.02,0001552781-20-000209,e20170_uber-8k.htm,208342,1,Data\edgar\item5_02_text\1543151\0001552781-20-000209_e20170_uber-8k.htm
1543151,8-K,2021-03-22,"5.02,9.01",0001552781-21-000144,e21165_uber-8k.htm,209781,0,Data\edgar\item5_02_text\1543151\0001552781-21-000144_e21165_uber-8k.htm
1543151,8-K,2023-06-30,"5.02,9.01",0001552781-23-000316,e23297_uber-8k.htm,532065,1,Data\edgar\item5_02_text\1543151\0001552781-23-000316_e23297_uber-8k.htm
1543151,8-K,2023-08-01,"1.01,2.02,2.03,5.02,9.01",0001543151-23-000021,uber-20230728.htm,803127,1,Data\edgar\item5_02_text\1543151\0001543151-23-000021_uber-20230728.htm
1543151,8-K,2023-09-28,"5.02,9.01",0001552781-23-000389,e23399_uber-8k.htm,202616,1,Data\edgar\item5_02_text\1543151\0001552781-23-000389_e23399_uber-8k.htm
1543151,8-K,2023-11-07,"2.02,5.02,9.01",0001543151-23-000036,uber-20231107.htm,715827,1,Data\edgar\item5_02_text\1543151\0001543151-23-000036_uber-20231107.htm
1543151,8-K,2023-11-17,5.02,0001552781-23-000451,e23460_uber-8k.htm,202111,1,Data\edgar\item5_02_text\1543151\0001552781-23-000451_e23460_uber-8k.htm
1543151,8-K,2025-02-07,5.02,0001552781-25-000025,e25038_uber-8k.htm,197871,1,Data\edgar\item5_02_text\1543151\0001552781-25-000025_e25038_uber-8k.htm
1553023,8-K,2016-10-31,"5.02,9.01",0001104659-16-153088,a16-20657_18k.htm,211875,1,Data\edgar\item5_02_text\1553023\0001104659-16-153088_a16-20657_18k.htm
1553023,8-K/A,2016-12-02,"5.02,9.01",0001553023-16-000216,form8ka-gasa.htm,87248,1,Data\edgar\item5_02_text\1553023\0001553023-16-000216_form8ka-gasa.htm
1553023,8-K,2018-02-22,"2.02,5.02,7.01,9.01",0001553023-18-000025,a4thqtrpressreleasefebruar.htm,2277440,1,Data\edgar\item5_02_text\1553023\0001553023-18-000025_a4thqtrpressreleasefebruar.htm
1553023,8-K,2018-06-25,5.02,0001553023-18-000090,a8k180621.htm,17792,1,Data\edgar\item5_02_text\1553023\0001553023-18-000090_a8k180621.htm
1564408,8-K,2020-03-13,"5.02,9.01",0001564590-20-010661,snap-8k_20200312.htm,177018,0,Data\edgar\item5_02_text\1564408\0001564590-20-010661_snap-8k_20200312.htm
1564408,8-K,2020-11-12,5.02,0001193125-20-291819,d87827d8k.htm,141274,0,Data\edgar\item5_02_text\1564408\0001193125-20-291819_d87827d8k.htm
1564408,8-K,2020-12-11,"5.02,9.01",0001193125-20-315448,d27353d8k.htm,152740,0,Data\edgar\item5_02_text\1564408\0001193125-20-315448_d27353d8k.htm
1564408,8-K,2021-09-27,5.02,0001193125-21-284200,d233227d8k.htm,139106,1,Data\edgar\item5_02_text\1564408\0001193125-21-284200_d233227d8k.htm
1564408,8-K,2022-07-21,"1.01,2.02,5.02,5.03,5.07,8.01,9.01",0001564590-22-026167,snap-8k_20220719.htm,7289357,1,Data\edgar\item5_02_text\1564408\0001564590-22-026167_snap-8k_20220719.htm
1564408,8-K,2022-08-31,"2.02,2.05,5.02,7.01,9.01",0001193125-22-234696,d400240d8k.htm,5565845,1,Data\edgar\item5_02_text\1564408\0001193125-22-234696_d400240d8k.htm
1590895,8-K,2021-10-22,"5.02,7.01,9.01",0001193125-21-305552,d437084d8k.htm,167477,0,Data\edgar\item5_02_text\1590895\0001193125-21-305552_d437084d8k.htm
1590895,8-K/A,2021-12-14,5.02,0001193125-21-356883,d262648d8ka.htm,152749,0,Data\edgar\item5_02_text\1590895\0001193125-21-356883_d262648d8ka.htm
1590895,8-K,2022-01-04,"5.02,9.01",0001590895-22-000004,czr-20211228.htm,1145512,0,Data\edgar\item5_02_text\1590895\0001590895-22-000004_czr-20211228.htm
1590895,8-K,2022-03-01,"5.02,9.01",0001590895-22-000078,czr-20220225.htm,304858,0,Data\edgar\item5_02_text\1590895\0001590895-22-000078_czr-20220225.htm
1590895,8-K,2022-07-18,5.02,0001193125-22-196372,d389156d8k.htm,142458,0,Data\edgar\item5_02_text\1590895\0001193125-22-196372_d389156d8k.htm
1590895,8-K,2024-01-30,5.02,0001590895-24-000004,czr-20240126.htm,196495,1,Data\edgar\item5_02_text\1590895\0001590895-24-000004_czr-20240126.htm
1609711,8-K,2017-12-08,"3.02,5.02,8.01,9.01",0001609711-17-000280,gddy-12817ua.htm,365581,0,Data\edgar\item5_02_text\1609711\0001609711-17-000280_gddy-12817ua.htm
1609711,8-K,2018-02-02,"5.02,9.01",0001609711-18-000020,gddy-2118xgarrettbod8xk.htm,60511,0,Data\edgar\item5_02_text\1609711\0001609711-18-000020_gddy-2118xgarrettbod8xk.htm
1609711,8-K,2018-05-08,"2.02,5.02,9.01",0001609711-18-000127,gddy-03312018earningsrelea.htm,383046,0,Data\edgar\item5_02_text\1609711\0001609711-18-000127_gddy-03312018earningsrelea.htm
1609711,8-K,2018-08-02,"2.02,5.02,9.01",0001609711-18-000176,gddy-063018earningsrelease.htm,567931,0,Data\edgar\item5_02_text\1609711\0001609711-18-000176_gddy-063018earningsrelease.htm
1609711,8-K,2018-10-03,5.02,0001609711-18-000218,gddy-10318xparsons8xk.htm,36034,0,Data\edgar\item5_02_text\1609711\0001609711-18-000218_gddy-10318xparsons8xk.htm
1609711,8-K,2019-02-14,5.02,0001609711-19-000008,gddy-2819xofficerchanges8xk.htm,41715,1,Data\edgar\item5_02_text\1609711\0001609711-19-000008_gddy-2819xofficerchanges8xk.htm
1609711,8-K,2019-07-16,5.02,0001609711-19-000176,a71619cao8-k.htm,38727,1,Data\edgar\item5_02_text\1609711\0001609711-19-000176_a71619cao8-k.htm
1609711,8-K,2019-08-02,"5.02,7.01",0001609711-19-000190,a8119-ceochange8xk.htm,93503,1,Data\edgar\item5_02_text\1609711\0001609711-19-000190_a8119-ceochange8xk.htm
1609711,8-K,2019-09-09,5.02,0001609711-19-000212,gddy942019-alakamend8xk.htm,239067,1,Data\edgar\item5_02_text\1609711\0001609711-19-000212_gddy942019-alakamend8xk.htm
1609711,8-K,2019-12-06,5.02,0001609711-19-000250,gddy1242019-pao8xk.htm,193775,1,Data\edgar\item5_02_text\1609711\0001609711-19-000250_gddy1242019-pao8xk.htm
1609711,8-K,2020-02-10,"5.02,9.01",0001609711-20-000004,gddy-20200207.htm,234491,1,Data\edgar\item5_02_text\1609711\0001609711-20-000004_gddy-20200207.htm
1609711,8-K,2020-04-23,"5.02,9.01",0001609711-20-000053,gddy-20200305.htm,192684,1,Data\edgar\item5_02_text\1609711\0001609711-20-000053_gddy-20200305.htm
1609711,8-K,2020-11-04,"2.02,5.02,9.01",0001609711-20-000141,gddy-20201030.htm,563566,1,Data\edgar\item5_02_text\1609711\0001609711-20-000141_gddy-20201030.htm
