cik,form,filing_date,items,accession,primary_doc,local_file,on_disk
68505,8-K,2008-07-31,5.02,0000950137-08-009960,c33745e8vk.htm,Data\edgar\item5_02_text\68505\0000950137-08-009960_c33745e8vk.htm,1
68505,8-K,2008-08-04,"5.02,5.03,8.01,9.01",0000898822-08-000839,mot8k.htm,Data\edgar\item5_02_text\68505\0000898822-08-000839_mot8k.htm,1
68505,8-K,2008-08-29,"5.02,9.01",0000950137-08-011276,c35242e8vk.htm,Data\edgar\item5_02_text\68505\0000950137-08-011276_c35242e8vk.htm,1
68505,8-K,2008-12-17,"5.02,8.01,9.01",0000950137-08-014456,c48236e8vk.htm,Data\edgar\item5_02_text\68505\0000950137-08-014456_c48236e8vk.htm,1
68505,8-K,2008-12-18,5.02,0000950123-08-017856,c48295e8vk.htm,Data\edgar\item5_02_text\68505\0000950123-08-017856_c48295e8vk.htm,1
68505,8-K,2009-01-21,"2.02,2.05,5.02,9.01",0000950137-09-000352,c48878e8vk.htm,Data\edgar\item5_02_text\68505\0000950137-09-000352_c48878e8vk.htm,1
68505,8-K,2009-02-03,"2.02,5.02,8.01,9.01",0000950152-09-000904,c49112e8vk.htm,Data\edgar\item5_02_text\68505\0000950152-09-000904_c49112e8vk.htm,1
68505,8-K,2009-03-23,"5.02,8.01,9.01",0000950137-09-002115,c50170e8vk.htm,Data\edgar\item5_02_text\68505\0000950137-09-002115_c50170e8vk.htm,1
68505,8-K/A,2009-04-01,5.02,0000950137-09-002505,c50376ae8vkza.htm,Data\edgar\item5_02_text\68505\0000950137-09-002505_c50376ae8vkza.htm,1
68505,8-K,2009-05-22,5.02,0000950137-09-004049,c51456e8vk.htm,Data\edgar\item5_02_text\68505\0000950137-09-004049_c51456e8vk.htm,1
73309,8-K/A,2021-06-03,"5.02,9.01",0001193125-21-181330,d156720d8ka.htm,Data\edgar\item5_02_text\73309\0001193125-21-181330_d156720d8ka.htm,1
73309,8-K,2021-08-12,"5.02,9.01",0001193125-21-244798,d207304d8k.htm,Data\edgar\item5_02_text\73309\0001193125-21-244798_d207304d8k.htm,1
73309,8-K,2022-02-23,"5.02,9.01",0001193125-22-050075,d315476d8k.htm,Data\edgar\item5_02_text\73309\0001193125-22-050075_d315476d8k.htm,1
73309,8-K/A,2022-03-04,"5.02,9.01",0001193125-22-066230,d245075d8ka.htm,Data\edgar\item5_02_text\73309\0001193125-22-066230_d245075d8ka.htm,1
73309,8-K/A,2022-05-25,"5.02,9.01",0001193125-22-159808,d235339d8ka.htm,Data\edgar\item5_02_text\73309\0001193125-22-159808_d235339d8ka.htm,1
73309,8-K,2022-08-09,"5.02,9.01",0001193125-22-215713,d361471d8k.htm,Data\edgar\item5_02_text\73309\0001193125-22-215713_d361471d8k.htm,1
73309,8-K,2023-08-08,"5.02,9.01",0001193125-23-206313,d496129d8k.htm,Data\edgar\item5_02_text\73309\0001193125-23-206313_d496129d8k.htm,1
73309,8-K,2023-12-15,"5.02,9.01",0001193125-23-296305,d615320d8k.htm,Data\edgar\item5_02_text\73309\0001193125-23-296305_d615320d8k.htm,1
73756,8-K,2022-03-01,"5.02,9.01",0000073756-22-000020,oii-20220225.htm,Data\edgar\item5_02_text\73756\0000073756-22-000020_oii-20220225.htm,1
73756,8-K,2022-08-24,"5.02,9.01",0000073756-22-000098,oii-20220818.htm,Data\edgar\item5_02_text\73756\0000073756-22-000098_oii-20220818.htm,1
73756,8-K,2022-09-16,5.02,0000073756-22-000106,oii-20220914.htm,Data\edgar\item5_02_text\73756\0000073756-22-000106_oii-20220914.htm,1
73756,8-K,2022-10-21,5.02,0000073756-22-000108,oii-20221020.htm,Data\edgar\item5_02_text\73756\0000073756-22-000108_oii-20221020.htm,1
73756,8-K,2023-02-27,"5.02,9.01",0000073756-23-000012,oii-20230222.htm,Data\edgar\item5_02_text\73756\0000073756-23-000012_oii-20230222.htm,1
73756,8-K,2023-07-10,5.02,0000073756-23-000095,oii-20230705.htm,Data\edgar\item5_02_text\73756\0000073756-23-000095_oii-20230705.htm,1
73756,8-K,2023-11-17,5.02,0000073756-23-000140,oii-20231116.htm,Data\edgar\item5_02_text\73756\0000073756-23-000140_oii-20231116.htm,1
73756,8-K,2024-02-27,"5.02,9.01",0000073756-24-000014,oii-20240221.htm,Data\edgar\item5_02_text\73756\0000073756-24-000014_oii-20240221.htm,1
75362,8-K,2016-04-29,"5.02,5.03,5.07,9.01",0001193125-16-570149,d175553d8k.htm,Data\edgar\item5_02_text\75362\0001193125-16-570149_d175553d8k.htm,1
75362,8-K,2016-12-12,"5.02,8.01",0001193125-16-789834,d255290d8k.htm,Data\edgar\item5_02_text\75362\0001193125-16-789834_d255290d8k.htm,1
75362,8-K,2017-04-28,"5.02,5.07",0001193125-17-148456,d371963d8k.htm,Data\edgar\item5_02_text\75362\0001193125-17-148456_d371963d8k.htm,1
75362,8-K,2017-12-14,"5.02,9.01",0001193125-17-369333,d498402d8k.htm,Data\edgar\item5_02_text\75362\0001193125-17-369333_d498402d8k.htm,1
75362,8-K,2018-02-16,"5.02,9.01",0001193125-18-048187,d518625d8k.htm,Data\edgar\item5_02_text\75362\0001193125-18-048187_d518625d8k.htm,1
75362,8-K,2018-05-04,"5.02,5.03,5.07,9.01",0001193125-18-152947,d555135d8k.htm,Data\edgar\item5_02_text\75362\0001193125-18-152947_d555135d8k.htm,1
76334,8-K,2020-11-02,"5.02,5.07",0000076334-20-000124,ph-20201027.htm,Data\edgar\item5_02_text\76334\0000076334-20-000124_ph-20201027.htm,1
76334,8-K,2021-01-11,5.02,0000076334-21-000006,ph-20210110.htm,Data\edgar\item5_02_text\76334\0000076334-21-000006_ph-20210110.htm,1
76334,8-K,2021-01-27,5.02,0000076334-21-000013,ph-20210127.htm,Data\edgar\item5_02_text\76334\0000076334-21-000013_ph-20210127.htm,1
76334,8-K,2021-04-22,5.02,0000076334-21-000048,ph-20210422.htm,Data\edgar\item5_02_text\76334\0000076334-21-000048_ph-20210422.htm,1
76334,8-K,2021-08-13,5.02,0001193125-21-246081,d196075d8k.htm,Data\edgar\item5_02_text\76334\0001193125-21-246081_d196075d8k.htm,1
76334,8-K/A,2021-08-16,5.02,0001193125-21-247770,d163815d8ka.htm,Data\edgar\item5_02_text\76334\0001193125-21-247770_d163815d8ka.htm,1
76334,8-K/A,2021-08-16,5.02,0001193125-21-247766,d188448d8ka.htm,Data\edgar\item5_02_text\76334\0001193125-21-247766_d188448d8ka.htm,1
76334,8-K,2022-07-28,5.02,0001193125-22-204998,d319781d8k.htm,Data\edgar\item5_02_text\76334\0001193125-22-204998_d319781d8k.htm,1
76334,8-K,2022-08-23,5.02,0001193125-22-227588,d366447d8k.htm,Data\edgar\item5_02_text\76334\0001193125-22-227588_d366447d8k.htm,1
76334,8-K,2022-10-26,5.02,0001193125-22-269129,d417708d8k.htm,Data\edgar\item5_02_text\76334\0001193125-22-269129_d417708d8k.htm,1
77476,8-K,2019-03-07,5.02,0000077476-19-000020,form8-kmarch2019.htm,Data\edgar\item5_02_text\77476\0000077476-19-000020_form8-kmarch2019.htm,1
77476,8-K,2019-03-18,5.02,0000077476-19-000022,form8-kmarch182019.htm,Data\edgar\item5_02_text\77476\0000077476-19-000022_form8-kmarch182019.htm,1
77476,8-K,2019-06-11,5.02,0000077476-19-000051,form8-kjune52019.htm,Data\edgar\item5_02_text\77476\0000077476-19-000051_form8-kjune52019.htm,1
77476,8-K,2020-03-10,5.02,0000077476-20-000020,form8-kmarch2020.htm,Data\edgar\item5_02_text\77476\0000077476-20-000020_form8-kmarch2020.htm,1
77476,8-K,2020-07-07,5.02,0000077476-20-000054,form8-kjuly2020.htm,Data\edgar\item5_02_text\77476\0000077476-20-000054_form8-kjuly2020.htm,1
77476,8-K,2020-11-02,5.02,0000077476-20-000075,pep-20201030.htm,Data\edgar\item5_02_text\77476\0000077476-20-000075_pep-20201030.htm,1
77476,8-K,2021-08-05,5.02,0000077476-21-000044,pep-20210803.htm,Data\edgar\item5_02_text\77476\0000077476-21-000044_pep-20210803.htm,1
78003,8-K,2005-02-24,"5.02,5.03,9.01",0000078003-05-000040,pf8k22405.htm,Data\edgar\item5_02_text\78003\0000078003-05-000040_pf8k22405.htm,1
78003,8-K,2005-02-25,5.02,0000078003-05-000041,pfe8k0225.htm,Data\edgar\item5_02_text\78003\0000078003-05-000041_pfe8k0225.htm,1
78003,8-K,2005-06-24,5.02,0000078003-05-000161,pf8k624.htm,Data\edgar\item5_02_text\78003\0000078003-05-000161_pf8k624.htm,1
78003,8-K,2006-08-03,"1.01,5.02,9.01",0000078003-06-000195,pf8k0803.htm,Data\edgar\item5_02_text\78003\0000078003-06-000195_pf8k0803.htm,1
78003,8-K,2006-10-26,"5.02,8.01",0000078003-06-000275,pf8k1026.htm,Data\edgar\item5_02_text\78003\0000078003-06-000275_pf8k1026.htm,1
78003,8-K,2006-12-21,"5.02,9.01",0000078003-06-000352,pf8k1221.htm,Data\edgar\item5_02_text\78003\0000078003-06-000352_pf8k1221.htm,1
78003,8-K,2007-02-27,"5.02,9.01",0000078003-07-000034,pf8k0221.htm,Data\edgar\item5_02_text\78003\0000078003-07-000034_pf8k0221.htm,1
78003,8-K,2007-05-23,5.02,0000078003-07-000122,pf8k0518.htm,Data\edgar\item5_02_text\78003\0000078003-07-000122_pf8k0518.htm,1
78003,8-K,2007-08-22,"5.02,9.01",0000078003-07-000213,pf8k822.htm,Data\edgar\item5_02_text\78003\0000078003-07-000213_pf8k822.htm,1
78003,8-K,2007-09-27,"5.02,9.01",0000078003-07-000245,pf8k927.htm,Data\edgar\item5_02_text\78003\0000078003-07-000245_pf8k927.htm,1
78003,8-K,2007-09-28,5.02,0000078003-07-000251,pf8k9271.htm,Data\edgar\item5_02_text\78003\0000078003-07-000251_pf8k9271.htm,1
78003,8-K,2007-10-30,"5.02,5.03,9.01",0000078003-07-000294,pf8k1025.htm,Data\edgar\item5_02_text\78003\0000078003-07-000294_pf8k1025.htm,1
91419,8-K,2008-06-23,5.02,0001144204-08-036232,v117835_8k.txt,Data\edgar\item5_02_text\91419\0001144204-08-036232_v117835_8k.txt,1
91419,8-K,2009-01-30,"5.02,9.01",0001299933-09-000511,htm_31110.htm,Data\edgar\item5_02_text\91419\0001299933-09-000511_htm_31110.htm,1
91419,8-K,2009-04-22,5.02,0000950152-09-003994,l36206ae8vk.htm,Data\edgar\item5_02_text\91419\0000950152-09-003994_l36206ae8vk.htm,1
91419,8-K,2009-06-18,5.02,0000950123-09-015107,l36811ae8vk.htm,Data\edgar\item5_02_text\91419\0000950123-09-015107_l36811ae8vk.htm,1
91419,8-K,2009-07-08,"5.02,9.01",0000950123-09-020588,l36977ae8vk.htm,Data\edgar\item5_02_text\91419\0000950123-09-020588_l36977ae8vk.htm,1
91419,8-K,2010-08-20,"5.02,5.07,9.01",0000950123-10-079634,l40559e8vk.htm,Data\edgar\item5_02_text\91419\0000950123-10-079634_l40559e8vk.htm,1
91440,8-K,2021-04-14,5.02,0001193125-21-116417,d277114d8k.htm,Data\edgar\item5_02_text\91440\0001193125-21-116417_d277114d8k.htm,1
91440,8-K,2021-04-30,"5.02,5.07,9.01",0000091440-21-000014,sna-20210430.htm,Data\edgar\item5_02_text\91440\0000091440-21-000014_sna-20210430.htm,1
92380,8-K,2015-11-25,5.02,0001193125-15-388118,d70797d8k.htm,Data\edgar\item5_02_text\92380\0001193125-15-388118_d70797d8k.htm,1
92380,8-K,2016-02-02,5.02,0001193125-16-447087,d124694d8k.htm,Data\edgar\item5_02_text\92380\0001193125-16-447087_d124694d8k.htm,1
92380,8-K,2017-01-12,5.02,0001193125-17-008419,d328190d8k.htm,Data\edgar\item5_02_text\92380\0001193125-17-008419_d328190d8k.htm,1
92380,8-K,2017-05-25,5.02,0001193125-17-183437,d386465d8k.htm,Data\edgar\item5_02_text\92380\0001193125-17-183437_d386465d8k.htm,1
92380,8-K,2017-07-03,"5.02,9.01",0001193125-17-220944,d408249d8k.htm,Data\edgar\item5_02_text\92380\0001193125-17-220944_d408249d8k.htm,1
96021,8-K,2021-06-29,5.02,0001193125-21-203381,d194967d8k.htm,Data\edgar\item5_02_text\96021\0001193125-21-203381_d194967d8k.htm,1
96021,8-K,2021-08-04,5.02,0001193125-21-236388,d211130d8k.htm,Data\edgar\item5_02_text\96021\0001193125-21-236388_d211130d8k.htm,1
96021,8-K,2021-08-20,"5.02,9.01",0001193125-21-252868,d64012d8k.htm,Data\edgar\item5_02_text\96021\0001193125-21-252868_d64012d8k.htm,1
96021,8-K,2021-11-23,"5.02,5.07",0001193125-21-338587,d247263d8k.htm,Data\edgar\item5_02_text\96021\0001193125-21-338587_d247263d8k.htm,1
96021,8-K,2021-12-20,"5.02,9.01",0001193125-21-362516,d273666d8k.htm,Data\edgar\item5_02_text\96021\0001193125-21-362516_d273666d8k.htm,1
96021,8-K,2022-02-28,5.02,0001193125-22-058196,d326422d8k.htm,Data\edgar\item5_02_text\96021\0001193125-22-058196_d326422d8k.htm,1
96021,8-K,2022-05-04,5.02,0001193125-22-139528,d357605d8k.htm,Data\edgar\item5_02_text\96021\0001193125-22-139528_d357605d8k.htm,1
96021,8-K,2022-08-04,5.02,0001193125-22-212634,d314254d8k.htm,Data\edgar\item5_02_text\96021\0001193125-22-212634_d314254d8k.htm,1
96021,8-K,2022-09-20,5.02,0001193125-22-247448,d400273d8k.htm,Data\edgar\item5_02_text\96021\0001193125-22-247448_d400273d8k.htm,1
96021,8-K,2022-12-15,"5.02,7.01,9.01",0001193125-22-305398,d820294d8k.htm,Data\edgar\item5_02_text\96021\0001193125-22-305398_d820294d8k.htm,1
96021,8-K,2023-03-28,"5.02,7.01,9.01",0000096021-23-000042,syy-20230324.htm,Data\edgar\item5_02_text\96021\0000096021-23-000042_syy-20230324.htm,1
96021,8-K,2023-08-04,5.02,0000096021-23-000091,syy-20230731.htm,Data\edgar\item5_02_text\96021\0000096021-23-000091_syy-20230731.htm,1
96021,8-K,2023-08-29,5.02,0000096021-23-000120,syy-20230823.htm,Data\edgar\item5_02_text\96021\0000096021-23-000120_syy-20230823.htm,1
96021,8-K,2023-09-08,5.02,0000096021-23-000144,syy-20230907.htm,Data\edgar\item5_02_text\96021\0000096021-23-000144_syy-20230907.htm,1
96021,8-K,2023-09-22,5.02,0000096021-23-000165,syy-20230921.htm,Data\edgar\item5_02_text\96021\0000096021-23-000165_syy-20230921.htm,1
96021,8-K/A,2023-10-10,5.02,0000096021-23-000186,syy-20230907.htm,Data\edgar\item5_02_text\96021\0000096021-23-000186_syy-20230907.htm,1
96021,8-K,2023-10-17,5.02,0000096021-23-000190,syy-20231012.htm,Data\edgar\item5_02_text\96021\0000096021-23-000190_syy-20231012.htm,1
101830,8-K/A,2007-02-21,5.02,0000101830-07-000008,k20070221amend1ltiandsti.txt,Data\edgar\item5_02_text\101830\0000101830-07-000008_k20070221amend1ltiandsti.txt,1
101830,8-K,2007-03-06,"5.02,9.01",0000101830-07-000011,k200703068k.txt,Data\edgar\item5_02_text\101830\0000101830-07-000011_k200703068k.txt,1
101830,8-K,2007-08-07,"5.02,9.01",0000101830-07-000032,k20070806newdirectors.txt,Data\edgar\item5_02_text\101830\0000101830-07-000032_k20070806newdirectors.txt,1
101830,8-K,2007-10-12,"5.02,7.01,9.01",0000101830-07-000036,k200710088k.txt,Data\edgar\item5_02_text\101830\0000101830-07-000036_k200710088k.txt,1
101830,8-K/A,2007-11-05,5.02,0000101830-07-000039,k2007nov58k.txt,Data\edgar\item5_02_text\101830\0000101830-07-000039_k2007nov58k.txt,1
101830,8-K,2007-12-20,"5.02,9.01",0000101830-07-000042,k20071218hesse.txt,Data\edgar\item5_02_text\101830\0000101830-07-000042_k20071218hesse.txt,1
101830,8-K,2008-01-04,5.02,0000101830-08-000002,k2008janwestamend.txt,Data\edgar\item5_02_text\101830\0000101830-08-000002_k2008janwestamend.txt,1
101830,8-K,2008-01-24,"5.02,8.01,9.01",0000101830-08-000006,k2008jan24execdept.txt,Data\edgar\item5_02_text\101830\0000101830-08-000006_k2008jan24execdept.txt,1
101830,8-K,2008-02-13,"5.02,9.01",0000101830-08-000008,k2008feb12whitworth.txt,Data\edgar\item5_02_text\101830\0000101830-08-000008_k2008feb12whitworth.txt,1
101830,8-K,2008-02-15,"1.01,5.02",0000101830-08-000013,k2008feb158k.txt,Data\edgar\item5_02_text\101830\0000101830-08-000013_k2008feb158k.txt,1
101830,8-K/A,2008-02-28,5.02,0000101830-08-000016,k2008feb28amended8k.txt,Data\edgar\item5_02_text\101830\0000101830-08-000016_k2008feb28amended8k.txt,1
101830,8-K,2008-03-03,5.02,0000101830-08-000018,k2008mar03drendel.txt,Data\edgar\item5_02_text\101830\0000101830-08-000018_k2008mar03drendel.txt,1
101830,8-K,2008-03-17,5.02,0000101830-08-000020,k2008mar17baneandlorimer.txt,Data\edgar\item5_02_text\101830\0000101830-08-000020_k2008mar17baneandlorimer.txt,1
101830,8-K,2008-03-25,5.02,0000101830-08-000022,k2008mar25stiandlti.txt,Data\edgar\item5_02_text\101830\0000101830-08-000022_k2008mar25stiandlti.txt,1
101830,8-K,2008-05-01,"5.02,9.01",0001193125-08-098764,d8k.htm,Data\edgar\item5_02_text\101830\0001193125-08-098764_d8k.htm,1
101830,8-K,2008-05-16,5.02,0000101830-08-000024,k2008may15westretaward.txt,Data\edgar\item5_02_text\101830\0000101830-08-000024_k2008may15westretaward.txt,1
101830,8-K,2008-06-09,"5.02,9.01",0000101830-08-000026,k2008june09nuti.txt,Data\edgar\item5_02_text\101830\0000101830-08-000026_k2008june09nuti.txt,1
101830,8-K,2008-10-07,5.02,0000101830-08-000028,k2008oct06gregoire.txt,Data\edgar\item5_02_text\101830\0000101830-08-000028_k2008oct06gregoire.txt,1
101830,8-K,2008-10-24,"5.02,9.01",0000101830-08-000030,k2008oct248k.txt,Data\edgar\item5_02_text\101830\0000101830-08-000030_k2008oct248k.txt,1
101830,8-K/A,2008-11-12,5.02,0000101830-08-000031,k2008nov12nilsson8ka.txt,Data\edgar\item5_02_text\101830\0000101830-08-000031_k2008nov12nilsson8ka.txt,1
101830,8-K,2008-11-28,"5.02,7.01,9.01",0000950123-08-016627,y72960e8vk.htm,Data\edgar\item5_02_text\101830\0000950123-08-016627_y72960e8vk.htm,1
101830,8-K,2008-12-19,"5.02,9.01",0001193125-08-257043,d8k.htm,Data\edgar\item5_02_text\101830\0001193125-08-257043_d8k.htm,1
101830,8-K,2008-12-29,"5.02,9.01",0001193125-08-260916,d8k.htm,Data\edgar\item5_02_text\101830\0001193125-08-260916_d8k.htm,1
101830,8-K,2009-01-26,"2.05,5.02,9.01",0000101830-09-000002,k2009laborcost.txt,Data\edgar\item5_02_text\101830\0000101830-09-000002_k2009laborcost.txt,1
101830,8-K,2009-03-03,"5.02,9.01",0000101830-09-000005,k2009march03.txt,Data\edgar\item5_02_text\101830\0000101830-09-000005_k2009march03.txt,1
101830,8-K,2009-03-27,5.02,0000101830-09-000007,k2009march27hockaday.txt,Data\edgar\item5_02_text\101830\0000101830-09-000007_k2009march27hockaday.txt,1
101830,8-K/A,2009-08-05,5.02,0000101830-09-000013,k20090805sti.txt,Data\edgar\item5_02_text\101830\0000101830-09-000013_k20090805sti.txt,1
101830,8-K,2009-10-16,5.02,0000101830-09-000014,k20091016hall.txt,Data\edgar\item5_02_text\101830\0000101830-09-000014_k20091016hall.txt,1
101830,8-K,2009-11-06,5.02,0000101830-09-000016,k20091105siurek.txt,Data\edgar\item5_02_text\101830\0000101830-09-000016_k20091105siurek.txt,1
101830,8-K,2013-09-06,"5.02,9.01",0000101830-13-000041,form8-k20130906.htm,Data\edgar\item5_02_text\101830\0000101830-13-000041_form8-k20130906.htm,1
101830,8-K,2013-09-11,"5.02,9.01",0001193125-13-364138,d596894d8k.htm,Data\edgar\item5_02_text\101830\0001193125-13-364138_d596894d8k.htm,1
101830,8-K/A,2013-09-20,5.02,0001193125-13-372972,d598899d8ka.htm,Data\edgar\item5_02_text\101830\0001193125-13-372972_d598899d8ka.htm,1
101830,8-K,2013-09-20,"5.02,9.01",0001193125-13-372950,d598884d8k.htm,Data\edgar\item5_02_text\101830\0001193125-13-372950_d598884d8k.htm,1
101830,8-K,2013-12-19,"5.02,5.08",0000101830-13-000053,a8-k20131218.htm,Data\edgar\item5_02_text\101830\0000101830-13-000053_a8-k20131218.htm,1
101830,8-K,2014-01-16,"5.02,9.01",0000101830-14-000002,a8-k20140116.htm,Data\edgar\item5_02_text\101830\0000101830-14-000002_a8-k20140116.htm,1
101830,8-K/A,2014-02-24,5.02,0000101830-14-000019,a8-ka20140219.htm,Data\edgar\item5_02_text\101830\0000101830-14-000019_a8-ka20140219.htm,1
101830,8-K,2014-02-24,5.02,0000101830-14-000015,a8-k20140218sti.htm,Data\edgar\item5_02_text\101830\0000101830-14-000015_a8-k20140218sti.htm,1
101830,8-K,2014-03-12,5.02,0000101830-14-000021,a8-k20140306.htm,Data\edgar\item5_02_text\101830\0000101830-14-000021_a8-k20140306.htm,1
101830,8-K,2014-08-04,5.02,0000101830-14-000049,elfman8-kfinal.htm,Data\edgar\item5_02_text\101830\0000101830-14-000049_elfman8-kfinal.htm,1
101830,8-K,2014-08-06,"5.02,9.01",0001193125-14-297076,d772298d8k.htm,Data\edgar\item5_02_text\101830\0001193125-14-297076_d772298d8k.htm,1
101830,8-K/A,2014-10-09,5.02,0000101830-14-000066,form8-ka20141003.htm,Data\edgar\item5_02_text\101830\0000101830-14-000066_form8-ka20141003.htm,1
101830,8-K,2014-10-09,5.02,0000101830-14-000064,form8-k20141003.htm,Data\edgar\item5_02_text\101830\0000101830-14-000064_form8-k20141003.htm,1
101830,8-K,2014-11-07,"5.02,9.01",0000101830-14-000079,form8k20141105.htm,Data\edgar\item5_02_text\101830\0000101830-14-000079_form8k20141105.htm,1
101830,8-K,2014-11-12,"5.02,9.01",0000101830-14-000081,a8-k20141105.htm,Data\edgar\item5_02_text\101830\0000101830-14-000081_a8-k20141105.htm,1
101830,8-K,2015-08-03,"5.02,9.01",0001193125-15-275046,d98547d8k.htm,Data\edgar\item5_02_text\101830\0001193125-15-275046_d98547d8k.htm,1
101830,8-K,2015-08-11,"5.02,9.01",0000101830-15-000025,a8-k20150807.htm,Data\edgar\item5_02_text\101830\0000101830-15-000025_a8-k20150807.htm,1
101830,8-K,2015-08-11,"5.02,5.07",0000101830-15-000024,a8-k20150810.htm,Data\edgar\item5_02_text\101830\0000101830-15-000024_a8-k20150810.htm,1
101830,8-K,2015-10-15,5.02,0000101830-15-000030,schwartzform8-k.htm,Data\edgar\item5_02_text\101830\0000101830-15-000030_schwartzform8-k.htm,1
101830,8-K,2015-11-12,"5.02,9.01",0000101830-15-000043,form8-k20151106.htm,Data\edgar\item5_02_text\101830\0000101830-15-000043_form8-k20151106.htm,1
101830,8-K,2016-03-01,5.02,0000101830-16-000056,a8-k20160225.htm,Data\edgar\item5_02_text\101830\0000101830-16-000056_a8-k20160225.htm,1
101830,8-K,2016-05-06,5.02,0000101830-16-000063,a8-k20160503.htm,Data\edgar\item5_02_text\101830\0000101830-16-000063_a8-k20160503.htm,1
101830,8-K,2016-06-24,5.02,0000101830-16-000070,form8-k20160622.htm,Data\edgar\item5_02_text\101830\0000101830-16-000070_form8-k20160622.htm,1
101830,8-K,2016-11-03,"5.02,5.07",0000101830-16-000092,form8-k20161101.htm,Data\edgar\item5_02_text\101830\0000101830-16-000092_form8-k20161101.htm,1
101830,8-K,2016-12-01,"5.02,9.01",0000101830-16-000094,form8-k20161201.htm,Data\edgar\item5_02_text\101830\0000101830-16-000094_form8-k20161201.htm,1
101830,8-K/A,2016-12-12,5.02,0000101830-16-000096,form8-ka20161208.htm,Data\edgar\item5_02_text\101830\0000101830-16-000096_form8-ka20161208.htm,1
101830,8-K,2017-01-24,"5.02,9.01",0000101830-17-000003,form8-k20170118.htm,Data\edgar\item5_02_text\101830\0000101830-17-000003_form8-k20170118.htm,1
101830,8-K,2018-01-04,5.02,0000101830-18-000003,form8-k20180102.htm,Data\edgar\item5_02_text\101830\0000101830-18-000003_form8-k20180102.htm,1
101830,8-K,2018-01-17,5.02,0000101830-18-000005,form8-k20180116.htm,Data\edgar\item5_02_text\101830\0000101830-18-000005_form8-k20180116.htm,1
101830,8-K,2018-05-02,5.02,0000101830-18-000021,form8-k20180501.htm,Data\edgar\item5_02_text\101830\0000101830-18-000021_form8-k20180501.htm,1
101830,8-K,2018-05-30,5.02,0000101830-18-000027,form8-k20180523.htm,Data\edgar\item5_02_text\101830\0000101830-18-000027_form8-k20180523.htm,1
101830,8-K,2018-07-02,"5.02,9.01",0000101830-18-000029,form8-k20180629.htm,Data\edgar\item5_02_text\101830\0000101830-18-000029_form8-k20180629.htm,1
101830,8-K,2018-12-06,5.02,0000101830-18-000057,form8-k20181203.htm,Data\edgar\item5_02_text\101830\0000101830-18-000057_form8-k20181203.htm,1
101830,8-K,2019-05-22,5.02,0000101830-19-000017,form8-xk20190516.htm,Data\edgar\item5_02_text\101830\0000101830-19-000017_form8-xk20190516.htm,1
