final_cik,breach_date,treated,outcome_cik,accession,filing_date,win_lo,win_hi
1283699,2021-08-26,1,1283699,0001140361-20-014470,2020-06-22,2019-08-27,2022-02-22
1283699,2021-08-26,1,1283699,0001140361-20-014081,2020-06-17,2019-08-27,2022-02-22
1283699,2021-08-26,1,1283699,0001193125-20-119230,2020-04-24,2019-08-27,2022-02-22
1283699,2021-08-26,1,1283699,0001193125-20-109354,2020-04-16,2019-08-27,2022-02-22
1283699,2021-08-26,1,1283699,0001193125-20-093622,2020-04-01,2019-08-27,2022-02-22
1283699,2021-08-26,1,1283699,0001283699-20-000064,2020-03-25,2019-08-27,2022-02-22
1283699,2021-08-26,1,1283699,0001193125-20-071678,2020-03-12,2019-08-27,2022-02-22
1283699,2021-08-26,1,1283699,0001193125-20-041926,2020-02-19,2019-08-27,2022-02-22
1283699,2021-08-26,1,1283699,0001193125-19-294093,2019-11-18,2019-08-27,2022-02-22
1283699,2022-03-08,1,1283699,0001193125-22-115091,2022-04-22,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001193125-21-275230,2021-09-16,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001193125-21-198692,2021-06-24,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001193125-21-113210,2021-04-12,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001193125-21-076354,2021-03-10,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001193125-20-291827,2020-11-12,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001140361-20-014470,2020-06-22,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001140361-20-014081,2020-06-17,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001193125-20-119230,2020-04-24,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001193125-20-109354,2020-04-16,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001193125-20-093622,2020-04-01,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001283699-20-000064,2020-03-25,2020-03-08,2022-09-04
1283699,2022-03-08,1,1283699,0001193125-20-071678,2020-03-12,2020-03-08,2022-09-04
1283699,2022-11-25,1,1283699,0001193125-23-185341,2023-07-11,2020-11-25,2023-07-18
1283699,2022-11-25,1,1283699,0001193125-23-171171,2023-06-21,2020-11-25,2023-07-18
1283699,2022-11-25,1,1283699,0001193125-23-066908,2023-03-10,2020-11-25,2023-07-18
1283699,2022-11-25,1,1283699,0001193125-23-035719,2023-02-13,2020-11-25,2023-07-18
1283699,2022-11-25,1,1283699,0001193125-23-024130,2023-02-03,2020-11-25,2023-07-18
1283699,2022-11-25,1,1283699,0001193125-22-290740,2022-11-22,2020-11-25,2023-07-18
1283699,2022-11-25,1,1283699,0001193125-22-239983,2022-09-07,2020-11-25,2023-07-18
1283699,2022-11-25,1,1283699,0001193125-22-115091,2022-04-22,2020-11-25,2023-07-18
1283699,2022-11-25,1,1283699,0001193125-21-275230,2021-09-16,2020-11-25,2023-07-18
1283699,2022-11-25,1,1283699,0001193125-21-198692,2021-06-24,2020-11-25,2023-07-18
1283699,2022-11-25,1,1283699,0001193125-21-113210,2021-04-12,2020-11-25,2023-07-18
1283699,2022-11-25,1,1283699,0001193125-21-076354,2021-03-10,2020-11-25,2023-07-18
1283699,2023-02-01,1,1283699,0001193125-23-231377,2023-09-08,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-23-190499,2023-07-20,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-23-185341,2023-07-11,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-23-171171,2023-06-21,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-23-066908,2023-03-10,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-23-035719,2023-02-13,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-23-024130,2023-02-03,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-22-290740,2022-11-22,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-22-239983,2022-09-07,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-22-115091,2022-04-22,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-21-275230,2021-09-16,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-21-198692,2021-06-24,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-21-113210,2021-04-12,2021-02-01,2023-10-25
1283699,2023-02-01,1,1283699,0001193125-21-076354,2021-03-10,2021-02-01,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-23-231377,2023-09-08,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-23-190499,2023-07-20,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-23-185341,2023-07-11,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-23-171171,2023-06-21,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-23-066908,2023-03-10,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-23-035719,2023-02-13,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-23-024130,2023-02-03,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-22-290740,2022-11-22,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-22-239983,2022-09-07,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-22-115091,2022-04-22,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-21-275230,2021-09-16,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-21-198692,2021-06-24,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-21-113210,2021-04-12,2021-02-24,2023-10-25
1283699,2023-02-24,1,1283699,0001193125-21-076354,2021-03-10,2021-02-24,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-23-231377,2023-09-08,2021-04-28,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-23-190499,2023-07-20,2021-04-28,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-23-185341,2023-07-11,2021-04-28,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-23-171171,2023-06-21,2021-04-28,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-23-066908,2023-03-10,2021-04-28,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-23-035719,2023-02-13,2021-04-28,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-23-024130,2023-02-03,2021-04-28,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-22-290740,2022-11-22,2021-04-28,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-22-239983,2022-09-07,2021-04-28,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-22-115091,2022-04-22,2021-04-28,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-21-275230,2021-09-16,2021-04-28,2023-10-25
1283699,2023-04-28,1,1283699,0001193125-21-198692,2021-06-24,2021-04-28,2023-10-25
1652044,2008-06-27,0,1288776,0001193125-08-140342,2008-06-25,2006-06-28,2008-12-24
1652044,2008-06-27,0,1288776,0001193125-07-190912,2007-08-28,2006-06-28,2008-12-24
1652044,2008-06-27,0,1288776,0001193125-07-115893,2007-05-15,2006-06-28,2008-12-24
1652044,2008-06-27,0,1288776,0001193125-07-067097,2007-03-28,2006-06-28,2008-12-24
1652044,2008-06-27,0,1288776,0001193125-07-061671,2007-03-22,2006-06-28,2008-12-24
1652044,2008-06-27,0,1288776,0001193125-07-046301,2007-03-05,2006-06-28,2008-12-24
1652044,2008-06-27,0,1288776,0001193125-07-019222,2007-02-02,2006-06-28,2008-12-24
1319161,2020-08-05,0,1319161,0001193125-20-275574,2020-10-23,2018-08-06,2021-03-03
1319161,2020-08-05,0,1319161,0001193125-20-261384,2020-10-01,2018-08-06,2021-03-03
1319161,2020-08-05,0,1319161,0001193125-20-167792,2020-06-12,2018-08-06,2021-03-03
1319161,2020-08-05,0,1319161,0001193125-19-035628,2019-02-12,2018-08-06,2021-03-03
1319161,2020-08-05,0,1319161,0001193125-18-273859,2018-09-14,2018-08-06,2021-03-03
1319161,2020-08-05,0,1319161,0001193125-18-269285,2018-09-07,2018-08-06,2021-03-03
1319161,2020-09-09,0,1319161,0001193125-20-275574,2020-10-23,2018-09-10,2021-03-08
1319161,2020-09-09,0,1319161,0001193125-20-261384,2020-10-01,2018-09-10,2021-03-08
1319161,2020-09-09,0,1319161,0001193125-20-167792,2020-06-12,2018-09-10,2021-03-08
1319161,2020-09-09,0,1319161,0001193125-19-035628,2019-02-12,2018-09-10,2021-03-08
1319161,2020-09-09,0,1319161,0001193125-18-273859,2018-09-14,2018-09-10,2021-03-08
1326160,2014-03-24,0,1326160,0001104659-14-053140,2014-07-24,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-14-035262,2014-05-06,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-14-000076,2014-01-02,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-13-089600,2013-12-11,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-13-086631,2013-11-22,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-13-067275,2013-08-30,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-13-060144,2013-08-06,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-13-049764,2013-06-18,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-13-038285,2013-05-07,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-13-014407,2013-02-26,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-12-084708,2012-12-17,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-12-080906,2012-11-29,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0000898822-12-000348,2012-07-27,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001104659-12-049132,2012-07-16,2012-03-24,2014-10-07
1326160,2014-03-24,0,1326160,0001193125-12-293901,2012-07-03,2012-03-24,2014-10-07
1326160,2017-11-10,0,1326160,0001326160-17-000184,2017-12-14,2015-11-11,2018-05-09
1326160,2017-11-10,0,1326160,0001104659-17-053547,2017-08-25,2015-11-11,2018-05-09
1326160,2017-11-10,0,1326160,0001326160-17-000011,2017-02-23,2015-11-11,2018-05-09
1326160,2017-11-10,0,1326160,0001104659-16-148226,2016-10-03,2015-11-11,2018-05-09
1326160,2017-11-10,0,1326160,0001326160-16-000368,2016-08-25,2015-11-11,2018-05-09
1326160,2017-11-10,0,1326160,0001104659-16-119780,2016-05-10,2015-11-11,2018-05-09
1326160,2017-11-10,0,1326160,0001104659-16-110903,2016-04-12,2015-11-11,2018-05-09
1326160,2017-11-10,0,1326160,0001104659-16-100726,2016-02-29,2015-11-11,2018-05-09
1326160,2017-11-10,0,1326160,0001193125-16-467698,2016-02-18,2015-11-11,2018-05-09
1326160,2021-05-28,0,1326160,0001104659-21-138544,2021-11-15,2019-05-29,2022-02-02
1326160,2021-05-28,0,1326160,0001326160-21-000219,2021-09-27,2019-05-29,2022-02-02
1326160,2021-05-28,0,1326160,0001104659-21-064570,2021-05-11,2019-05-29,2022-02-02
1326160,2021-05-28,0,1326160,0001104659-21-043714,2021-03-30,2019-05-29,2022-02-02
1326160,2021-05-28,0,1326160,0001326160-21-000105,2021-03-03,2019-05-29,2022-02-02
1326160,2021-05-28,0,1326160,0001104659-20-108520,2020-09-25,2019-05-29,2022-02-02
1326160,2021-05-28,0,1326160,0001410578-19-000740,2019-08-09,2019-05-29,2022-02-02
1326160,2021-05-28,0,1326160,0001326160-19-000166,2019-06-26,2019-05-29,2022-02-02
1326801,2013-11-24,0,1326801,0001326801-14-000020,2014-04-23,2011-11-25,2014-06-01
1326801,2013-11-24,0,1326801,0001193125-13-192397,2013-05-01,2011-11-25,2014-06-01
1326801,2013-11-24,0,1326801,0001193125-13-177980,2013-04-26,2011-11-25,2014-06-01
1326801,2013-11-24,0,1326801,0001326801-13-000008,2013-04-03,2011-11-25,2014-06-01
1326801,2013-11-24,0,1326801,0001326801-13-000006,2013-03-06,2011-11-25,2014-06-01
1326801,2013-11-24,0,1326801,0001193125-12-379221,2012-09-04,2011-11-25,2014-06-01
1326801,2013-11-24,0,1326801,0001193125-12-282349,2012-06-25,2011-11-25,2014-06-01
1326801,2018-03-01,0,1326801,0001326801-18-000039,2018-05-08,2016-03-01,2018-09-13
1326801,2018-03-01,0,1326801,0001326801-18-000037,2018-05-08,2016-03-01,2018-09-13
1326801,2018-03-01,0,1326801,0001193125-18-145181,2018-05-01,2016-03-01,2018-09-13
1326801,2018-03-01,0,1326801,0001326801-18-000003,2018-01-18,2016-03-01,2018-09-13
1326801,2018-03-01,0,1326801,0001326801-17-000011,2017-03-07,2016-03-01,2018-09-13
1326801,2018-03-01,0,1326801,0001326801-16-000094,2016-11-18,2016-03-01,2018-09-13
1326801,2018-09-01,0,1326801,0001326801-19-000016,2019-03-14,2016-09-01,2019-03-27
1326801,2018-09-01,0,1326801,0001326801-18-000039,2018-05-08,2016-09-01,2019-03-27
1326801,2018-09-01,0,1326801,0001326801-18-000037,2018-05-08,2016-09-01,2019-03-27
1326801,2018-09-01,0,1326801,0001193125-18-145181,2018-05-01,2016-09-01,2019-03-27
1326801,2018-09-01,0,1326801,0001326801-18-000003,2018-01-18,2016-09-01,2019-03-27
1326801,2018-09-01,0,1326801,0001326801-17-000011,2017-03-07,2016-09-01,2019-03-27
1326801,2018-09-01,0,1326801,0001326801-16-000094,2016-11-18,2016-09-01,2019-03-27
1341439,2013-07-10,0,1341439,0001193125-13-037562,2013-02-05,2011-07-11,2014-01-27
1341439,2013-07-10,0,1341439,0001193125-12-277735,2012-06-21,2011-07-11,2014-01-27
1373715,2024-05-14,0,1373715,0001373715-24-000342,2024-10-23,2022-05-15,2024-11-10
1373715,2024-05-14,0,1373715,0001373715-24-000269,2024-07-24,2022-05-15,2024-11-10
1373715,2024-05-14,0,1373715,0001373715-23-000282,2023-06-02,2022-05-15,2024-11-10
1373715,2024-05-14,0,1373715,0001373715-23-000162,2023-04-26,2022-05-15,2024-11-10
1373715,2024-05-14,0,1373715,0001373715-23-000016,2023-01-25,2022-05-15,2024-11-10
1373715,2024-05-14,0,1373715,0001373715-22-000329,2022-10-26,2022-05-15,2024-11-10
1373715,2024-05-14,0,1373715,0001373715-22-000309,2022-08-24,2022-05-15,2024-11-10
1373715,2024-05-14,0,1373715,0001373715-22-000239,2022-07-27,2022-05-15,2024-11-10
1387467,2022-02-22,0,1387467,0001387467-22-000099,2022-12-08,2020-02-23,2023-01-17
1387467,2022-02-22,0,1387467,0001387467-22-000019,2022-02-28,2020-02-23,2023-01-17
1387467,2022-02-22,0,1387467,0001157523-21-001341,2021-11-04,2020-02-23,2023-01-17
1387467,2022-02-22,0,1387467,0001157523-21-001054,2021-08-13,2020-02-23,2023-01-17
1387467,2022-02-22,0,1387467,0001387467-21-000022,2021-03-02,2020-02-23,2023-01-17
1387467,2022-02-22,0,1387467,0001387467-21-000009,2021-02-05,2020-02-23,2023-01-17
1387467,2022-02-22,0,1387467,0001387467-20-000076,2020-11-16,2020-02-23,2023-01-17
1387467,2022-02-22,0,1387467,0001387467-20-000042,2020-08-17,2020-02-23,2023-01-17
1113169,2007-12-24,0,1113169,0000950133-06-005364,2006-12-19,2005-12-24,2008-07-21
1113169,2007-12-24,0,1113169,0000950133-06-001306,2006-03-16,2005-12-24,2008-07-21
1113169,2023-05-29,0,1113169,0001113169-23-000046,2023-11-01,2021-05-29,2024-01-23
1113169,2023-05-29,0,1113169,0001113169-23-000035,2023-08-03,2021-05-29,2024-01-23
1113169,2023-05-29,0,1113169,0001113169-23-000009,2023-03-06,2021-05-29,2024-01-23
1113169,2023-05-29,0,1113169,0001113169-22-000008,2022-04-08,2021-05-29,2024-01-23
1113169,2023-05-29,0,1113169,0001113169-21-000040,2021-12-30,2021-05-29,2024-01-23
1113169,2023-05-29,0,1113169,0001113169-21-000037,2021-12-08,2021-05-29,2024-01-23
1113169,2023-05-29,0,1113169,0001113169-21-000035,2021-11-03,2021-05-29,2024-01-23
1113169,2023-05-29,0,1113169,0001113169-21-000026,2021-07-29,2021-05-29,2024-01-23
1397911,2018-07-10,0,1397911,0001397911-19-000008,2019-01-31,2016-07-10,2019-09-08
1397911,2018-07-10,0,1397911,0001397911-18-000184,2018-09-19,2016-07-10,2019-09-08
1397911,2018-07-10,0,1397911,0001397911-18-000128,2018-06-04,2016-07-10,2019-09-08
1397911,2018-07-10,0,1397911,0001397911-18-000092,2018-03-29,2016-07-10,2019-09-08
1397911,2018-07-10,0,1397911,0001397911-16-000378,2016-12-23,2016-07-10,2019-09-08
1397911,2018-07-10,0,1397911,0001193125-16-784580,2016-12-05,2016-07-10,2019-09-08
1397911,2018-07-10,0,1397911,0001397911-16-000332,2016-07-13,2016-07-10,2019-09-08
1428439,2023-12-01,0,1428439,0001428439-24-000027,2024-06-07,2021-12-01,2024-09-04
1428439,2023-12-01,0,1428439,0001428439-23-000032,2023-08-11,2021-12-01,2024-09-04
1428439,2023-12-01,0,1428439,0001193125-23-063903,2023-03-08,2021-12-01,2024-09-04
1428439,2023-12-01,0,1428439,0001428439-22-000038,2022-12-19,2021-12-01,2024-09-04
1428439,2023-12-01,0,1428439,0001428439-22-000033,2022-11-02,2021-12-01,2024-09-04
1428439,2023-12-01,0,1428439,0001193125-22-244792,2022-09-14,2021-12-01,2024-09-04
1428439,2023-12-01,0,1428439,0001193125-22-004090,2022-01-07,2021-12-01,2024-09-04
1428439,2023-12-28,0,1428439,0001428439-24-000027,2024-06-07,2021-12-28,2024-06-25
1428439,2023-12-28,0,1428439,0001428439-23-000032,2023-08-11,2021-12-28,2024-06-25
1428439,2023-12-28,0,1428439,0001193125-23-063903,2023-03-08,2021-12-28,2024-06-25
1428439,2023-12-28,0,1428439,0001428439-22-000038,2022-12-19,2021-12-28,2024-06-25
1428439,2023-12-28,0,1428439,0001428439-22-000033,2022-11-02,2021-12-28,2024-06-25
1428439,2023-12-28,0,1428439,0001193125-22-244792,2022-09-14,2021-12-28,2024-06-25
1428439,2023-12-28,0,1428439,0001193125-22-004090,2022-01-07,2021-12-28,2024-06-25
1428439,2024-02-29,0,1428439,0001428439-24-000027,2024-06-07,2022-03-01,2024-08-27
1428439,2024-02-29,0,1428439,0001428439-23-000032,2023-08-11,2022-03-01,2024-08-27
1428439,2024-02-29,0,1428439,0001193125-23-063903,2023-03-08,2022-03-01,2024-08-27
1428439,2024-02-29,0,1428439,0001428439-22-000038,2022-12-19,2022-03-01,2024-08-27
1428439,2024-02-29,0,1428439,0001428439-22-000033,2022-11-02,2022-03-01,2024-08-27
1428439,2024-02-29,0,1428439,0001193125-22-244792,2022-09-14,2022-03-01,2024-08-27
1447669,2022-08-04,1,1447669,0001447669-22-000212,2022-12-09,2020-08-04,2023-01-31
1447669,2022-08-04,1,1447669,0001447669-22-000141,2022-08-04,2020-08-04,2023-01-31
1447669,2022-08-04,1,1447669,0001447669-22-000094,2022-05-04,2020-08-04,2023-01-31
1447669,2022-08-04,1,1447669,0001447669-21-000296,2021-12-10,2020-08-04,2023-01-31
1447669,2022-08-04,1,1447669,0001447669-21-000263,2021-10-27,2020-08-04,2023-01-31
1447669,2022-08-04,1,1447669,0001447669-21-000122,2021-05-05,2020-08-04,2023-01-31
1447669,2022-08-04,1,1447669,0001193125-21-091239,2021-03-23,2020-08-04,2023-01-31
1447669,2022-08-04,1,1447669,0001193125-21-049966,2021-02-22,2020-08-04,2023-01-31
1447669,2022-08-04,1,1447669,0001193125-21-008667,2021-01-14,2020-08-04,2023-01-31
1447669,2024-04-01,1,1447669,0001193125-24-086510,2024-04-04,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001193125-24-082747,2024-04-01,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001193125-24-004000,2024-01-08,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001447669-23-000241,2023-12-01,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001447669-23-000224,2023-11-08,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001447669-23-000075,2023-03-30,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001193125-23-045159,2023-02-23,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001447669-23-000025,2023-02-15,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001193125-23-034646,2023-02-13,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001447669-23-000009,2023-02-03,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001447669-22-000212,2022-12-09,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001447669-22-000141,2022-08-04,2022-04-02,2024-09-28
1447669,2024-04-01,1,1447669,0001447669-22-000094,2022-05-04,2022-04-02,2024-09-28
1400891,2024-12-24,0,1400891,0001193125-25-193386,2025-09-02,2022-12-25,2025-10-08
1400891,2024-12-24,0,1400891,0001400891-25-000040,2025-06-05,2022-12-25,2025-10-08
1400891,2024-12-24,0,1400891,0001400891-25-000020,2025-04-01,2022-12-25,2025-10-08
1400891,2024-12-24,0,1400891,0001400891-25-000012,2025-03-05,2022-12-25,2025-10-08
1400891,2024-12-24,0,1400891,0001400891-24-000030,2024-11-01,2022-12-25,2025-10-08
1400891,2024-12-24,0,1400891,0001193125-23-149381,2023-05-19,2022-12-25,2025-10-08
1472787,2023-12-18,0,1472787,0000950170-24-105161,2024-09-10,2021-12-18,2024-12-04
1472787,2023-12-18,0,1472787,0001564590-22-025523,2022-07-08,2021-12-18,2024-12-04
1472787,2023-12-18,0,1472787,0001564590-22-020134,2022-05-13,2021-12-18,2024-12-04
1472787,2023-12-18,0,1472787,0001564590-22-010090,2022-03-14,2021-12-18,2024-12-04
1472787,2023-12-18,0,1472787,0001564590-22-004505,2022-02-10,2021-12-18,2024-12-04
728535,2020-08-01,0,728535,0001437749-22-001506,2022-01-24,2018-08-02,2022-04-18
728535,2020-08-01,0,728535,0001437749-21-001198,2021-01-25,2018-08-02,2022-04-18
728535,2020-08-01,0,728535,0001437749-20-024370,2020-11-24,2018-08-02,2022-04-18
728535,2020-08-01,0,728535,0001437749-20-002187,2020-02-10,2018-08-02,2022-04-18
728535,2020-08-01,0,728535,0001437749-20-001559,2020-02-03,2018-08-02,2022-04-18
728535,2020-08-01,0,728535,0001437749-20-001300,2020-01-28,2018-08-02,2022-04-18
728535,2020-08-01,0,728535,0001437749-19-023851,2019-12-04,2018-08-02,2022-04-18
728535,2020-08-01,0,728535,0001437749-19-001348,2019-01-25,2018-08-02,2022-04-18
728535,2020-08-17,0,728535,0001437749-22-001506,2022-01-24,2018-08-18,2022-04-18
728535,2020-08-17,0,728535,0001437749-21-001198,2021-01-25,2018-08-18,2022-04-18
728535,2020-08-17,0,728535,0001437749-20-024370,2020-11-24,2018-08-18,2022-04-18
728535,2020-08-17,0,728535,0001437749-20-002187,2020-02-10,2018-08-18,2022-04-18
728535,2020-08-17,0,728535,0001437749-20-001559,2020-02-03,2018-08-18,2022-04-18
728535,2020-08-17,0,728535,0001437749-20-001300,2020-01-28,2018-08-18,2022-04-18
728535,2020-08-17,0,728535,0001437749-19-023851,2019-12-04,2018-08-18,2022-04-18
728535,2020-08-17,0,728535,0001437749-19-001348,2019-01-25,2018-08-18,2022-04-18
1501585,2022-03-01,0,1501585,0001193125-23-251587,2023-10-05,2020-03-01,2023-10-15
1501585,2022-03-01,0,1501585,0001193125-22-309155,2022-12-20,2020-03-01,2023-10-15
1501585,2022-03-01,0,1501585,0001193125-22-301591,2022-12-09,2020-03-01,2023-10-15
1501585,2022-03-01,0,1501585,0001193125-22-200081,2022-07-22,2020-03-01,2023-10-15
